p_error, d_error, i_error, stamp, 
3.604720609887072, -0.00768672476886605, 0.24515654112504792, 6507726000000, 
3.6030571308776507, -0.023993715084325018, 0.24510106389316877, 6507760000000, 
3.600522171883817, -0.04116115689465393, 0.24498813135336692, 6507794000000, 
3.597117913062304, -0.058227625640654763, 0.24481580355867216, 6507828000000, 
3.5928464221225545, -0.07525244863983067, 0.24458436082688997, 6507862000000, 
3.5877146185831577, -0.09218916156025714, 0.24429405628540837, 6507896000000, 
3.581963218249462, -0.10669807718718023, 0.24395054986965065, 6507930000000, 
3.575788800108165, -0.11691978897051818, 0.24356391043732445, 6507964000000, 
3.5691206805553035, -0.12590723229567205, 0.24314244784202646, 6507998000000, 
3.5618487564493386, -0.13666709469437424, 0.24268652004122362, 6508032000000, 
3.553887529235945, -0.149344620778026, 0.2421900912347867, 6508066000000, 
3.5454428461843595, -0.1608422574997958, 0.24165339365571192, 6508100000000, 
3.5368125232996506, -0.16740201898327742, 0.24108590570431898, 6508134000000, 
3.5280248930545897, -0.17076424637029208, 0.24049968595087493, 6508168000000, 
3.5191156032271516, -0.1734992163970491, 0.23990293511051156, 6508202000000, 
3.5100921362475197, -0.1758113412457839, 0.2392972730039966, 6508236000000, 
3.5009513036168642, -0.17808136872830702, 0.2386836049767415, 6508270000000, 
3.4916984003134197, -0.18033074445196062, 0.23806214837736356, 6508304000000, 
3.4823454685570825, -0.1824101476449191, 0.23743322390971366, 6508338000000, 
3.4729035187545936, -0.1842635446943739, 0.2367974741195022, 6508372000000, 
3.463379246507415, -0.18594335342811133, 0.23615557329989945, 6508406000000, 
3.4537771924593654, -0.18751300289439357, 0.23550802570835114, 6508440000000, 
3.4441007568948923, -0.18900480012277324, 0.23485516310619792, 6508474000000, 
3.434351883111584, -0.19044420929197683, 0.23419720953589243, 6508508000000, 
3.4245350780916404, -0.19182038042403807, 0.23353438827689066, 6508542000000, 
3.414655405706782, -0.1931027196549179, 0.23286696031662682, 6508576000000, 
3.40471601246892, -0.19430456492862916, 0.2321952139153931, 6508610000000, 
3.3947225490557456, -0.19542016324545697, 0.23151946325724618, 6508644000000, 
3.384681815068626, -0.1964137000028845, 0.23084006186944797, 6508678000000, 
3.3745964794651897, -0.19731440775054754, 0.23015735245469673, 6508712000000, 
3.364467661737836, -0.1981779738312747, 0.22947157500882412, 6508746000000, 
3.3543011067007598, -0.19897424278852882, 0.22878294561915247, 6508780000000, 
3.3441021979668, -0.19966140951995848, 0.22809174190518897, 6508814000000, 
3.3338718961619924, -0.20028637783105233, 0.22739823788546987, 6508848000000, 
3.323610984589209, -0.20089424879991577, 0.22670259511760804, 6508882000000, 
3.303010188093468, -0.20158146882994188, 0.3386567643407188, 6508950000000, 
3.2823162002572097, -0.20242541339215228, 0.4492051609066082, 6509018000000, 
3.2719409140927715, -0.20315960865262025, 0.3351470882830773, 6509052000000, 
3.2511376269128776, -0.20369538974887416, 0.33338342120293724, 6509120000000, 
3.2302773916119825, -0.20423295333720137, 0.44215213561199934, 6509188000000, 
3.2198280920399722, -0.20470016884762532, 0.3298422657592043, 6509222000000, 
3.209365534645933, -0.20501820554950567, 0.21894800974808545, 6509256000000, 
3.1884138153118933, -0.20527859863783474, 0.32699865302792513, 6509324000000, 
3.1674294101907647, -0.20556923752533404, 0.4336227971267362, 6509392000000, 
3.1464256616385913, -0.2058242827122647, 0.4307695228837367, 6509460000000, 
3.135916924213436, -0.2059863892278635, 0.32129224786545496, 6509494000000, 
3.1254047730488264, -0.20608714303691097, 0.21324227346841934, 6509528000000, 
3.11489125114882, -0.20613404965309698, 0.21252749349731792, 6509562000000, 
3.104375051724804, -0.20617373847080642, 0.21181254438757555, 6509596000000, 
3.0833376521758615, -0.20622450194595313, 0.31628853447168254, 6509664000000, 
3.072818630720043, -0.20625216892440865, 0.3148580653771041, 6509698000000, 
3.062297982455647, -0.20627127176680812, 0.20895163001463518, 6509732000000, 
3.041252470897461, -0.20630788277930426, 0.31199654885848715, 6509800000000, 
3.030727139940078, -0.20635379153408018, 0.31056543817196836, 6509834000000, 
3.0096712645487367, -0.20640459463778224, 0.30877612976313346, 6509902000000, 
