p_error, d_error, i_error, stamp, 
-0.0001185609630913742, -0.00016482393078709684, -1.0558163435316016e-05, 6209243000000, 
-0.00011860890737858121, -9.30734068944268e-05, -1.145255140239554e-05, 6209277000000, 
-0.00012089501371992384, -1.1676445665473702e-05, -1.2174206062455896e-05, 6209345000000, 
-0.00011968700660580645, 6.368033671184109e-07, -1.2212491541946592e-05, 6209379000000, 
-0.00011288357587968534, 4.519335761939163e-05, -1.2017830270984131e-05, 6209447000000, 
-0.00010879644409822475, 7.342007004432487e-05, -1.1606478903846364e-05, 6209481000000, 
-0.0001051569560999166, 7.575117431145823e-05, -7.408304791097405e-06, 6209515000000, 
-9.585243992193959e-05, 8.129162830682999e-05, -1.0533398564082753e-05, 6209583000000, 
-9.05182419441708e-05, 9.790643202703233e-05, -9.911939690844918e-06, 6209617000000, 
-7.882834462824562e-05, 0.00010959947682089592, -9.016766900808105e-06, 6209685000000, 
-7.316499754383976e-05, 0.00011282642884674946, -8.24539385995271e-06, 6209719000000, 
-6.733695634375536e-05, 0.00011266066945578681, -4.9714867663590575e-06, 6209753000000, 
-6.147112360310736e-05, 0.00011464582294835688, -4.57805642312259e-06, 6209787000000, 
-5.0712063722757605e-05, 0.00011024865373355764, -6.103684884767091e-06, 6209855000000, 
-4.553810682028647e-05, 0.00010346555728084322, -5.362524000969149e-06, 6209889000000, 
-4.022531546987729e-05, 0.00010281125738117959, -3.093444349626218e-06, 6209923000000, 
-3.5363803818189155e-05, 9.974806864801293e-05, -2.7455504584559994e-06, 6209957000000, 
-3.1109548407792786e-05, 8.937026531455393e-05, -2.4185031344394762e-06, 6209991000000, 
-2.6768898677920205e-05, 8.426377588498968e-05, -2.113491020488449e-06, 6210025000000, 
-2.2234594856396228e-05, 8.70093485431035e-05, -1.8158956173544758e-06, 6210059000000, 
-1.8822288724962277e-05, 7.79079407152738e-05, -1.5373843978769842e-06, 6210093000000, 
-1.5908091220095955e-05, 6.202454545392424e-05, -1.2912060954996345e-06, 6210127000000, 
-1.2649078452664497e-05, 6.052166933625274e-05, -1.073934390348382e-06, 6210161000000, 
-9.555266823335629e-06, 6.228259212510123e-05, -8.638818939115112e-07, 6210195000000, 
-6.827462748049129e-06, 5.70746637707389e-05, -6.580543152117832e-07, 6210229000000, 
-4.6144932088765245e-06, 4.843895700450102e-05, -4.759370496859224e-07, 6210263000000, 
-2.575342916477652e-06, 4.168744932913213e-05, -3.1772544113047495e-07, 6210297000000, 
-7.766907013095903e-07, 3.762551478006798e-05, -1.8057460807104539e-07, 6210331000000, 
1.6341478397130516e-06, 2.945168123215081e-05, -5.840811645452249e-08, 6210399000000, 
2.7865656353487367e-06, 2.31160496681079e-05, 1.2389677430757475e-07, 6210433000000, 
4.441392686072021e-06, 1.9410110990169873e-05, 3.0131160947854953e-07, 6210501000000, 
5.471412709567858e-06, 1.3161015069701573e-05, 5.757048200714839e-07, 6210569000000, 
6.26985118779011e-06, 8.963031871167101e-06, 7.336137651154929e-07, 6210637000000, 
6.429674281882569e-06, 5.480807188270445e-06, 6.178118980941783e-07, 6210671000000, 
6.568358855707501e-06, 2.9265457638959944e-06, 4.367387113752841e-07, 6210705000000, 
6.7160956267464655e-06, 2.8080524006264346e-06, 4.4685358532496153e-07, 6210739000000, 
6.80609688696876e-06, 2.330765012365281e-06, 4.553858310402485e-07, 6210773000000, 
6.5656325736185295e-06, -1.4751279718425102e-06, 4.5532403531289847e-07, 6210807000000, 
6.4183680212881455e-06, -3.8012633890256312e-06, 4.4857554292250987e-07, 6210841000000, 
6.4186165089630265e-06, -1.4413339672108137e-06, 4.3979265435437994e-07, 6210875000000, 
5.998956122965637e-06, -2.0547226012138586e-06, 6.404219822093716e-07, 6210943000000, 
5.841771472114843e-06, -3.598184743622442e-06, 6.208176995374792e-07, 6210977000000, 
5.300392771578899e-06, -4.1948431482232e-06, 5.827980924664189e-07, 6211045000000, 
4.792156553579119e-06, -5.1451711692927645e-06, 7.223558761430364e-07, 6211113000000, 
4.522516508176366e-06, -5.134883866692575e-06, 4.969122383333691e-07, 6211147000000, 
4.246363742854697e-06, -5.350909909062954e-06, 3.073835009044975e-07, 6211181000000, 
4.000839183282423e-06, -5.1144835773916e-06, 2.8944697384443903e-07, 6211215000000, 
3.755115491221872e-06, -4.816159329733582e-06, 2.720525507934705e-07, 6211249000000, 
3.4958400558782188e-06, -4.95097183729612e-06, 2.55040680555337e-07, 6211283000000, 
3.2453283265176935e-06, -4.99791337945273e-06, 2.3791576780200314e-07, 6211317000000, 
2.771483365693328e-06, -4.7787667624775295e-06, 3.234301594350342e-07, 6211385000000, 
2.5192791661687863e-06, -4.795359607222788e-06, 2.902270891849135e-07, 6211419000000, 
2.2841613502855296e-06, -4.777666817723514e-06, 1.7169827466201329e-07, 6211453000000, 
1.923311315321641e-06, -4.073949346717658e-06, 2.2870956228038256e-07, 6211521000000, 
1.7633461348864898e-06, -3.3371588031087774e-06, 2.0300783921678446e-07, 6211555000000, 
1.4513089814371938e-06, -3.0978799721548916e-06, 1.7469085867594105e-07, 6211623000000, 
1.3296818481833839e-06, -2.722016764494686e-06, 1.545074567932403e-07, 6211657000000, 
1.2185233944084217e-06, -2.282211637536981e-06, 9.065565574465732e-08, 6211691000000, 
1.0151602249930392e-06, -2.0866670439475824e-06, 1.2115442589788474e-07, 6211759000000, 
9.426980516202832e-07, -1.7072917458867374e-06, 1.079969768147393e-07, 6211793000000, 
7.639141237358871e-07, -1.2946746666753725e-06, 1.2338701548249752e-07, 6211895000000, 
7.313462875302434e-07, -9.035537140566242e-07, 1.1052078365085077e-07, 6211929000000, 
6.899011029126711e-07, -7.256178512079992e-07, 4.9530327654719506e-08, 6211963000000, 
6.514483239516977e-07, -7.833133684171149e-07, 4.6981102859611216e-08, 6211997000000, 
6.16263234887171e-07, -5.494639558160467e-07, 6.655883049955236e-08, 6212065000000, 
5.891332535146176e-07, -4.3845613632173264e-07, 6.313272362001854e-08, 6212099000000, 
5.74917615736581e-07, -4.053492073587264e-07, 4.035378636046972e-08, 6212133000000, 
5.807968279647469e-07, -8.172966225363525e-08, 3.9549881136894764e-08, 6212167000000, 
5.878015207905207e-07, 9.197606510836111e-08, 5.9279542792722854e-08, 6212235000000, 
5.985730584523452e-07, 1.3994003994815114e-07, 6.008382784505884e-08, 6212269000000, 
6.234712881525439e-07, 3.497036015884628e-07, 4.102317299429596e-08, 6212303000000, 
6.447781470964031e-07, 4.529910651378227e-07, 4.231464319056263e-08, 6212337000000, 
6.638335938724538e-07, 3.9570887960695924e-07, 4.3793881993418425e-08, 6212371000000, 
6.870421322968667e-07, 4.1435279608297644e-07, 4.5234821127356407e-08, 6212405000000, 
7.127154593167262e-07, 4.792339749438472e-07, 4.677473353768373e-08, 6212439000000, 
7.369695067538373e-07, 4.894840633036333e-07, 4.843248089632842e-08, 6212473000000, 
7.906112164945966e-07, 5.007343363479489e-07, 7.617007020721546e-08, 6212541000000, 
8.157661022245577e-07, 5.095660843170658e-07, 7.967379206608173e-08, 6212575000000, 
8.580056294338334e-07, 4.5367303269214604e-07, 8.378902023720159e-08, 6212643000000, 
8.784093041835916e-07, 4.0709253288623623e-07, 8.677415521862742e-08, 6212677000000, 
8.976664762627706e-07, 3.8883183165624724e-07, 5.970584529061777e-08, 6212711000000, 
9.177989663822217e-07, 3.861731588100985e-07, 6.106116092811457e-08, 6212745000000, 
9.394676039331529e-07, 4.098149771606102e-07, 6.24451490557713e-08, 6212779000000, 
9.637141862306464e-07, 4.501492142002424e-07, 6.394223048170981e-08, 6212813000000, 
1.0217583032989808e-06, 5.222415767809875e-07, 9.944796317773453e-08, 6212881000000, 
1.0500074856256703e-06, 5.614827535378104e-07, 1.0320631915528012e-07, 6212915000000, 
1.0744515552829625e-06, 5.166005096468801e-07, 7.131425980203924e-08, 6212949000000, 
1.0988004310874544e-06, 4.783622104096484e-07, 7.306054803191131e-08, 6212983000000, 
1.1224270461962504e-06, 4.703479501302735e-07, 7.470205807151113e-08, 6213017000000, 
1.1613292509871087e-06, 4.223305637669135e-07, 1.1500692876120767e-07, 6213085000000, 
1.179459305111763e-06, 3.6844271098121e-07, 1.1774933047803416e-07, 6213119000000, 
1.1975799196761727e-06, 3.5539871263788247e-07, 8.020301878423434e-08, 6213153000000, 
1.2168345857599405e-06, 3.664243200801718e-07, 8.146113970575187e-08, 6213187000000, 
1.238562869820825e-06, 4.017936288691408e-07, 8.280082050582395e-08, 6213221000000, 
1.2586664341895926e-06, 4.1011616107502e-07, 8.418544816812812e-08, 6213255000000, 
1.274207376278369e-06, 3.4945594566219523e-07, 8.548589808654583e-08, 6213289000000, 
1.2894460836854194e-06, 3.017612695669293e-07, 8.66392509341433e-08, 6213323000000, 
1.307400427474903e-06, 3.2542207055425416e-07, 8.774388811527701e-08, 6213357000000, 
1.3244221102048925e-06, 3.4290222077914875e-07, 8.888208875094487e-08, 6213391000000, 
1.3410924191159523e-06, 3.303136435397001e-07, 9.005273902070363e-08, 6213425000000, 
1.3593666008393512e-06, 3.425930454358696e-07, 9.123063895029778e-08, 6213459000000, 
1.400754543912086e-06, 3.820407182330031e-07, 1.3944126117149125e-07, 6213527000000, 
1.444402660366606e-06, 4.168434290551705e-07, 1.9060507916535131e-07, 6213595000000, 
1.4626623738855926e-06, 3.929781543749661e-07, 1.4646586565758569e-07, 6213629000000, 
1.4814480258085183e-06, 3.631898572736498e-07, 9.94729626947096e-08, 6213663000000, 
1.4996542376799482e-06, 3.6266533131721173e-07, 1.0072533178047868e-07, 6213697000000, 
1.5179414534216562e-06, 3.5777870208958725e-07, 1.0197832424996278e-07, 6213731000000, 
1.5360698095712166e-06, 3.5701541069871004e-07, 1.0321641801525061e-07, 6213765000000, 
1.5770608103871098e-06, 3.7866526036771564e-07, 1.5745645049491941e-07, 6213833000000, 
1.6052303446478788e-06, 4.771081830266238e-07, 1.60424272796611e-07, 6213867000000, 
1.6315132260746879e-06, 5.338472126233145e-07, 1.0911289930515267e-07, 6213901000000, 
1.6560887980965333e-06, 4.986122887122987e-07, 1.1090420035989961e-07, 6213935000000, 
1.709209894951158e-06, 5.013345142074297e-07, 1.698916052501609e-07, 6214003000000, 
1.734763251048932e-06, 5.109206325988847e-07, 1.734021060992852e-07, 6214037000000, 
1.790836111625893e-06, 5.253900626103377e-07, 1.7798351475928343e-07, 6214105000000, 
1.821750074793016e-06, 5.779450338784656e-07, 1.818098808739066e-07, 6214139000000, 
1.8942897628271282e-06, 6.586647763154808e-07, 1.8723378227436527e-07, 6214207000000, 
1.931305580793463e-06, 7.184868821901082e-07, 1.9200974422606267e-07, 6214241000000, 
2.0024787754646667e-06, 7.117883853131046e-07, 1.9815452004889878e-07, 6214309000000, 
2.0413879355807296e-06, 7.303505632516147e-07, 2.0315585792252125e-07, 6214343000000, 
2.0796511799314743e-06, 7.565922006549766e-07, 1.387997388621424e-07, 6214377000000, 
2.1168833248541574e-06, 7.401508752296843e-07, 1.413929086483042e-07, 6214411000000, 
2.1584451632694623e-06, 7.724900327253728e-07, 1.4404620580924881e-07, 6214445000000, 
2.204768148272862e-06, 8.616159158696531e-07, 1.4688219042498693e-07, 6214479000000, 
2.2528446459446627e-06, 9.254851242666702e-07, 1.4996398036970507e-07, 6214513000000, 
2.3057962075245797e-06, 9.904711691344866e-07, 1.5330393737282104e-07, 6214547000000, 
2.416947065819741e-06, 1.0639901051715463e-06, 2.3716998925582546e-07, 6214615000000, 
2.532888186967952e-06, 1.1131959776635899e-06, 3.289219595341564e-07, 6214683000000, 
2.590334938989969e-06, 1.1315422803541393e-06, 2.563657865204405e-07, 6214717000000, 
2.648188319520628e-06, 1.1303934563987833e-06, 1.7615199276418044e-07, 6214751000000, 
2.7145364962510854e-06, 1.2176623260893782e-06, 1.802693544412648e-07, 6214785000000, 
2.786216899641758e-06, 1.3532213737365692e-06, 1.8470934554937204e-07, 6214819000000, 
2.9406182515678836e-06, 1.4596184250366215e-06, 2.8700663601366476e-07, 6214887000000, 
3.024761755732186e-06, 1.5818056875231877e-06, 2.975542948360222e-07, 6214921000000, 
3.112470116084509e-06, 1.684822201143388e-06, 2.0576460279671713e-07, 6214955000000, 
3.2039085842150428e-06, 1.7563414557142823e-06, 2.1173251700338607e-07, 6214989000000, 
3.399145058313735e-06, 1.853497109606664e-06, 3.303278077928518e-07, 6215057000000, 
