p_error, d_error, i_error, stamp, 
3.5526934337705898, -0.008568664290409908, 0.24162277498653584, 6204619000000, 
3.5509455560113756, -0.0257047148955306, 0.2415633456721542, 6204653000000, 
3.54832409028517, -0.04283670083744833, 0.24144449648152175, 6204687000000, 
3.5448306507730947, -0.05995005135569562, 0.2412662734002452, 6204721000000, 
3.5404674305002133, -0.07702607632310543, 0.2410287692219922, 6204755000000, 
3.535236797061475, -0.0940573893296059, 0.2407321239089218, 6204789000000, 
3.5293161175896137, -0.1093265971627408, 0.24038046115676287, 6204823000000, 
3.5229593217498008, -0.12036740501641285, 0.2399836106917535, 6204857000000, 
3.516115081850944, -0.12942191900656685, 0.23955018514698148, 6204891000000, 
3.5087148256976732, -0.13965192207968155, 0.23908322253076417, 6204925000000, 
3.500709867716088, -0.15103151112603883, 0.23857890157266665, 6204959000000, 
3.4922133275459193, -0.16177939364464652, 0.2380371284750861, 6204993000000, 
3.4835002745274397, -0.16872150184949244, 0.23746559864856082, 6205027000000, 
3.4745870291617895, -0.17280684690323303, 0.23687348097466338, 6205061000000, 
3.4655135696242474, -0.1763402441489443, 0.23626828646177217, 6205095000000, 
3.4562973439497586, -0.1793106393336362, 0.2356516867020114, 6205129000000, 
3.4469433171085324, -0.18206129917367622, 0.2350250958954709, 6205163000000, 
3.437467428423058, -0.1846070149676513, 0.23438938336157727, 6205197000000, 
3.427881801971739, -0.1868775993803278, 0.2337452977434088, 6205231000000, 
3.4181910519928937, -0.18898408264867098, 0.233093579734121, 6205265000000, 
3.408403180594769, -0.19096687624480158, 0.2324347901166798, 6205299000000, 
3.3985276658213786, -0.19277829579916858, 0.2317694296972716, 6205333000000, 
3.388575508853292, -0.194388938641935, 0.23109814405277396, 6205367000000, 
3.3785553900804093, -0.19580662491146342, 0.23042159413444852, 6205401000000, 
3.3684746592278705, -0.19706715319040546, 0.22974039265166232, 6205435000000, 
3.3583382464507827, -0.19820729048653496, 0.2290550147038721, 6205469000000, 
3.348149512631394, -0.19926614310271018, 0.22836581481502774, 6205503000000, 
3.337916813163143, -0.2002101302709783, 0.22767317030422726, 6205537000000, 
3.327645665745756, -0.20101810672194334, 0.22697747180824665, 6205571000000, 
3.3173372942616837, -0.20175998922999272, 0.22627906152519991, 6205605000000, 
3.3069958630550933, -0.20244904598688743, 0.2255781866560841, 6205639000000, 
3.2966256970565126, -0.20305487456050017, 0.22487506736579457, 6205673000000, 
3.2758111491325406, -0.20370039177026164, 0.33590071211430095, 6205741000000, 
3.2653721916549787, -0.20437481803478322, 0.3344855072866971, 6205775000000, 
3.2549149097952017, -0.20486509154253785, 0.22204489367987504, 6205809000000, 
3.244442806361233, -0.20519005189946615, 0.22133387791039208, 6205843000000, 
3.233958752244804, -0.20545252500389796, 0.2206218399504281, 6205877000000, 
3.223473829694755, -0.20557820261253168, 0.2199091754681513, 6205911000000, 
3.213008132755022, -0.20539823029198198, 0.21919665619974382, 6205945000000, 
3.202545077238834, -0.20518384760706607, 0.21848461289960855, 6205979000000, 
3.1920521509060102, -0.20545080244129124, 0.217772388180397, 6206013000000, 
3.1815569082201733, -0.2057663629280476, 0.21705949375760708, 6206047000000, 
3.1710299823754666, -0.2060996914759178, 0.21634515160737075, 6206081000000, 
3.1604973871675055, -0.2064658926732141, 0.21562991029596465, 6206115000000, 
3.149960777115618, -0.20656083588086718, 0.2149137313242614, 6206149000000, 
3.13942284403027, -0.20661316801211438, 0.2141973028551036, 6206183000000, 
3.1288844756809246, -0.20663040622248552, 0.21348074352807445, 6206217000000, 
3.118343689582901, -0.2066583769349898, 0.2127640895439995, 6206251000000, 
3.1078028226628622, -0.2066828727261021, 0.2120473690596716, 6206285000000, 
3.0972636754547556, -0.20666680517789515, 0.2113306309212118, 6206319000000, 
3.08672577407463, -0.20663773125717758, 0.21061395816969097, 6206353000000, 
3.0656499477349555, -0.20662563284277224, 0.3144877395069876, 6206421000000, 
3.0445755172913365, -0.20661890580045905, 0.4169284561725752, 6206489000000, 
3.0340398425228194, -0.20659696068947575, 0.31090502045666984, 6206523000000, 
3.023504850800892, -0.20657516167102483, 0.2063147247739411, 6206557000000, 
3.0129705811350456, -0.2065613861546458, 0.20559834622106515, 6206591000000, 
3.002437180980999, -0.20654578254796893, 0.20488201922611723, 6206625000000, 
2.991904580007526, -0.20652942281882022, 0.20416574642146762, 6206659000000, 
2.970839464107957, -0.20652116591428973, 0.30481616165328046, 6206727000000, 
2.9603057643038895, -0.20653193876325557, 0.3033836934862587, 6206761000000, 
2.949771339463169, -0.2065502416155721, 0.20130077553850037, 6206795000000, 
2.9392360308307226, -0.20656601444281245, 0.20058443105088303, 6206829000000, 
2.928700036458287, -0.20658140200864403, 0.19986803455304936, 6206863000000, 
2.918163385945145, -0.20659455770174104, 0.19915158760664084, 6206897000000, 
2.9076260784788, -0.206607431171443, 0.19843509535333062, 6206931000000, 
2.89708819445588, -0.20661952440455944, 0.19771856026794268, 6206965000000, 
2.8865497750541973, -0.20663042573139853, 0.1970019850877479, 6206999000000, 
2.8760108279334022, -0.20664084825958542, 0.1962853727420522, 6207033000000, 
2.854931535605406, -0.20665287534111001, 0.2929947327121622, 6207101000000, 
2.8443913233417653, -0.2066652787023414, 0.29156134535393957, 6207135000000, 
2.8338507878403427, -0.20667399769669795, 0.193418602660517, 6207169000000, 
2.812768080929245, -0.2066851858526617, 0.28869434653178605, 6207237000000, 
2.802226266805345, -0.20669772136714437, 0.28726073460954776, 6207271000000, 
2.7811412471831254, -0.2067090581863685, 0.2854686102272024, 6207339000000, 
2.760054649112522, -0.20672361614128845, 0.37823513806057835, 6207407000000, 
2.7495107274400534, -0.20673745791931722, 0.2818840252070139, 6207441000000, 
2.728422063818638, -0.20674758316839648, 0.28009157297262127, 6207509000000, 
2.717877138659791, -0.20675742127014587, 0.27865753761722845, 6207543000000, 
2.707331754647384, -0.20676773697307826, 0.1848156350281851, 6207577000000, 
2.696785993146188, -0.20677593640786954, 0.18409855075960957, 6207611000000, 
2.6862399504143535, -0.2067823944414763, 0.18338144115937968, 6207645000000, 
2.6756934592403243, -0.20678954809670444, 0.18266430646348633, 6207679000000, 
2.665146722915573, -0.2067963480272577, 0.18194714967159237, 6207713000000, 
2.6440559226553413, -0.20678565151830464, 0.27148646756358213, 6207781000000, 
2.633512396967302, -0.20675417468779433, 0.2700523114462994, 6207815000000, 
2.622970107861874, -0.20672367444575648, 0.17907887102298242, 6207849000000, 
2.612429033041616, -0.20669964633025484, 0.17836199485840462, 6207883000000, 
2.6018892452838536, -0.20667512331392698, 0.17764520342024648, 6207917000000, 
2.591350704821918, -0.2066502766637082, 0.1769284969513408, 6207951000000, 
2.5702772588656106, -0.20662022980479658, 0.26395958510502704, 6208019000000, 
2.559742304635687, -0.206585070667426, 0.2625265891229894, 6208053000000, 
2.538673181014909, -0.2065638827481638, 0.2607355533135511, 6208121000000, 
2.5281379711376335, -0.20656638909474942, 0.2593028175307998, 6208155000000, 
2.5176022825625353, -0.2065774358075858, 0.1719133711868751, 6208189000000, 
2.5070660681653325, -0.2065872840421666, 0.17119694329561805, 6208223000000, 
2.4965293225724117, -0.20659764696199603, 0.17048048059480636, 6208257000000, 
2.485992117521239, -0.20660735925581922, 0.16976398352053698, 6208291000000, 
2.464916025991216, -0.20662010604102177, 0.25321287384688546, 6208359000000, 
2.454377191231192, -0.20663608357878083, 0.251779701381284, 6208393000000, 
2.443837844894884, -0.20664883427776334, 0.16689763740799196, 6208427000000, 
2.422757643840981, -0.20666124375744466, 0.24891307111887992, 6208495000000, 
2.4122167809642985, -0.206676111800333, 0.24747961716980554, 6208529000000, 
2.401675412798944, -0.20668853962781256, 0.16403072965236243, 6208563000000, 
2.3805911993317346, -0.20670073430352187, 0.24461243536522922, 6208631000000, 
2.3489611825559757, -0.20672005547899622, 0.40410290836557705, 6208733000000, 
2.3384168645510237, -0.2067417346098527, 0.32041460583855597, 6208767000000, 
2.3067834315592632, -0.20675289871443325, 0.3170686536995373, 6208869000000, 
2.2856988690550426, -0.2067329305493184, 0.39275095269270205, 6208937000000, 
2.2751583992829905, -0.20669363749178882, 0.23349978379650807, 6208971000000, 
2.264619122496964, -0.2066641819419486, 0.15471079819225994, 6209005000000, 
2.2540810400544706, -0.2066407767501944, 0.1539941274015803, 6209039000000, 
2.243544113098952, -0.2066177391961949, 0.1532775369147421, 6209073000000, 
2.233007942302865, -0.20659899756476294, 0.15256101683034254, 6209107000000, 
2.222471957658031, -0.20658975922471354, 0.15184454429602323, 6209141000000, 
2.2119356409619475, -0.20659118961683634, 0.15112808559425112, 6209175000000, 
2.190861472138794, -0.20660197164373076, 0.22525914840579828, 6209243000000, 
2.1803235970644286, -0.20661724986217714, 0.22382610414561577, 6209277000000, 
2.159246265604935, -0.2066327529814905, 0.22203466538347735, 6209345000000, 
2.1487068334022807, -0.2066480189451079, 0.2206014076664359, 6209379000000, 
2.1276264226791364, -0.20666311337476836, 0.218809703737336, 6209447000000, 
2.1170854667153143, -0.20667805220974786, 0.2173762365750889, 6209481000000, 
2.1065440137603058, -0.20669028351794724, 0.14396180047150783, 6209515000000, 
2.085459623821141, -0.20670243063324345, 0.2145090295460899, 6209583000000, 
2.074916693717053, -0.206716912486964, 0.21307529126414904, 6209617000000, 
2.0538297715776004, -0.2067293252334744, 0.21128300702993702, 6209685000000, 
2.043286606368907, -0.2067316301805877, 0.2098491244365611, 6209719000000, 
2.0327441960360204, -0.20672132883901928, 0.13894350634360397, 6209753000000, 
2.02220285411062, -0.20670345351261502, 0.13822662954768578, 6209787000000, 
2.0011237148502232, -0.20667560348626243, 0.2059064060098934, 6209855000000, 
1.990585604405435, -0.20664392230378978, 0.2044730138944535, 6209889000000, 
1.9800480972865107, -0.20662370160502516, 0.13535983477495583, 6209923000000, 
1.9695108286793068, -0.20661544829537506, 0.13464327602174841, 6209957000000, 
1.9589734058535193, -0.206614621892072, 0.13392673285457163, 6209991000000, 
1.9484355030217764, -0.20662083977971032, 0.13321018071790433, 6210025000000, 
1.9378971135431862, -0.20663031676797197, 0.13249360317481892, 6210059000000, 
1.927358234674571, -0.20663988575691525, 0.13177699262809608, 6210093000000, 
1.9168187987804193, -0.20665014473300872, 0.13106034733195868, 6210127000000, 
1.9062788529260801, -0.20666060537736164, 0.13034366675797093, 6210161000000, 
1.895738412814916, -0.20667045064218945, 0.12962695079581876, 6210195000000, 
1.8851974716137048, -0.20668020894485642, 0.12891020071337322, 6210229000000, 
1.87465603287355, -0.20668999942515653, 0.12819341679218255, 6210263000000, 
1.8641140992954994, -0.20669972860985628, 0.12747659901907576, 6210297000000, 
1.8535718366289704, -0.20670780631940758, 0.12675975129275513, 6210331000000, 
1.832487584867998, -0.20670969163740413, 0.18870589970694393, 6210399000000, 
1.8219461347702623, -0.20670172527668487, 0.18727218891308584, 6210433000000, 
1.800865369287952, -0.20668463567540063, 0.18548016902349124, 6210501000000, 
1.7797873779034128, -0.20666057287671347, 0.24491781598226042, 6210569000000, 
1.7587108828546931, -0.20663963937871963, 0.24205115122875462, 6210637000000, 
1.748172603831123, -0.20663261321500018, 0.1797468093960338, 6210671000000, 
1.7376339893768808, -0.20663621056678702, 0.11887572945742114, 6210705000000, 
1.7270948550292005, -0.20664459609727923, 0.11815909949337663, 6210739000000, 
1.7165552171144118, -0.20665463002420603, 0.11744243872779786, 6210773000000, 
1.7060150610967364, -0.20666464639670648, 0.11672574302011458, 6210807000000, 
1.69547440509619, -0.2066746276296251, 0.116009012821633, 6210841000000, 
1.684933284555438, -0.2066840837382206, 0.11529224901696294, 6210875000000, 
1.6638504387619668, -0.20669160232831096, 0.17150477636606226, 6210943000000, 
1.6533091246151734, -0.20669350042675413, 0.1700711568297077, 6210977000000, 
1.6322274576591669, -0.2066877218117319, 0.16827915871523444, 6211045000000, 
1.611147600073867, -0.20667413990836522, 0.2219830162664521, 6211113000000, 
1.6006083066345023, -0.20665904149033962, 0.16469543438849624, 6211147000000, 
1.590069298843985, -0.20665001205766523, 0.10884137132585336, 6211181000000, 
1.5795304372816121, -0.20664577796951109, 0.1081247156358956, 6211215000000, 
1.5689915465679904, -0.20664463015681, 0.10740806907438799, 6211249000000, 
1.5584525004726761, -0.20664643930329404, 0.10669142164463832, 6211283000000, 
1.5479131775224075, -0.20665067691747951, 0.10597476375676301, 6211317000000, 
1.5268333955339286, -0.20665896024027516, 0.1575287684999864, 6211385000000, 
1.5162929549173223, -0.20666991775338991, 0.1560953439511044, 6211419000000, 
1.5057522457358385, -0.2066779391969614, 0.10310791484690736, 6211453000000, 
1.4846704738117729, -0.20668230532859408, 0.15322833293180774, 6211521000000, 
1.474129650344414, -0.206683425778351, 0.1517947805763289, 6211555000000, 
1.453048675949112, -0.20667951632362702, 0.15000285920358017, 6211623000000, 
1.4425086057365892, -0.20667213147229088, 0.14856935568902394, 6211657000000, 
1.4319688341772654, -0.20666511541025998, 0.09809059195956057, 6211691000000, 
1.4108899234661356, -0.20665908740086988, 0.14570249035491967, 6211759000000, 
