x, y, theta, stamp, 
0.06610133498907089, 0.04446980357170105, -2.5356983167678613, 1697809370911872035, 
0.06610133498907089, 0.04446980357170105, -2.535698219084979, 1697809370952200782, 
0.06610044091939926, 0.044470030814409256, -2.535691370515616, 1697809371002231415, 
0.06576991081237793, 0.04445487633347511, -2.533153578601971, 1697809371052152816, 
0.06401216238737106, 0.04305637255311012, -2.51531294919355, 1697809371102202764, 
0.06065570190548897, 0.04044829681515694, -2.492223489161525, 1697809371152144885, 
0.057206183671951294, 0.037829574197530746, -2.468645982402633, 1697809371192280187, 
0.05016685277223587, 0.03189563378691673, -2.414518767224459, 1697809371262117319, 
0.0439947284758091, 0.026370419189333916, -2.3658254394925704, 1697809371312144108, 
0.03865842893719673, 0.021200435236096382, -2.321739445656493, 1697809371352155113, 
0.031632959842681885, 0.013328592292964458, -2.256494566757216, 1697809371402167147, 
0.0242697112262249, 0.004436134826391935, -2.1831976105266166, 1697809371452331097, 
0.017203398048877716, -0.006004858762025833, -2.1063714054957505, 1697809371502213972, 
0.010715929791331291, -0.017102962359786034, -2.027270223366373, 1697809371552260306, 
-0.0005449096206575632, -0.04300600662827492, -1.854618782471204, 1697809371662086307, 
-0.006474326830357313, -0.0652005672454834, -1.7085772926425955, 1697809371752237209, 
-0.009363704361021519, -0.09108671545982361, -1.5470544018697432, 1697809371853159944, 
-0.007786648813635111, -0.11618142575025558, -1.3913775868023033, 1697809371951241284, 
-0.0010843392228707671, -0.14310453832149506, -1.214384312586551, 1697809372061094913, 
0.007613218389451504, -0.1644655019044876, -1.0678770122574024, 1697809372153163254, 
0.02082750014960766, -0.1862935870885849, -0.9109498460474815, 1697809372254146759, 
0.03744306415319443, -0.2057999223470688, -0.7638280480048003, 1697809372350224989, 
0.059892620891332626, -0.22526618838310242, -0.6025742143975032, 1697809372460165022, 
0.08146707713603973, -0.23894090950489044, -0.4732409427095384, 1697809372552169557, 
0.1071307361125946, -0.2505747675895691, -0.3427884231574489, 1697809372652203240, 
0.1345440000295639, -0.2590612471103668, -0.22526403453060262, 1697809372750315335, 
0.1672057807445526, -0.26468831300735474, -0.10301622508210126, 1697809372860322454, 
0.19548490643501282, -0.26618489623069763, -0.009142542938339108, 1697809372952176264, 
0.22676821053028107, -0.2655039131641388, 0.07850843516533994, 1697809373052176876, 
0.2571866512298584, -0.2621263563632965, 0.154844542591718, 1697809373149349563, 
0.2905886471271515, -0.25560760498046875, 0.224297124274727, 1697809373259129451, 
0.3181508481502533, -0.2487059384584427, 0.2724264827471225, 1697809373352312065, 
0.34764334559440613, -0.2398630827665329, 0.31692039696053026, 1697809373452200835, 
0.37644392251968384, -0.22988975048065186, 0.3515042622389699, 1697809373549176337, 
0.4031652510166168, -0.21980665624141693, 0.3818252822237528, 1697809373642136169, 
0.434710830450058, -0.20654834806919098, 0.4088266334217251, 1697809373752307255, 
0.4627174735069275, -0.19400960206985474, 0.42060666427063254, 1697809373852195264, 
0.49035513401031494, -0.18140500783920288, 0.4264484306766962, 1697809373949208735, 
0.5219600796699524, -0.16702257096767426, 0.42783540478129733, 1697809374063157210, 
0.54752516746521, -0.15539416670799255, 0.4271869016316061, 1697809374152177310, 
0.5755473971366882, -0.1423879712820053, 0.4276250298370272, 1697809374252182677, 
0.6026008725166321, -0.12993213534355164, 0.4242666263972466, 1697809374348145007, 
0.63511061668396, -0.11538633704185486, 0.41708208845068484, 1697809374462166331, 
0.6603977680206299, -0.10416147112846375, 0.41365643062205365, 1697809374552199339, 
0.6885449886322021, -0.09197425097227097, 0.4061295193037106, 1697809374652236901, 
