p_error, i_error, d_error, stamp, 
0.24516000221468215, 0.01666293787344418, 0.0017176107531862508, builtin_interfaces.msg.Time(sec=3468, nanosec=978000000), 
0.24554429394510235, 0.01667561960206174, 0.0054851962149784226, builtin_interfaces.msg.Time(sec=3469, nanosec=12000000), 
0.24603976937725064, 0.016699532152172798, 0.008625168260475392, builtin_interfaces.msg.Time(sec=3469, nanosec=46000000), 
0.24664095730344138, 0.016733100467518004, 0.01075160155234336, builtin_interfaces.msg.Time(sec=3469, nanosec=80000000), 
0.24740654102029117, 0.016775311401222286, 0.013399721990593394, builtin_interfaces.msg.Time(sec=3469, nanosec=114000000), 
0.24832682544613333, 0.016827151338783628, 0.016528119045999493, builtin_interfaces.msg.Time(sec=3469, nanosec=148000000), 
0.24937824089077912, 0.01688919643342995, 0.019330390887136794, builtin_interfaces.msg.Time(sec=3469, nanosec=182000000), 
0.25057792905705095, 0.016961081228929836, 0.022069643244290452, builtin_interfaces.msg.Time(sec=3469, nanosec=216000000), 
0.24991666209397062, 0.016997117526280817, 0.0052786392469755155, builtin_interfaces.msg.Time(sec=3469, nanosec=250000000), 
0.24274442845847632, 0.01684675111114862, -0.07679902547622183, builtin_interfaces.msg.Time(sec=3469, nanosec=284000000), 
0.23158506274939297, 0.016416246141508373, -0.17972156220174162, builtin_interfaces.msg.Time(sec=3469, nanosec=318000000), 
0.22409497042101006, 0.015830954463587933, -0.182837823896728, builtin_interfaces.msg.Time(sec=3469, nanosec=352000000), 
0.21775646495247009, 0.015264560624118458, -0.13557448820512633, builtin_interfaces.msg.Time(sec=3469, nanosec=386000000), 
0.20893978791416484, 0.014751267727853287, -0.1485802206553453, builtin_interfaces.msg.Time(sec=3469, nanosec=420000000), 
0.20021116059197255, 0.014209901371728437, -0.17201278784801502, builtin_interfaces.msg.Time(sec=3469, nanosec=454000000), 
0.19448645139061305, 0.013682447730993011, -0.14169937768188035, builtin_interfaces.msg.Time(sec=3469, nanosec=488000000), 
0.1924108043947254, 0.01330779077121905, -0.07647408036516806, builtin_interfaces.msg.Time(sec=3469, nanosec=522000000), 
0.1918528621569729, 0.013118336006692391, -0.02581950229058975, builtin_interfaces.msg.Time(sec=3469, nanosec=556000000), 
0.18981675122838038, 0.013012489469681785, -0.02543189378769641, builtin_interfaces.msg.Time(sec=3469, nanosec=590000000), 
0.18679094242290534, 0.012885105931653863, -0.04962666405948583, builtin_interfaces.msg.Time(sec=3469, nanosec=624000000), 
0.18450672766839524, 0.012718593549912768, -0.05205905450965822, builtin_interfaces.msg.Time(sec=3469, nanosec=658000000), 
0.18414503301701668, 0.012590034603788524, -0.025940288293026057, builtin_interfaces.msg.Time(sec=3469, nanosec=692000000), 
0.1828349603350691, 0.012500365676464238, -0.016389875816922892, builtin_interfaces.msg.Time(sec=3469, nanosec=726000000), 
0.17910217280034615, 0.012377862432788456, -0.04943980604578946, builtin_interfaces.msg.Time(sec=3469, nanosec=760000000), 
0.17450467118439392, 0.012159347564582342, -0.0816695014772077, builtin_interfaces.msg.Time(sec=3469, nanosec=794000000), 
0.17040666957812856, 0.011877639640758357, -0.0852500315903686, builtin_interfaces.msg.Time(sec=3469, nanosec=828000000), 
0.16517803534738063, 0.011562025858491138, -0.09143760624522834, builtin_interfaces.msg.Time(sec=3469, nanosec=862000000), 
0.15652035787262678, 0.016731572135136624, -0.09370071537377307, builtin_interfaces.msg.Time(sec=3469, nanosec=930000000), 
0.14789686839651234, 0.02128831852661556, -0.08471160270033473, builtin_interfaces.msg.Time(sec=3469, nanosec=998000000), 
0.14374910621688622, 0.015237655304524863, -0.0829363423302288, builtin_interfaces.msg.Time(sec=3470, nanosec=32000000), 
0.13944040375965996, 0.00977129124312266, -0.08290651604757228, builtin_interfaces.msg.Time(sec=3470, nanosec=66000000), 
0.13399591090843138, 0.009456202873392825, -0.09561956184759642, builtin_interfaces.msg.Time(sec=3470, nanosec=100000000), 
0.12852314408453966, 0.009111081065059638, -0.10703195759921867, builtin_interfaces.msg.Time(sec=3470, nanosec=134000000), 
0.12470888345007197, 0.008777166604708975, -0.09104928880744519, builtin_interfaces.msg.Time(sec=3470, nanosec=168000000), 
0.12037819697755087, 0.012702747633413525, -0.05862356736008078, builtin_interfaces.msg.Time(sec=3470, nanosec=236000000), 
0.11738263266455254, 0.012323970245133964, -0.05059713283587138, builtin_interfaces.msg.Time(sec=3470, nanosec=270000000), 
0.1148916856994224, 0.007993457014407918, -0.05378932625616142, builtin_interfaces.msg.Time(sec=3470, nanosec=304000000), 
0.11043631175528257, 0.011652161424054756, -0.04626111703137307, builtin_interfaces.msg.Time(sec=3470, nanosec=372000000), 
0.10814663882697417, 0.011338137633577093, -0.04428784216057169, builtin_interfaces.msg.Time(sec=3470, nanosec=406000000), 
0.10437490983819223, 0.010980567254295266, -0.040936641399013415, builtin_interfaces.msg.Time(sec=3470, nanosec=474000000), 
0.10297417526642896, 0.014302472818232324, -0.02535521353208436, builtin_interfaces.msg.Time(sec=3470, nanosec=542000000), 
0.10176354991533801, 0.010509829590678614, -0.018735221931103784, builtin_interfaces.msg.Time(sec=3470, nanosec=576000000), 
0.09741184628690278, 0.010273085429934771, -0.03320075652263305, builtin_interfaces.msg.Time(sec=3470, nanosec=644000000), 
0.09539106884294463, 0.010015259811536305, -0.04114342409976241, builtin_interfaces.msg.Time(sec=3470, nanosec=678000000), 
0.09374643299897895, 0.006495118557586731, -0.03593542439141009, builtin_interfaces.msg.Time(sec=3470, nanosec=712000000), 
0.09175224357288195, 0.0063668342294022585, -0.035674757549634104, builtin_interfaces.msg.Time(sec=3470, nanosec=746000000), 
0.08950753509454429, 0.006233474131105184, -0.041557822592496636, builtin_interfaces.msg.Time(sec=3470, nanosec=780000000), 
0.08752402814469792, 0.006092432954408148, -0.04145309243317669, builtin_interfaces.msg.Time(sec=3470, nanosec=814000000), 
0.08561750107912944, 0.0059533787912164245, -0.0381375883864201, builtin_interfaces.msg.Time(sec=3470, nanosec=848000000), 
0.08355737116844375, 0.005818508408891479, -0.038888793884844834, builtin_interfaces.msg.Time(sec=3470, nanosec=882000000), 
0.08129282546412792, 0.005677267814798558, -0.0423987805392306, builtin_interfaces.msg.Time(sec=3470, nanosec=916000000), 
0.07864084988809517, 0.005519130387801782, -0.04820118902302534, builtin_interfaces.msg.Time(sec=3470, nanosec=950000000), 
0.07600589173141789, 0.005347963520562529, -0.05183268365401985, builtin_interfaces.msg.Time(sec=3470, nanosec=984000000), 
0.07398805113726448, 0.005182388635820291, -0.04561567402775185, builtin_interfaces.msg.Time(sec=3471, nanosec=18000000), 
0.0726783598054887, 0.005047238860614545, -0.032622862018913616, builtin_interfaces.msg.Time(sec=3471, nanosec=52000000), 
0.07093761608812554, 0.004932357946033252, -0.029906225971950324, builtin_interfaces.msg.Time(sec=3471, nanosec=86000000), 
0.06892491151810684, 0.004817593447999011, -0.036798512621390785, builtin_interfaces.msg.Time(sec=3471, nanosec=120000000), 
0.06739511970360429, 0.004697840005689632, -0.034730356710992685, builtin_interfaces.msg.Time(sec=3471, nanosec=154000000), 
0.06618762403151052, 0.0045901735190730245, -0.02683615182937572, builtin_interfaces.msg.Time(sec=3471, nanosec=188000000), 
0.06472264333798922, 0.004494922106990359, -0.026200748682500708, builtin_interfaces.msg.Time(sec=3471, nanosec=222000000), 
0.06195147324354505, 0.006557299180843523, -0.027946722948464533, builtin_interfaces.msg.Time(sec=3471, nanosec=290000000), 
0.06053722729528435, 0.008486914255749111, -0.020516745307376783, builtin_interfaces.msg.Time(sec=3471, nanosec=358000000), 
0.05968286779259996, 0.006193833323268599, -0.015308651733477875, builtin_interfaces.msg.Time(sec=3471, nanosec=392000000), 
0.05715951441068576, 0.006030906722951383, -0.02074545287883817, builtin_interfaces.msg.Time(sec=3471, nanosec=460000000), 
0.056106976779973616, 0.005880278205430817, -0.022688375702639624, builtin_interfaces.msg.Time(sec=3471, nanosec=494000000), 
0.05533364346315023, 0.003821603052153018, -0.01790069556407382, builtin_interfaces.msg.Time(sec=3471, nanosec=528000000), 
0.05436991694927659, 0.0037583721763610766, -0.017029998340166903, builtin_interfaces.msg.Time(sec=3471, nanosec=562000000), 
0.053217057818825964, 0.003692867346575063, -0.020750839650237888, builtin_interfaces.msg.Time(sec=3471, nanosec=596000000), 
0.05205312002742285, 0.0036185088153652427, -0.022713695312291587, builtin_interfaces.msg.Time(sec=3471, nanosec=630000000), 
0.051021009379812465, 0.0035426002437907228, -0.021529886656995078, builtin_interfaces.msg.Time(sec=3471, nanosec=664000000), 
0.05007750335660849, 0.003471437009313793, -0.01936879089033688, builtin_interfaces.msg.Time(sec=3471, nanosec=698000000), 
0.04895335669337442, 0.003401175707075362, -0.020271104769000476, builtin_interfaces.msg.Time(sec=3471, nanosec=732000000), 
0.04757395942697429, 0.00332304257481103, -0.02454454832974706, builtin_interfaces.msg.Time(sec=3471, nanosec=766000000), 
0.04622535110821602, 0.0032357271238474673, -0.02674515279567058, builtin_interfaces.msg.Time(sec=3471, nanosec=800000000), 
0.04511232963861839, 0.0031486638439396637, -0.024133625376038248, builtin_interfaces.msg.Time(sec=3471, nanosec=834000000), 
0.04422205350255998, 0.0030726873096529397, -0.01964017260447098, builtin_interfaces.msg.Time(sec=3471, nanosec=868000000), 
0.04323228606065238, 0.003004844501908164, -0.018431799783980452, builtin_interfaces.msg.Time(sec=3471, nanosec=902000000), 
0.04206941748410914, 0.002935871826405954, -0.021104274690694484, builtin_interfaces.msg.Time(sec=3471, nanosec=936000000), 
0.04107031010215445, 0.0028644323093300955, -0.021195842730371867, builtin_interfaces.msg.Time(sec=3471, nanosec=970000000), 
0.040325929281521955, 0.0027985548890031393, -0.017093021593992005, builtin_interfaces.msg.Time(sec=3472, nanosec=4000000), 
0.039546979417718564, 0.0027413796261649527, -0.014934614553293002, builtin_interfaces.msg.Time(sec=3472, nanosec=38000000), 
0.03863188150847746, 0.0026861085780416076, -0.01660831150043621, builtin_interfaces.msg.Time(sec=3472, nanosec=72000000), 
