e, e_dot, e_int, stamp, 
p_error, i_error, d_error, stamp, 
-0.2272555945403183, -0.047687196012686825, 0.18604776033177226, builtin_interfaces.msg.Time(sec=1697811385, nanosec=530751013), 
-0.210441684374846, -0.04192934902419074, 0.1438402858737847, builtin_interfaces.msg.Time(sec=1697811385, nanosec=620750088), 
-0.19839459366957973, -0.037683014563086724, 0.10245519772790163, builtin_interfaces.msg.Time(sec=1697811385, nanosec=720690738), 
-0.1875477834294087, -0.03761753713464345, 0.07610867300748363, builtin_interfaces.msg.Time(sec=1697811385, nanosec=821325837), 
-0.1773942298079969, -0.03730134549523355, 0.06679761487364587, builtin_interfaces.msg.Time(sec=1697811385, nanosec=930964463), 
-0.1701097155419295, -0.033921019395690886, 0.05791914151605932, builtin_interfaces.msg.Time(sec=1697811386, nanosec=20732551), 
-0.16686027264605213, -0.03166040268670858, 0.0378836855484918, builtin_interfaces.msg.Time(sec=1697811386, nanosec=120706468), 
-0.16190572133993547, -0.03244153056868669, 0.027283830585653812, builtin_interfaces.msg.Time(sec=1697811386, nanosec=221105523), 
-0.1550439538214331, -0.0325783255158536, 0.03729504666204914, builtin_interfaces.msg.Time(sec=1697811386, nanosec=330829628), 
-0.14755914282697435, -0.029457925505638465, 0.04859460552701117, builtin_interfaces.msg.Time(sec=1697811386, nanosec=420740225), 
-0.1399525282140608, -0.026592512840855495, 0.053079049885585206, builtin_interfaces.msg.Time(sec=1697811386, nanosec=520840578), 
-0.13200665874192835, -0.026444662142077757, 0.05175597174303955, builtin_interfaces.msg.Time(sec=1697811386, nanosec=621068469), 
-0.12413422837131005, -0.026058601692189137, 0.050348213661488485, builtin_interfaces.msg.Time(sec=1697811386, nanosec=730763353), 
-0.11489953104856598, -0.0229413104231382, 0.05813649348975991, builtin_interfaces.msg.Time(sec=1697811386, nanosec=820732560), 
-0.10476326007064202, -0.020110730036578452, 0.06734118626060476, builtin_interfaces.msg.Time(sec=1697811386, nanosec=922726929), 
-0.09644825160661508, -0.01924581478386431, 0.06153937604963217, builtin_interfaces.msg.Time(sec=1697811387, nanosec=20278062), 
-0.08501420004117416, -0.01761141917506738, 0.06318521865318237, builtin_interfaces.msg.Time(sec=1697811387, nanosec=129885488), 
-0.07727861737528297, -0.015491875726001244, 0.06315174567170466, builtin_interfaces.msg.Time(sec=1697811387, nanosec=220745879), 
-0.07154834571434038, -0.013728864714280059, 0.04728668254465512, builtin_interfaces.msg.Time(sec=1697811387, nanosec=321767838), 
-0.06631515237292834, -0.013198206418413846, 0.03670755864500628, builtin_interfaces.msg.Time(sec=1697811387, nanosec=419768364), 
-0.06342902372516346, -0.01313031318671183, 0.026625360905562386, builtin_interfaces.msg.Time(sec=1697811387, nanosec=528775804), 
-0.06037847565212301, -0.012135268821374758, 0.019880685214310898, builtin_interfaces.msg.Time(sec=1697811387, nanosec=620755035), 
-0.058333672360696476, -0.011259064294482384, 0.01780158248119751, builtin_interfaces.msg.Time(sec=1697811387, nanosec=721787213), 
-0.057444532351687116, -0.01205449712130401, 0.00947011482378106, builtin_interfaces.msg.Time(sec=1697811387, nanosec=830600892), 
-0.05440503078107045, -0.011283915179225418, 0.013000096139337702, builtin_interfaces.msg.Time(sec=1697811387, nanosec=929192944), 
-0.05321813441649592, -0.010114884548198352, 0.014601502642453948, builtin_interfaces.msg.Time(sec=1697811388, nanosec=20665513), 
-0.05155273496377466, -0.00987534715573381, 0.00987172898945819, builtin_interfaces.msg.Time(sec=1697811388, nanosec=120751106), 
-0.04708016331511522, -0.009326324424956544, 0.020758020291052674, builtin_interfaces.msg.Time(sec=1697811388, nanosec=218760077), 
