acc_x, acc_y, angular_z, stamp, 
0.017698705196380615,-7.790327072143555e-05,-3.9969700805788093e-11,401397620,
-0.0019266009330749512,-0.0037105679512023926,-3.766852481690328e-11,414204325,
-0.02365487813949585,-0.00915670394897461,9.530365322335061e-06,420458458,
-0.007336020469665527,-0.02351301908493042,5.432285004717682e-06,431430672,
-0.015696346759796143,0.005455315113067627,-4.158103966178933e-12,542692917,
-0.015623152256011963,-0.005362212657928467,-6.339248831622662e-12,574595827,
-0.03014063835144043,-0.01615077257156372,-9.92426132431404e-12,581684075,
-0.035504043102264404,-0.02150702476501465,-2.3168730661957506e-12,591763447,
-0.01728951930999756,0.026997923851013184,-4.083772886405505e-12,601843581,
0.02225106954574585,0.028743207454681396,-1.2597374762085264e-12,610911980,
0.02405184507369995,0.021481692790985107,-3.608850038360697e-12,621920226,
0.00973278284072876,-0.001929938793182373,-5.625601995594089e-12,632123469,
-0.00958925485610962,-0.00015312433242797852,-4.209940099038557e-12,642138212,
0.018961012363433838,-0.03968369960784912,-2.7368439516734487e-12,655079853,
-0.004099369049072266,-0.021659374237060547,-4.037026285266978e-12,661797188,
-0.03303647041320801,-0.027001619338989258,-5.183680144832985e-13,671804713,
-0.03995007276535034,-0.010737836360931396,1.1257305537468612e-13,680896468,
-0.009441912174224854,-0.030387818813323975,-8.462871877774532e-13,691825127,
-0.00924903154373169,0.012819170951843262,-4.573353094954975e-12,703047137,
-0.021756470203399658,0.018258869647979736,-1.1459993094662725e-11,711827134,
0.0037355422973632812,-0.006798923015594482,-1.7587213957078705e-11,720904186,
0.005464017391204834,0.025534987449645996,-1.6528751522956604e-11,734660658,
0.012830615043640137,0.01476752758026123,-3.488284487961803e-11,741876714,
0.025647342205047607,0.0004181861877441406,-1.7096456100874667e-11,751886695,
0.03254216909408569,-0.0014057159423828125,-2.8256547345594834e-11,760934165,
0.009425222873687744,-0.01034390926361084,-1.4402103698710738e-11,771952007,
0.01799100637435913,-0.02290523052215576,-1.6385558046286086e-11,783383030,
0.012953341007232666,0.0005308389663696289,-2.76159824615879e-11,790905926,
-0.014253854751586914,-0.0209733247756958,-2.3838241993207217e-11,801975994,
-0.023164212703704834,-0.040596067905426025,-2.4724260428913698e-11,813915455,
-0.003290414810180664,-0.009918749332427979,-5.3778583548055006e-11,821961451,
0.005829811096191406,0.011754214763641357,-4.580641538183519e-11,831999944,
-0.01956355571746826,0.017186403274536133,-4.590319374402686e-11,842217411,
-0.003430664539337158,0.03156876564025879,-5.259741926293162e-11,852018389,
-0.0034168362617492676,0.01001739501953125,-4.892389767324109e-11,862827562,
0.029083669185638428,-0.0007359981536865234,-5.512542794315234e-11,872033373,
0.047125279903411865,0.01722007989883423,-4.5834714081070646e-11,882338569,
0.032271504402160645,0.004583954811096191,-2.7699863867420565e-11,893892209,
0.021703779697418213,-0.00258481502532959,-2.7302813553987556e-11,902110516,
0.003368854522705078,-0.018764972686767578,-1.2455515162130003e-11,912160093,
-0.012808918952941895,-0.01154547929763794,-5.99023898909376e-06,922110401,
-0.031006991863250732,-0.006143391132354736,-4.0158327747338226e-12,932209992,
-0.030788064002990723,-0.007874786853790283,-3.1649563968392555e-12,943009274,
-0.0379214882850647,-0.009617984294891357,-8.091826215059672e-12,952187004,
-0.01992720365524292,-0.016733109951019287,-1.4412374590062649e-11,962202223,
0.010425746440887451,0.015617430210113525,-1.433672976259704e-11,975030247,
-0.0018891692161560059,0.013863444328308105,-3.119179292672301e-11,982207371,
0.019598960876464844,-0.004080533981323242,-2.546968360629866e-11,992543492,
0.01061183214187622,-0.018399298191070557,-2.694861105192064e-11,2260150,
0.016022562980651855,0.0014072656631469727,-2.2394549419666276e-11,12307728,
0.010650455951690674,-0.018247365951538086,-3.355965315526195e-11,32305585,
0.02089458703994751,-0.01283276081085205,-5.0730960991951e-12,42296042,
0.014063358306884766,-0.001940310001373291,3.909669212688686e-12,54636610,
0.01732712984085083,-0.02520918846130371,2.5582162800065533e-11,62278911,
-0.009576141834259033,-0.042998433113098145,3.075360290807229e-11,72515860,
1.2421988248825073,0.4260200262069702,0.1795622936630795,374965900,
1.566916823387146,-0.10804092884063721,0.2669942095809621,382796787,
1.2378844022750854,-0.4125063419342041,0.15176498316013468,393035611,
0.617582380771637,-0.13320481777191162,0.128303290437887,402827744,
0.7735323905944824,0.17119145393371582,0.1390900421692405,412814166,
1.2162905931472778,0.03380793333053589,0.15318953376720462,423857549,
1.0632351636886597,-0.30049723386764526,0.2375837467538205,431919276,
0.6329267621040344,-0.22765618562698364,0.18620352943202798,442975636,
0.7134337425231934,0.18701136112213135,0.1991527119222839,454066425,
0.7275060415267944,0.5219816565513611,0.25521831388832217,463158269,
0.5724999904632568,0.4847486615180969,0.24758124885115035,472937181,
0.5667173862457275,0.2996097207069397,0.2557538226630957,483051396,
0.5133341550827026,0.19892281293869019,0.2931052942278866,502997687,
0.510367214679718,0.0870656967163086,0.3259067834688981,512995884,
0.4790770411491394,-0.2634217143058777,0.3193408788765267,523864306,
0.6845662593841553,0.06830966472625732,0.34081464748584284,534689059,
0.6810455322265625,0.05278521776199341,0.42724152151724476,543708538,
0.8012739419937134,0.008469760417938232,0.38403237991864764,554006225,
0.8122314214706421,0.1903439164161682,0.4518802228504995,563063516,
0.4527621269226074,0.5217330455780029,0.3959921746503362,573750582,
0.45615333318710327,0.5042890310287476,0.43372882959689224,583691853,
0.3906059265136719,0.1217314600944519,0.4459631236424136,593682779,
0.6321794986724854,-0.03165590763092041,0.5063450420383959,602914406,
0.7282274961471558,0.1306203007698059,0.3987408371074874,615049978,
0.7053806781768799,0.17456674575805664,0.5765934473349804,623679723,
0.5054247975349426,-0.29191720485687256,0.5182136442241303,633723777,
0.2138844132423401,0.024805009365081787,0.4608549681001114,645552784,
0.43471747636795044,0.6484153866767883,0.6793533982067391,653743321,
0.691652774810791,0.26822614669799805,0.5529073952837099,663784467,
1.1505645513534546,-0.08256244659423828,0.5455190607032339,673875499,
1.0777568817138672,0.3672434091567993,0.5544134028725173,683812474,
0.6262617707252502,0.5168980360031128,0.5172999836501826,694647912,
0.2806996703147888,-0.10535931587219238,0.6346588199375757,703725180,
0.2821807861328125,-0.10826671123504639,0.5883370694943185,713834382,
0.7345840930938721,0.5031237006187439,0.47760165963982915,726677887,
0.681107759475708,0.300994336605072,0.8846087129209936,733797101,
0.6269499063491821,0.032259583473205566,0.6358768897839703,743787405,
0.4214789867401123,0.024222850799560547,0.6451582804437436,753799376,
0.3315449357032776,0.020227372646331787,0.6646597545598603,763762400,
0.24181503057479858,0.23439228534698486,0.5803526195155092,775260373,
0.2707163691520691,0.576352596282959,0.7771977945801817,783784789,
0.240719735622406,0.16427987813949585,0.6607887888498757,793833904,
0.4631892442703247,-0.13345277309417725,0.6134422905179232,804895298,
0.5935754179954529,0.06434094905853271,0.7687022383345081,813790547,
0.22226309776306152,0.3370625972747803,0.6645809169067195,823809662,
0.10511964559555054,0.8172435164451599,0.6332810885326549,833789827,
0.18424361944198608,-0.08849650621414185,0.6103955681927574,843782086,
0.25988471508026123,-0.10653293132781982,0.5632017861113768,854651555,
-0.027951359748840332,0.5603933334350586,0.6801454270333911,863768948,
-0.29796338081359863,0.18793851137161255,0.6930871335445362,872939416,
-0.23092812299728394,-0.11288511753082275,0.49907179851932726,885828949,
-0.2520071268081665,0.05653667449951172,0.8175168667104067,893832995,
-0.3657490015029907,0.2784656882286072,0.6659395829931435,903838290,
-0.2934533953666687,0.9419299364089966,0.6621180453255467,913847850,
0.0840499997138977,0.2238817811012268,0.6502920207276376,923824652,
0.7512450814247131,-0.059407591819763184,0.5497381743709017,935422872,
0.27263355255126953,0.20133525133132935,0.7482757648752371,943841086,
-0.703808069229126,0.18965071439743042,0.7031757321536469,952915106,
-0.31339210271835327,0.1133689284324646,0.4832664673390434,966224445,
-0.28205543756484985,-0.22667276859283447,0.9656821356697344,972905523,
0.19812017679214478,0.03642541170120239,0.6505250798419532,982920189,
0.4888570308685303,0.8292461633682251,0.5921500814674056,993962184,
-0.20941901206970215,0.20461666584014893,0.6639811895923963,3878755,
0.055657267570495605,-0.022970378398895264,0.6198195001075324,14685859,
-0.0001221299171447754,0.5122985243797302,0.720634193099043,23953023,
0.06683248281478882,0.4571462869644165,0.6442830557091516,34262605,
-0.037271738052368164,0.3545914888381958,0.5407851210338238,46555541,
-0.00903409719467163,-0.2747316360473633,0.8753241215718802,54186535,
0.3291613459587097,-0.4180002212524414,0.7715800843354929,62928121,
-0.08046245574951172,0.880208432674408,0.5925770294838761,74028443,
-0.7037844061851501,0.2969362139701843,0.6398420498051641,84007533,
-0.07926267385482788,-0.2712734341621399,0.6007756679792636,94720442,
0.4492127299308777,0.3948320746421814,0.7140222101694799,103970009,
0.1584528088569641,0.2587686777114868,0.6596711089221831,114230120,
-0.2235850691795349,0.6965238451957703,0.5316034845135281,127067594,
-0.5520610213279724,-0.21950387954711914,1.005894379180373,133944852,
0.139997661113739,-0.47052001953125,0.704984527034354,143972290,
0.14163124561309814,0.7562496662139893,0.6912616945285939,154061771,
-0.1497046947479248,0.5621874928474426,0.6717387065557519,164019995,
0.08847153186798096,0.011770308017730713,0.6131432406441897,174668569,
0.1537684202194214,0.1813502311706543,0.689053898656093,184006975,
-0.1673298478126526,0.056114792823791504,0.6438420503349512,194122285,
-0.46936237812042236,0.8107719421386719,0.5074712156186157,206973946,
-0.27851665019989014,0.2543717622756958,0.91545684439195,214107349,
-0.05074954032897949,-0.6304084062576294,0.6705449538444465,224086700,
0.4166686534881592,0.26584142446517944,0.684786103993583,234073759,
