x, y, theta, stamp, 
-4.150627574972532e-08, 4.7924910262509e-08, -4.759595272079054e-07, 1697812364194226745, 
-4.150627574972532e-08, 4.7924910262509e-08, -4.759476642497049e-07, 1697812364234234214, 
-6.225967297268653e-08, 7.188743467168024e-08, -7.143622752577074e-07, 1697812364286237798, 
-6.225967297268653e-08, 7.188743467168024e-08, -7.143693433393202e-07, 1697812364336389480, 
-1.0376635373177123e-06, 1.1981317129539093e-06, -1.1920344504929261e-05, 1697812364382843055, 
0.0005567999905906618, -0.00015872213407419622, 0.004242314300380659, 1697812364433309387, 
0.0031568845734000206, -0.00011786777031375095, 0.01360821138046105, 1697812364474957524, 
0.007827484048902988, 9.252251038560644e-05, 0.029002357353402293, 1697812364526306826, 
0.016819771379232407, 0.00041669385973364115, 0.057036948282074056, 1697812364592931850, 
0.023981766775250435, 0.0008273465791717172, 0.07940289396049775, 1697812364636321872, 
0.033568888902664185, 0.0022072680294513702, 0.11033245992168958, 1697812364684231291, 
0.04348389804363251, 0.0034749649930745363, 0.14459312221318396, 1697812364735228175, 
0.05257346108555794, 0.005151660181581974, 0.1776722407699242, 1697812364783407350, 
0.06909667700529099, 0.009145645424723625, 0.23494968868507776, 1697812364874229817, 
0.09018532186746597, 0.0153505839407444, 0.30755488710834483, 1697812364993245561, 
0.10590703785419464, 0.021111318841576576, 0.3626512773380589, 1697812365084251462, 
0.12258785963058472, 0.028366245329380035, 0.4182710394928385, 1697812365183433404, 
0.13771618902683258, 0.035588912665843964, 0.47108004618846544, 1697812365274843309, 
0.1560521274805069, 0.0460209958255291, 0.5341989041957256, 1697812365392363466, 
0.17008572816848755, 0.05501797795295715, 0.5805389185057294, 1697812365484239815, 
0.184186190366745, 0.06502004712820053, 0.6259514229438732, 1697812365582239055, 
0.19717241823673248, 0.07488790154457092, 0.6662586979973861, 1697812365674706224, 
0.21252024173736572, 0.08767116069793701, 0.7129611096557145, 1697812365792109549, 
0.22388432919979095, 0.09778592735528946, 0.7442938221066854, 1697812365883613079, 
0.23562705516815186, 0.10904745757579803, 0.7760713210384196, 1697812365986245084, 
0.24761997163295746, 0.1216067299246788, 0.8068157573154735, 1697812366095226009, 
0.25772422552108765, 0.13268546760082245, 0.8320986183227219, 1697812366190712175, 
0.26685288548469543, 0.14344972372055054, 0.8523250636957025, 1697812366283486477, 
0.27657631039619446, 0.15529148280620575, 0.8746651125929645, 1697812366384518900, 
0.28721117973327637, 0.16891247034072876, 0.9005859675629071, 1697812366494130947, 
0.29464641213417053, 0.17881089448928833, 0.9203018255046174, 1697812366574274620, 
0.30293694138526917, 0.1901586800813675, 0.9462316644732229, 1697812366684252862, 
0.3056586980819702, 0.1937062293291092, 0.9701393343656805, 1697812366785414260, 
0.30862051248550415, 0.19831115007400513, 0.9820185770783276, 1697812366874558977, 
0.3189238905906677, 0.2142166644334793, 0.9820393596172358, 1697812366990283678, 
0.3281495273113251, 0.22761346399784088, 0.9734126376270599, 1697812367085263012, 
0.3374614417552948, 0.24032603204250336, 0.9591296759253654, 1697812367184420627, 
0.34580138325691223, 0.2519388794898987, 0.9459228078958438, 1697812367275065199, 
0.3573865592479706, 0.26711830496788025, 0.9244704533264391, 1697812367396282222, 
0.36578357219696045, 0.27763521671295166, 0.9067035782408758, 1697812367484271556, 
0.37556877732276917, 0.2894560992717743, 0.8843360641839063, 1697812367584442499, 
0.38426074385643005, 0.29965969920158386, 0.8667547287262666, 1697812367674934079, 
0.39594942331314087, 0.3125239908695221, 0.8415731408195302, 1697812367795284317, 
0.4043334424495697, 0.32139667868614197, 0.8245155876232864, 1697812367884277150, 
0.4141853451728821, 0.3314056396484375, 0.8043278064652029, 1697812367984433996, 
0.4228134751319885, 0.3399350047111511, 0.786868819488673, 1697812368074838795, 
0.4341730773448944, 0.35078948736190796, 0.7644098322959337, 1697812368194356921, 
0.4427563548088074, 0.35864508152008057, 0.7487277145222501, 1697812368284267969, 
0.4523775577545166, 0.36717620491981506, 0.7332697246961676, 1697812368383455204, 
0.46077656745910645, 0.374483197927475, 0.7219007579141896, 1697812368474618655, 
0.47528570890426636, 0.3863908052444458, 0.6990633751535631, 1697812368594475268, 
0.48695671558380127, 0.3955540060997009, 0.6759188074113935, 1697812368684275243, 
0.4993330240249634, 0.4049822986125946, 0.6568994271063426, 1697812368784271878, 
0.5112411975860596, 0.4135495126247406, 0.6396558904582815, 1697812368880837671, 
0.5253605842590332, 0.4233079254627228, 0.6184194391476298, 1697812368990112497, 
0.5376507639884949, 0.4315158724784851, 0.6026687882813049, 1697812369088282562, 
0.5485782623291016, 0.43847596645355225, 0.588165538764867, 1697812369179275170, 
0.5601481795310974, 0.44581034779548645, 0.5767883859701234, 1697812369275469431, 
0.574912965297699, 0.4550451934337616, 0.562453182043722, 1697812369394467750, 
0.5860140919685364, 0.46167999505996704, 0.550897949920484, 1697812369483836705, 
0.5976394414901733, 0.46859419345855713, 0.540505030452589, 1697812369583509466, 
0.6079621315002441, 0.4744977653026581, 0.5327338956946281, 1697812369675747870, 
0.6215656995773315, 0.48229366540908813, 0.5239534387383868, 1697812369795305617, 
0.63181471824646, 0.4877827763557434, 0.5189947839304135, 1697812369883642541, 
0.6424098014831543, 0.4936399757862091, 0.5157485259034265, 1697812369983550010, 
0.6517167687416077, 0.4989696741104126, 0.5137497554599578, 1697812370075280813, 
0.6645859479904175, 0.5062979459762573, 0.5089251520784316, 1697812370194962345, 
0.6769282817840576, 0.5130420923233032, 0.5024546157018271, 1697812370284630124, 
0.6916388273239136, 0.5210095643997192, 0.49294366134847556, 1697812370385056729, 
0.7038552165031433, 0.5274984240531921, 0.4842630957197862, 1697812370474985086, 
0.7199392318725586, 0.5357216000556946, 0.47523338329045567, 1697812370594652148, 
0.73195880651474, 0.5415655374526978, 0.4697680569881822, 1697812370685399215, 
0.7448839545249939, 0.5480614900588989, 0.46054639978869677, 1697812370785276235, 
0.7558780908584595, 0.5534788370132446, 0.4513245278824036, 1697812370874880512, 
0.7706183791160583, 0.5605760216712952, 0.4444772644093072, 1697812370995292344, 
0.7816489338874817, 0.5657439827919006, 0.43563374423153045, 1697812371086283020, 
0.7936310172080994, 0.5712444186210632, 0.4274294693811543, 1697812371185276476, 
0.8045433163642883, 0.576211154460907, 0.4237522828134321, 1697812371274844930, 
0.8193233609199524, 0.5826625823974609, 0.4155938731000847, 1697812371395399055, 
0.8299621939659119, 0.5873984098434448, 0.4090997168477475, 1697812371485411145, 
0.8409165143966675, 0.5922122001647949, 0.4058245541420355, 1697812371585335198, 
0.8511435985565186, 0.5966290831565857, 0.3997558772769426, 1697812371674807880, 
0.864309549331665, 0.6021566987037659, 0.3935999183055121, 1697812371794460553, 
0.8737190961837769, 0.6060724258422852, 0.39125202948806337, 1697812371886354714, 
0.8877438306808472, 0.6118674874305725, 0.3892717019375276, 1697812371985323268, 
0.9019221067428589, 0.6174594759941101, 0.3816856199618301, 1697812372074740444, 
0.9181804656982422, 0.6240521669387817, 0.3739351943994851, 1697812372195229394, 
0.930921196937561, 0.6289548873901367, 0.3670248985528627, 1697812372285343417, 
0.945021390914917, 0.6342869997024536, 0.36094020063346566, 1697812372384453393, 
0.9578945636749268, 0.6390571594238281, 0.3541159510511092, 1697812372474695561, 
0.9744426608085632, 0.6449875831604004, 0.3444986011271175, 1697812372594348453, 
0.9873043894767761, 0.6493920683860779, 0.33919086975899376, 1697812372686339272, 
0.9992825984954834, 0.6534483432769775, 0.33149259684272214, 1697812372784320540, 
1.0107234716415405, 0.6570391058921814, 0.3294779658957868, 1697812372875600017, 
1.0252398252487183, 0.661945104598999, 0.32102159607512715, 1697812372993313056, 
1.0363752841949463, 0.6656795144081116, 0.3187212425038604, 1697812373085341830, 
1.0482673645019531, 0.6692306399345398, 0.31427484985221016, 1697812373183390243, 
1.0592350959777832, 0.6725171804428101, 0.30957191543505, 1697812373275354600, 
1.0721756219863892, 0.6766726970672607, 0.3066141004981587, 1697812373393343214, 
1.0822629928588867, 0.6798191070556641, 0.30596165098859984, 1697812373485342784, 
1.0929228067398071, 0.6832458972930908, 0.3026917036432054, 1697812373582473264, 
1.1057939529418945, 0.6873489618301392, 0.30162143956022697, 1697812373675175907, 
1.1240495443344116, 0.692678689956665, 0.2929771410331722, 1697812373790544379, 
1.1376736164093018, 0.6965813040733337, 0.28965015348561585, 1697812373885347958, 
1.1505296230316162, 0.7005422115325928, 0.28690202357993705, 1697812373982355779, 
1.163560152053833, 0.704183042049408, 0.2810724190218092, 1697812374075344891, 
1.1797187328338623, 0.7088230848312378, 0.27850791398461255, 1697812374192340607, 
1.192252278327942, 0.7122724652290344, 0.274977171533011, 1697812374285345350, 
1.2057263851165771, 0.7160729169845581, 0.27251736918536684, 1697812374386334482, 
1.2175238132476807, 0.719323456287384, 0.27009233208438344, 1697812374475178368, 
1.2321709394454956, 0.7233613729476929, 0.262989604237152, 1697812374591429976, 
1.2437173128128052, 0.7264350056648254, 0.26064571664981184, 1697812374684485147, 
1.2559040784835815, 0.729612410068512, 0.25733176251113066, 1697812374785337687, 
1.2669061422348022, 0.7324123382568359, 0.25505625568561985, 1697812374875205684, 
1.2805027961730957, 0.7358710169792175, 0.249764366215333, 1697812374991354881, 
1.2908966541290283, 0.7385144829750061, 0.24911475609286965, 1697812375085361902, 
1.302208662033081, 0.7413769364356995, 0.24571007241697926, 1697812375184461832, 
1.31256103515625, 0.7439181804656982, 0.2418210113362753, 1697812375274545501, 
1.3292988538742065, 0.7481179237365723, 0.238697953496465, 1697812375390607438, 
1.3439122438430786, 0.7514743208885193, 0.23076218009188165, 1697812375485359194, 
1.3579753637313843, 0.7546471953392029, 0.22719094309240767, 1697812375585346187, 
1.370528221130371, 0.7574656009674072, 0.22518066435245926, 1697812375675058934, 
1.3876588344573975, 0.7612990140914917, 0.2204992333111706, 1697812375796425051, 
1.4000154733657837, 0.7640891075134277, 0.2175808439160612, 1697812375885332833, 
1.413758635520935, 0.767016589641571, 0.2128753946199501, 1697812375985364007, 
1.4260034561157227, 0.7695751786231995, 0.20960434257359897, 1697812376075218578, 
1.4417922496795654, 0.7728778719902039, 0.20782460700727104, 1697812376195378328, 
1.4529651403427124, 0.7751880884170532, 0.20472313216220328, 1697812376285352639, 
1.4652776718139648, 0.7777565717697144, 0.20473485432609578, 1697812376385364134, 
1.476560115814209, 0.7800021171569824, 0.2018130753088059, 1697812376475253439, 
1.4911260604858398, 0.7828172445297241, 0.19750048109040327, 1697812376596359115, 
1.5012695789337158, 0.7850728034973145, 0.19548071745344564, 1697812376685368439, 
