e, e_dot, e_int, stamp, 
p_error, i_error, d_error, stamp, 
3.114974081328141, 0.2886722673432818, -5.867205560775069e-07, builtin_interfaces.msg.Time(sec=1697809101, nanosec=403389330), 
3.114974091094782, 0.3459446647082331, -3.0263718030498194e-07, builtin_interfaces.msg.Time(sec=1697809101, nanosec=452252159), 
3.114974174977794, 0.2992199430304775, 6.590739500424103e-07, builtin_interfaces.msg.Time(sec=1697809101, nanosec=499447893), 
3.1149742072880766, 0.2966286707355206, 8.1668006836735e-07, builtin_interfaces.msg.Time(sec=1697809101, nanosec=547478845), 
3.1149742072880766, 0.3036170032304999, 2.2423236894925307e-07, builtin_interfaces.msg.Time(sec=1697809101, nanosec=596918043), 
3.0669337905847605, 0.6427329318444615, -0.1000033406390639, builtin_interfaces.msg.Time(sec=1697809101, nanosec=757047416), 
3.0362184865471904, 0.6389031459941276, -0.30355928859612574, builtin_interfaces.msg.Time(sec=1697809101, nanosec=807345306), 
2.9952780845952907, 0.30315434439573086, -0.47159825362582497, builtin_interfaces.msg.Time(sec=1697809101, nanosec=858258167), 
2.95830137869815, 0.2694805326982437, -0.574800083837952, builtin_interfaces.msg.Time(sec=1697809101, nanosec=898438301), 
2.9064634128249365, 0.2568986999514276, -0.665185782305, builtin_interfaces.msg.Time(sec=1697809101, nanosec=946646928), 
2.7747647782293243, 0.41093556580746027, -0.7979120931722467, builtin_interfaces.msg.Time(sec=1697809102, nanosec=46535743), 
2.63526439462163, 0.5049632784719096, -0.9464141845194707, builtin_interfaces.msg.Time(sec=1697809102, nanosec=138264619), 
2.4468001212067616, 0.515648753040413, -1.0347735816885655, builtin_interfaces.msg.Time(sec=1697809102, nanosec=257279869), 
2.3061028868186266, 0.48202405603527204, -1.0489107512607743, builtin_interfaces.msg.Time(sec=1697809102, nanosec=347285673), 
2.153118892942838, 0.4092834313522152, -1.0305918669848484, builtin_interfaces.msg.Time(sec=1697809102, nanosec=447368504), 
1.9879940867775971, 0.41740811087743357, -1.0104418257935555, builtin_interfaces.msg.Time(sec=1697809102, nanosec=557250136), 
1.836413748235997, 0.38547253800830183, -1.0060666725897704, builtin_interfaces.msg.Time(sec=1697809102, nanosec=657273564), 
1.7002073161960416, 0.3231118053072593, -1.0095103202988824, builtin_interfaces.msg.Time(sec=1697809102, nanosec=747292728), 
1.549864498381166, 0.2944933893195186, -1.0055377678634372, builtin_interfaces.msg.Time(sec=1697809102, nanosec=847285910), 
1.3852283516795252, 0.2909267153489662, -0.9999492501714764, builtin_interfaces.msg.Time(sec=1697809102, nanosec=957313491), 
1.2365588078762784, 0.26091612313871965, -0.9895562342509733, builtin_interfaces.msg.Time(sec=1697809103, nanosec=58287701), 
1.1052512331039779, 0.21005407005035834, -0.9821487560052442, builtin_interfaces.msg.Time(sec=1697809103, nanosec=147364462), 
0.9709977577004087, 0.18353700088782962, -0.9391352088787045, builtin_interfaces.msg.Time(sec=1697809103, nanosec=247306676), 
0.8275343572801477, 0.17372935047901925, -0.8825320039757422, builtin_interfaces.msg.Time(sec=1697809103, nanosec=357300580), 
0.708407491094448, 0.1487583587079448, -0.8318674583693412, builtin_interfaces.msg.Time(sec=1697809103, nanosec=457296492), 
0.6106530910112333, 0.11660489410266929, -0.7553568357213246, builtin_interfaces.msg.Time(sec=1697809103, nanosec=548251704), 
