e, e_dot, e_int, stamp, 
0.3217519546770888, -4.094256319161123e-07, 0.06435040167844817, 56034000000, 
0.32175198267350696, -3.440449499366357e-08, 0.0643503953563634, 56068000000, 
0.3217521284575482, 5.792681980384037e-07, 0.0643504043872096, 56170000000, 
0.3240768526552433, 0.0077495666057877015, 0.06450539758575323, 56238000000, 
0.3181274058070238, -0.01208240883508127, 0.0642637591279877, 56340000000, 
0.28759793331649364, -0.12159639779583213, 0.06198681278525072, 56442000000, 
0.25570912893582465, -0.20806092290399722, 0.05742896453728947, 56544000000, 
0.234323145875212, -0.17758262480427214, 0.05184201387516868, 56612000000, 
0.07646525672084453, -0.5974795740499337, 0.03776650210212541, 56714000000, 
0.03021299109893577, -0.6803671825875873, 0.022733426246332823, 56816000000, 
-0.010862768527054978, -0.2910934174929984, 0.0063876986195150216, 56918000000, 
-0.032761029603610436, -0.20991340234182068, -0.0008940538021153095, 56986000000, 
-0.147436691894002, -0.4552464112231567, -0.012737366001644494, 57088000000, 
-0.1405957358985209, -0.35944902098303483, -0.021386230493075552, 57156000000, 
-0.12957216802672172, 0.05954841289093423, -0.027840306387949643, 57258000000, 
-0.12856271241577416, 0.04011007827582245, -0.026582041089401116, 57326000000, 
-0.12296271012741997, 0.022031526331005857, -0.02540650603799439, 57428000000, 
-0.10187063368476526, 0.08897359577002967, -0.023559737081863954, 57496000000, 
0.15443052430736012, 0.9246441147826002, -0.004693521300321674, 57598000000, 
0.17614120650250673, 0.9267061339575733, 0.015246739808340105, 57666000000, 
0.19668122451372205, 0.14083566735453976, 0.0351501970215726, 57734000000, 
0.21796756384244934, 0.13942119113314203, 0.03938599965724521, 57802000000, 
0.24931643093852415, 0.1754506880826737, 0.044264347952979705, 57904000000, 
0.26380382722772505, 0.15278754461758573, 0.04873918813391323, 57972000000, 
0.10332511840162145, -0.4866377084563423, 0.04109635843785804, 58074000000, 
0.08198998818759112, -0.6060461301337797, 0.029941262254462506, 58142000000, 
0.04329653798627109, -0.20009526805116787, 0.015240776305032244, 58244000000, 
-0.005040339737267474, -0.29010109308286197, 0.008016412429106315, 58346000000, 
-0.03932981025278498, -0.2754211607968536, -7.157413358542438e-05, 58414000000, 
-0.045334155199716175, -0.13431271820816235, -0.005980287012651242, 58482000000, 
0.11532906081093319, 0.515529570212394, 0.0020443396905621357, 58584000000, 
0.12041022371476845, 0.552481263048282, 0.01269367528839903, 58618000000, 
0.1276906756124795, 0.04120538267182098, 0.024228664009212076, 58720000000, 
0.14371175599782499, 0.07767177427685512, 0.026120843688338193, 58788000000, 
0.16757396312931644, 0.13294429172278985, 0.029265092982641395, 58890000000, 
0.1713258233316059, 0.09204689111260304, 0.032174102830583154, 58958000000, 
0.13627612114944027, -0.10432613993292057, 0.03167839384069084, 59026000000, 
-0.2881683514545661, -1.53164724928724, 0.0012955728684320045, 59128000000, 
-0.3126959064051324, -1.4965734251819087, -0.030972542447350548, 59196000000, 
-0.34751346594786736, -0.19781704831100422, -0.06322518158717105, 59264000000, 
-0.4042734023129529, -0.305258319692735, -0.07096551831106351, 59366000000, 
-0.4361896784185729, -0.2955873749023519, -0.07919843644529288, 59434000000, 
-0.4511937019313523, -0.15640099872799795, -0.0861104521775252, 59536000000, 
-0.3756856077001166, 0.20168023572818772, -0.08420459920333612, 59638000000, 
-0.35737522994798315, 0.3127282399445637, -0.07895030263863012, 59706000000, 
-0.31377968052102434, 0.20635309059697424, -0.0697893678779416, 59774000000, 
-0.27099384682997896, 0.28793794372668063, -0.06280991715326577, 59842000000, 
-0.22525585623210403, 0.295079414296401, -0.05400195890554049, 59910000000, 
-0.16165465742025048, 0.36446396469909487, -0.04386029069882223, 60012000000, 
-0.12486104901865969, 0.3346493573781479, -0.03411810417806761, 60114000000, 
-0.10250631323678734, 0.19716114727821046, -0.025934801311713166, 60182000000, 
-0.08342100728831268, 0.13813347243449, -0.020719224636250647, 60250000000, 
-0.035975708313546996, 0.2217686830774678, -0.0147935352559098, 60352000000, 
-0.01483339632093697, 0.22862536989125237, -0.008948674128186444, 60420000000, 
-0.013792816646284567, 0.07394297222420809, -0.004306794752051235, 60488000000, 
0.2806482425734952, 0.9849387963147738, 0.016801468640418243, 60590000000, 
0.3058759023473888, 1.0655623966455778, 0.03818208855163996, 60692000000, 
0.3160730796182947, 0.1180827901493318, 0.06017314830261191, 60760000000, 
0.32503255763871775, 0.06385551763776309, 0.06313210264029342, 60828000000, 
0.34534995163358667, 0.09758957338430647, 0.06576370592603994, 60930000000, 
0.3209058533129623, -0.013755681085851531, 0.06608589083901778, 61032000000, 
0.30578261873640317, -0.13189110965727835, 0.06480256157886348, 61100000000, 
0.18091197400980258, -0.46664626434386564, 0.053840029737277875, 61202000000, 
0.15274548364227486, -0.5101237836470943, 0.04262933842589871, 61270000000, 
0.1100564678049159, -0.23618502068295558, 0.029580928363799556, 61372000000, 
0.08010733697673411, -0.2421271555518025, 0.022860619228261658, 61440000000, 
0.037643276475019305, -0.24137730443298866, 0.01518713875044462, 61542000000, 
0.02776487674864167, -0.1744748674269748, 0.009701032680026339, 61610000000, 
0.024741656341489837, -0.04300540044509823, 0.006009987304343388, 61678000000, 
-0.06115046122369369, -0.2963844599077845, -0.0005762618755708123, 61780000000, 
-0.06899183892853492, -0.3124449842334158, -0.007026709587382584, 61882000000, 
-0.07100037422710195, -0.0328330433446942, -0.013409511625288703, 61950000000, 
-0.07416464025700295, -0.017242671094893452, -0.014277123560842655, 62052000000, 
-0.07896719409323047, -0.026556066220428387, -0.014942147238489025, 62120000000, 
-0.11688184736040279, -0.14239069034466612, -0.018000912114042415, 62222000000, 
-0.10765560704566253, -0.09562804317477352, -0.020233643233286382, 62290000000, 
-0.10060709599697468, 0.054249171211427034, -0.021676303360202667, 62392000000, 
-0.09478549213396356, 0.04290038303899656, -0.020203213011773382, 62460000000, 
-0.08746931503333602, 0.043792603212128856, -0.01885746021095162, 62562000000, 
-0.07495338313192683, 0.06610703000678911, -0.017147212686615093, 62630000000, 
-0.06431946161680817, 0.07716617805509284, -0.015116143985471401, 62698000000, 
-0.07818531683032638, -0.01077311232799851, -0.014497210771937425, 62800000000, 
-0.07160207298632415, -0.02427537123171994, -0.014273790095563912, 62868000000, 
-0.06277095103054364, 0.051381219332609133, -0.01417055605647961, 62970000000, 
-0.058581925284235115, 0.04340049234029678, -0.012863663286740193, 63038000000, 
-0.0560714018291189, 0.022331830671415812, -0.011828285209593177, 63106000000, 
-0.05257008567690654, 0.020039465357761913, -0.011148227519350705, 63174000000, 
-0.05541051271886095, 0.0022029637008598216, -0.010936800014992426, 63276000000, 
-0.04925861517739282, 0.011038234998379063, -0.010482614238210687, 63344000000, 
-0.046829736094419164, 0.028602588748139295, -0.010099924266044861, 63412000000, 
-0.041248914900716166, 0.02669900092225552, -0.00915581774483521, 63514000000, 
-0.03558314595870514, 0.03748863378571341, -0.008244119796922697, 63616000000, 
-0.031087422238425776, 0.03387164220763463, -0.007194632206523138, 63684000000, 
-0.0325827753998513, 0.010001235196179467, -0.006616889573132147, 63752000000, 
-0.02911254829694789, 0.006582913138259624, -0.006185516395681665, 63820000000, 
-0.02463222077084759, 0.026501848763345697, -0.0057551696311764515, 63922000000, 
-0.021932537648198337, 0.023933368829165174, -0.005045153781066254, 63990000000, 
-0.019425915921879762, 0.017354349496559427, -0.004399378289395046, 64092000000, 
-0.016962423992555986, 0.016567045518807836, -0.0038880585041756056, 64160000000, 
-0.01496502117938038, 0.014869649141664604, -0.0034235574062544084, 64262000000, 
-0.013355507239860714, 0.012023055842317575, -0.0030188634941198055, 64330000000, 
-0.011983709851208876, 0.009937704427238347, -0.0026869492180299982, 64398000000, 
-0.010712822888809826, 0.00880894783683629, -0.002403469331991961, 64466000000, 
-0.009026791008360728, 0.009856396142827161, -0.0021148882498919623, 64568000000, 
-0.007996445971660271, 0.009054589723831852, -0.0018490706579220551, 64636000000, 
-0.287079403670846, -0.9268420422082841, -0.020273509376724466, 64738000000, 
-0.3023196190747262, -0.9810772436768863, -0.03982636458114883, 64840000000, 
-0.31364417888007107, -0.08854925069741688, -0.06020288010837622, 64908000000, 
-0.3261299404562056, -0.07936773793826457, -0.06280624922740019, 64976000000, 
-0.34710509978352855, -0.11153640301152494, -0.06579194794132034, 65078000000, 
-0.31435090648657377, 0.039263446565439376, -0.06583906311508719, 65146000000, 
-0.27215196940231706, 0.24984376793737162, -0.06224053171149462, 65214000000, 
-0.11139850562979367, 0.6765080028559337, -0.046526758767912305, 65316000000, 
-0.05620868161916845, 0.719810959277162, -0.029317277110085277, 65418000000, 
-0.018279710588365083, 0.31039598347142866, -0.012392459855821814, 65486000000, 
0.01667349290460335, 0.24294058174590596, -0.0038543266201953455, 65554000000, 
0.04421032358627425, 0.20830011391546444, 0.0028402737268341674, 65622000000, 
0.06318807473272847, 0.1550486060937504, 0.00827145941490707, 65690000000, 
0.1322256609018683, 0.2933844577186468, 0.0159749372813914, 65758000000, 
0.12453539986374162, 0.20449108377004385, 0.02132994236655589, 65860000000, 
0.12809215041640715, -0.013778368284870501, 0.025656880745467802, 65928000000, 
0.12027014001365652, -0.014217532833617022, 0.024859846019587017, 66030000000, 
0.11724710381374734, -0.03615015534219936, 0.024373959616254066, 66064000000, 
0.10324811078123802, -0.056740097441394986, 0.022717690307242792, 66166000000, 
0.13013091531137633, 0.04294603832542996, 0.023375075327090777, 66234000000, 
0.11902455332498613, 0.05258814181249368, 0.023493571961173364, 66302000000, 
0.10554836404660778, -0.0819418375492285, 0.02364692217886468, 66404000000, 
0.09707118120987382, -0.07317790705037436, 0.02144293990543118, 66472000000, 
0.08963097552308173, -0.05305796174508682, 0.019483368051970887, 66540000000, 
0.0750281074380398, -0.07347691257278008, 0.017448684278066354, 66642000000, 
0.06879050871268279, -0.06946822270132981, 0.015563306111586954, 66676000000, 
0.07830292399035937, 0.010916055174398595, 0.01480810267607213, 66778000000, 
0.07378102465489857, 0.016635053140719263, 0.014724963823862713, 66846000000, 
0.0668596597018781, -0.038144214294937584, 0.014596240556475735, 66914000000, 
0.05862430534280689, -0.050522397706972255, 0.013284332646638903, 67016000000, 
0.05621752132104418, -0.03547379460277974, 0.012113432424381945, 67084000000, 
0.04768479576875241, -0.036465031913514925, 0.010835108162173564, 67186000000, 
0.041392191384459834, -0.04941776645528114, 0.009686300564950427, 67254000000, 
-0.24104868647691846, -0.9624449408189029, -0.010131446621580414, 67356000000, 
-0.2562845999586549, -0.9922559711437157, -0.03039607300340757, 67424000000, 
-0.27235596137134366, -0.10435758298141733, -0.05131261652046114, 67492000000, 
-0.2975635770412988, -0.1375965902754798, -0.05508027589141982, 67594000000, 
-0.3236919742235058, -0.17112004284054053, -0.05957410084240989, 67696000000, 
-0.31624259382959824, -0.062263389294331395, -0.06249987633962686, 67764000000, 
-0.15652989752254137, 0.5572069223365482, -0.053097631038376364, 67832000000, 
-0.1180278100255727, 0.6607159460134185, -0.03938668675851416, 67934000000, 
-0.08360783912755992, 0.2430735279832715, -0.0238777031117116, 68002000000, 
-0.04905618980228482, 0.2299054007442929, -0.0167127892636945, 68070000000, 
0.007835336978417984, 0.30481058701992636, -0.008321912796761784, 68172000000, 
0.0132316158001346, 0.2076260186747314, -0.0018659491349154826, 68240000000, 
0.10366619513614367, 0.3194361938590856, 0.008315543194313083, 68308000000, 
0.10093259301612892, 0.2923365907199811, 0.014522026930160479, 68376000000, 
0.11272925319674765, 0.030210193535346597, 0.02115520275660135, 68444000000, 
0.1133117386114805, 0.04126381865117194, 0.02179823898829047, 68512000000, 
0.11122931720678741, -0.004999786633200776, 0.022484687267667704, 68580000000, 
0.10890754214747872, -0.014680654880005936, 0.022229906531049778, 68682000000, 
0.08547928104502153, -0.08583345387255294, 0.02037440935995251, 68784000000, 
0.42038027251268467, 1.0382424345506867, 0.04098447304701233, 68852000000, 
0.424142595702643, 1.128877715525405, 0.06200014328402328, 68954000000, 
0.4295277029685095, 0.03049143485274945, 0.08493670474558913, 69022000000, 
0.439522090966503, 0.0512649842128667, 0.0862128259758437, 69124000000, 
0.45191991973598966, 0.07464072255826719, 0.08806464757806681, 69192000000, 
0.4277441436078925, -0.0392598245287018, 0.08794574362069234, 69260000000, 
0.33017342975852904, -0.4058216332582021, 0.08065583287349408, 69362000000, 
0.3069485888358785, -0.4026518492400466, 0.07099107748015332, 69430000000, 
0.2730974014828207, -0.1902534275856945, 0.06068129467181521, 69532000000, 
0.23913393605085934, -0.22604884261673056, 0.0546119950913039, 69634000000, 
0.21592556798410634, -0.19057277832904784, 0.04854379370118576, 69702000000, 
0.19869821776034102, -0.13478572763506105, 0.04358384811968711, 69770000000, 
0.09346099375949465, -0.40821524741537224, 0.03387231863359613, 69872000000, 
0.0707711709748734, -0.4264234892848921, 0.024195358832980608, 69940000000, 
0.04027182918254099, -0.1772972152565122, 0.013633599594460602, 70042000000, 
0.031040794164829633, -0.13243458936681254, 0.009472252954816268, 70076000000, 
0.0032272882370449896, -0.12348180315165334, 0.004969327438961041, 70178000000, 
-0.015480823311319586, -0.15507205825383072, 0.0012524839393703358, 70246000000, 
-0.011923779987532024, -0.05050356074859005, -0.0016118210041204412, 70348000000, 
-0.07676692611398109, -0.20428700934220498, -0.00694476862752218, 70416000000, 
-0.07977483506381255, -0.22617018358760177, -0.011231036077688378, 70484000000, 
-0.08249219990533613, -0.019084245971183467, -0.015935597405541985, 70552000000, 
-0.08179378270694523, -0.0067298254771089305, -0.01627072117840626, 70620000000, 
-0.07929181895499879, 0.010667936501124464, -0.016238520104485343, 70722000000, 
-0.07927890947884156, 0.008382910760345585, -0.016024300742719037, 70790000000, 
-0.06600621787283892, 0.0442853369405329, -0.014971796420445284, 70858000000, 
-0.09254561065756121, -0.044222337262398846, -0.01585538253394945, 70960000000, 
-0.0865603412258393, -0.06851374451000128, -0.016340811317082628, 71028000000, 
-0.08132753985859507, 0.03739356932988713, -0.017362232782799705, 71096000000, 
-0.07364986141432142, 0.04303493270505961, -0.01610251616658372, 71198000000, 
-0.07097792918310862, 0.034498702251621514, -0.015063688697068341, 71266000000, 
-0.06661103892312784, 0.023462741637311952, -0.014082588634703857, 71334000000, 
-0.07600385692071035, -0.01675309245867243, -0.01423952166846312, 71402000000, 
-0.06888985009304015, -0.00759603723304104, -0.014100316395791889, 71470000000, 
-0.06434492059498031, 0.03886312108576678, -0.013949241840582053, 71538000000, 
-0.05941638506049994, 0.031578216775134026, -0.012843410383234695, 71606000000, 
-0.055108151455406644, 0.03078923046524557, -0.011924630474059126, 71674000000, 
-0.04803545670948407, 0.037936427836719556, -0.01083733288169271, 71776000000, 
-0.04090098186747946, 0.04735723195975728, -0.009602972668824677, 71844000000, 
-0.041808144454266144, 0.020757707517393097, -0.008716305535415312, 71946000000, 
-0.03766995193595343, 0.010770099771753422, -0.008025271883846602, 72014000000, 
-0.03184908973128915, 0.03319684907658998, -0.007421812408100582, 72116000000, 
-0.028725616396241927, 0.029814451799038355, -0.0065496438708989675, 72184000000, 
-0.02664784082464571, 0.017337496355478144, -0.005814836463478452, 72252000000, 
-0.022672506015645688, 0.020177034601987463, -0.005203064215768887, 72354000000, 
-0.020814159143751086, 0.019445605602982075, -0.004675633732269498, 72456000000, 
-0.01807475606040728, 0.015325833184128024, -0.004104094747986937, 72558000000, 
-0.016200210602261185, 0.015379828471633003, -0.0036726083870946367, 72626000000, 
-0.013554855060184369, 0.015066336667409705, -0.003188654781523522, 72728000000, 
-0.012351422633559463, 0.012829293229005742, -0.002807099219733668, 72796000000, 
-0.010667771799337214, 0.009623610869490517, -0.002438269966205403, 72898000000, 
-0.009355257657569, 0.009987216586634876, -0.002158296806031045, 72966000000, 
-0.008760746633546146, 0.006356750552636893, -0.0019189184060301571, 73000000000, 
-0.007637837052096637, 0.0057247353515745445, -0.0017169227562141187, 73068000000, 
-0.006431361781270721, 0.0077646161742514165, -0.0015219963644609003, 73170000000, 
-0.005288171028068041, 0.007832220080095318, -0.0012904913240956932, 73272000000, 
-0.003906619673188059, 0.008415807026942205, -0.0010417434988351214, 73374000000, 
-0.0032353621127795386, 0.006842696384295009, -0.0008286768542690425, 73442000000, 
-0.002685174187051438, 0.0040714849537887374, -0.0006551437315346024, 73510000000, 
-0.002046221851473195, 0.003963800871021146, -0.0005311172100869448, 73612000000, 
-0.0015645141502533047, 0.003735533455993777, -0.0004197273459185292, 73714000000, 
-0.0013795979819488983, 0.0022220795650809886, -0.0003326889322450265, 73782000000, 
-0.0012585742189262427, 0.0010197997710902067, -0.0002801790900752297, 73850000000, 
-0.0005677332796446518, 0.0027062156743474877, -0.00021372703203465283, 73918000000, 
-0.0003593541140138087, 0.0029974003497081135, -0.00014571077417231354, 74020000000, 
-0.00022478369068111657, 0.0011431652965451175, -7.679140562263847e-05, 74122000000, 
-0.0001353104534978578, 0.0007468122017198364, -4.7963217212852205e-05, 74190000000, 
7.515605154812584e-07, 0.000751784170655326, -2.3956172244232873e-05, 74292000000, 
-4.02856546127229e-05, 0.0003167493296171163, -1.1656303173006629e-05, 74360000000, 
0.0003331122895479054, 0.0011078690967747471, 1.9571879696710915e-05, 74462000000, 
0.00035604534425038865, 0.0013211033295437052, 4.325813194570474e-05, 74530000000, 
0.0003680737191813475, 0.00011653809877814041, 7.048209019864278e-05, 74632000000, 
0.00036620369898876753, 3.386118246126294e-05, 7.268818416136692e-05, 74700000000, 
0.00038267063036307055, 4.865637060574344e-05, 7.446320323554571e-05, 74768000000, 
0.0005939771342790427, 0.0007592447843009174, 8.952343090872539e-05, 74870000000, 
0.0005202641622198623, 0.0004586451061893059, 9.979412845746504e-05, 74972000000, 
0.0004959898243714353, -0.00032662436635869134, 0.00010734874139135602, 75040000000, 
0.000472386146161692, -0.00015959338686056772, 9.924267551686599e-05, 75108000000, 
0.0004391943094463884, -0.0001893183830834898, 9.383801866530104e-05, 75210000000, 
0.0003720617698620767, -0.0003344145876653844, 8.557614836467713e-05, 75278000000, 
0.00031096997771351336, -0.0004274144391095834, 7.48150704681319e-05, 75346000000, 
0.00039022781965041394, 6.055349929445753e-05, 7.155063781506693e-05, 75448000000, 
0.0003563162522571293, 0.00015115424847871986, 7.050093664140378e-05, 75516000000, 
0.00030989572664335245, -0.00026777364335687164, 7.042931990339304e-05, 75618000000, 
0.0002890916801034348, -0.0002240819071789818, 6.36869106002611e-05, 75686000000, 
0.0002785544548252288, -0.00010447090606041224, 5.850279077146773e-05, 75754000000, 
0.00026252011029898834, -8.857189934815479e-05, 5.5344416348510116e-05, 75822000000, 
0.0002789888633499512, 1.448028415741362e-06, 5.467089523161122e-05, 75924000000, 
0.00024806305620479513, -4.819018031397736e-05, 5.263813532358231e-05, 75992000000, 
0.00022652709519826146, -0.00017487256050563243, 5.023860098353385e-05, 76094000000, 
0.00020920617949693086, -0.00012952292235954757, 4.558642205999917e-05, 76162000000, 
0.00019084352034178412, -0.00011894524952159113, 4.177178633579843e-05, 76230000000, 
0.00017212638786000264, -0.00012359930545642738, 3.814507251324784e-05, 76298000000, 
0.00016857156453253927, -7.423985269748285e-05, 3.54360981822884e-05, 76400000000, 
0.00014908765584695935, -7.6795773376811e-05, 3.2652373882633416e-05, 76468000000, 
0.00013699597300676885, -0.00010525197175256806, 3.0310346225751163e-05, 76536000000, 
0.0001167260302448645, -0.00010787208534031617, 2.6853977273239515e-05, 76638000000, 
0.00010037032936527461, -0.0001220854788049808, 2.360615550779386e-05, 76740000000, 
8.27922298015481e-05, -0.00011311266814438797, 1.9992572627445814e-05, 76842000000, 
8.00085785643882e-05, -6.78725026696214e-05, 1.754474251541406e-05, 76910000000, 
6.653318982559334e-05, -5.419679991984922e-05, 1.5288933212768644e-05, 77012000000, 
5.938669334124876e-05, -6.873961741046479e-05, 1.3728564115415352e-05, 77080000000, 
5.4017987392149286e-05, -4.1717341444813504e-05, 1.1995858037266092e-05, 77148000000, 
4.891757785770828e-05, -3.48970516118016e-05, 1.0821483906073756e-05, 77216000000, 
4.283910099358299e-05, -3.726295466188765e-05, 9.718311082896038e-06, 77318000000, 
3.7269960004306035e-05, -3.882539284467414e-05, 8.601775923706486e-06, 77386000000, 
3.3260571472657854e-05, -3.192843173641712e-05, 7.557975498036459e-06, 77454000000, 
3.020927138897207e-05, -2.353562871777988e-05, 6.715986857729063e-06, 77522000000, 
2.5080465112717557e-05, -2.7267021199800994e-05, 5.903353864956499e-06, 77624000000, 
2.1981667920266802e-05, -2.7425344895684226e-05, 5.151426961463762e-06, 77692000000, 
1.8381344508072307e-05, -2.2330402015484163e-05, 4.362898502737111e-06, 77794000000, 
1.688779038399613e-05, -1.697959178756891e-05, 3.816720187489016e-06, 77862000000, 
1.094648352516436e-05, -2.4782869943026488e-05, 3.08104122781552e-06, 77930000000, 
9.040473969871509e-06, -2.61577213804154e-05, 2.4583165252688e-06, 77998000000, 
7.186357856678922e-06, -1.2533752228284794e-05, 1.8115543567809862e-06, 78100000000, 
5.5881400812252895e-06, -1.1507779628820732e-05, 1.4543314605183814e-06, 78202000000, 
4.627830206822214e-06, -8.52842549952236e-06, 1.1601552096484283e-06, 78270000000, 
4.521746371944419e-06, -3.5546456976029023e-06, 9.825144439994615e-07, 78338000000, 
5.369445441559088e-07, -1.3636285542221015e-05, 6.457680748615028e-07, 78440000000, 
1.655439257626756e-08, -1.5017306597893838e-05, 3.3834968724510633e-07, 78542000000, 
-8.888256037173858e-08, -2.0860903484254913e-06, 3.097442509069585e-08, 78610000000, 
