x, y, th, stamp, 
1.1273071765899658,1.960231065750122,-2.7254806350341862,928060907,
1.1144418716430664,1.9545907974243164,-2.6858604288115915,972039481,
1.1001026630401611,1.947379231452942,-2.6401300036571027,22033453,
1.086103916168213,1.9395740032196045,-2.5949096051605314,72100736,
1.0720995664596558,1.931167721748352,-2.5497254757085237,123075776,
1.0597600936889648,1.922586441040039,-2.5093237405709607,169753019,
1.0487051010131836,1.9143259525299072,-2.471272855093567,212027555,
1.0310546159744263,1.9000357389450073,-2.4092401786920834,283059951,
1.0200515985488892,1.8899211883544922,-2.368469238319721,329053387,
1.0103380680084229,1.8803681135177612,-2.3301730331898516,372013494,
0.9992837309837341,1.868916630744934,-2.2841753901332167,422010366,
0.9888930916786194,1.8568313121795654,-2.239809542331134,472024150,
0.97903972864151,1.8443679809570312,-2.1954788471735047,523065823,
0.970439612865448,1.8320897817611694,-2.155911091116195,568904180,
0.9627410769462585,1.8204128742218018,-2.117919429840469,612030736,
0.9512280225753784,1.8010221719741821,-2.054339864749937,683131866,
0.9443156719207764,1.7875916957855225,-2.0132343156083863,729053660,
0.9385236501693726,1.7754263877868652,-1.9754157873493778,772023910,
0.9321718215942383,1.7602463960647583,-1.930791662556525,823013012,
0.9267094135284424,1.7454326152801514,-1.8876631280392266,872019098,
0.9222147464752197,1.7312257289886475,-1.845645204901719,920085529,
0.9179660081863403,1.7156543731689453,-1.8021386927233942,970042527,
0.9148759841918945,1.7026780843734741,-1.7650133458825745,12025100,
0.9110338091850281,1.6811304092407227,-1.7047422439228903,80064226,
0.9089511036872864,1.66543710231781,-1.6602479281724576,130049424,
0.9076878428459167,1.6518386602401733,-1.6223066315042491,172045020,
0.9070711135864258,1.6355646848678589,-1.579506424638594,222019721,
0.9069086313247681,1.6193459033966064,-1.5350175984712475,272021723,
0.9076098203659058,1.6040922403335571,-1.4927283126976019,320112237,
0.9088932275772095,1.5884650945663452,-1.4486124128249644,370803352,
0.910737156867981,1.5748435258865356,-1.412019214453601,412027062,
0.9144759178161621,1.55350661277771,-1.3526817987234865,480061106,
0.918035626411438,1.5376830101013184,-1.3074779303526165,530299464,
0.9216635227203369,1.5248264074325562,-1.2698102044771782,572047872,
0.9265294671058655,1.5096402168273926,-1.2252086373530284,622052073,
0.9319080114364624,1.4944891929626465,-1.1803111703244964,673048214,
0.9377877116203308,1.4802885055541992,-1.1372650459782747,721121514,
0.9448319673538208,1.465589165687561,-1.0928873091985027,771206404,
0.9507505297660828,1.4539978504180908,-1.0569019257301289,812304643,
0.9617792367935181,1.435253381729126,-0.9960489490487345,881075848,
0.9707353711128235,1.4219542741775513,-0.953357278747614,931054688,
0.9783849120140076,1.411091685295105,-0.916499462517624,973049021,
0.9882265329360962,1.3982734680175781,-0.8715089839128334,24035916,
0.9985736012458801,1.3861384391784668,-0.8261099648418976,74020777,
1.0091911554336548,1.375016212463379,-0.783835979359859,121124021,
1.0206722021102905,1.3637207746505737,-0.738859093753005,171521100,
1.0305346250534058,1.3544882535934448,-0.7004898280759586,214027746,
1.0478525161743164,1.340636968612671,-0.6433948133882641,282050523,
1.0604358911514282,1.3311129808425903,-0.5995156397930613,332081836,
1.0713245868682861,1.3238728046417236,-0.5651617108963763,372041535,
1.0848263502120972,1.315341591835022,-0.5196293477623218,423040670,
1.0987001657485962,1.3075231313705444,-0.4772615609075442,472009747,
1.1126987934112549,1.3003714084625244,-0.4343931769253409,522168052,
1.127181887626648,1.2939672470092773,-0.39101893840727786,572677374,
1.1388938426971436,1.2890936136245728,-0.35491578405191176,612290515,
1.1600608825683594,1.2815889120101929,-0.2919379982720897,682023357,
1.1694014072418213,1.278671383857727,-0.26463799499879737,712092493,
1.187787652015686,1.2737853527069092,-0.21175746108363316,772066185,
1.2032091617584229,1.2705514430999756,-0.16879274108018075,822055633,
1.2187459468841553,1.268043041229248,-0.12603041083417116,872043746,
1.2347252368927002,1.2661395072937012,-0.0820165130206789,922189978,
1.2507020235061646,1.264899492263794,-0.038591014012039994,972494635,
1.2636512517929077,1.2646046876907349,-0.004193974212330209,12708373,
1.285786747932434,1.2647998332977295,0.057001155329122984,82396845,
1.3016642332077026,1.2656890153884888,0.10196232066477537,133063923,
1.3141902685165405,1.2670475244522095,0.13799439992914375,173060529,
1.330125331878662,1.2693793773651123,0.18237006053595514,223060297,
1.345892071723938,1.27252197265625,0.22571923280382492,272036490,
1.3615405559539795,1.2761223316192627,0.27113803449025586,322339768,
1.3770099878311157,1.2806116342544556,0.31555583537125514,373856715,
1.3890944719314575,1.2845778465270996,0.3499654375434343,413238007,
1.409952998161316,1.2926609516143799,0.40934405831351006,482313632,
1.4245468378067017,1.2991269826889038,0.45345120438207565,533122179,
1.436079502105713,1.3047897815704346,0.4892706983998029,573076006,
1.4502573013305664,1.3123753070831299,0.5329320804676042,624270108,
1.4639155864715576,1.3204957246780396,0.5751993505721444,672075695,
1.4768146276474,1.329311728477478,0.6182409772077455,722243481,
