imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, x, y, stamp, 
0.004474997520446777, 0.04765206575393677, 0.0012785707201276508, -0.0, 0.0, -2.9555272768837836e-08, 0.0, 0.0, 1700230807532815166, 
0.014971375465393066, 0.015864133834838867, 0.006844911243954594, -1.168959605407995e-11, 0.0002132225117114568, -5.482346099505144e-08, -6.092085159435994e-06, 0.0, 1700230807582261856, 
0.0003063082695007324, -0.004553437232971191, 0.00391451561616182, -1.8540060492766415e-10, 0.00039409909469033714, -4.704415905175891e-07, -1.0120067738557816e-05, -1.92571532914575e-13, 1700230807631345274, 
-1.073491096496582, 0.3611317276954651, -0.4892591414495185, -1.2019740133204304e-06, -0.018494355931158418, 6.499139617484063e-05, 0.0008350924597281156, 1.1194152674991845e-10, 1700230807682413312, 
-0.06204789876937866, 0.2532886862754822, -0.291036342407319, -0.004280007956033302, -0.028054275783915526, 0.15256169822381144, 0.0017157049772347454, -1.3480085100930029e-05, 1700230807776339787, 
0.5654083490371704, -0.2955341935157776, 0.10529988797500717, -0.01543307479231644, -0.025595455686607538, 0.6029615171255411, -0.0005333364897748348, -0.00013255043898408137, 1700230807886442202, 
0.01064455509185791, 0.29367631673812866, 0.06523821151058248, 0.06000606485896398, 0.07577340309495922, 0.7919146086624139, 0.007265502909579423, 4.886097309614529e-05, 1700230807986291973, 
0.001073300838470459, -0.23143410682678223, 0.031644004248465765, -0.01166593694113731, -0.013232981267235239, 0.8815804016908935, 0.005145549570689231, 0.00032770943001109783, 1700230808126022728, 
0.16267681121826172, 0.14230841398239136, 0.09509244990986779, 0.05553086170916022, 0.05815914710789155, 0.9548087355226241, 0.00965847345239364, 0.0010508087478592835, 1700230808286392304, 
0.10897576808929443, 0.09829652309417725, 0.10193828943089955, 0.07649538767498565, 0.07748332023917459, 0.9872497388968439, 0.015874271205651855, 0.003246684981505848, 1700230808336383752, 
-0.2749972939491272, -0.16948026418685913, -0.07582231832255498, 0.003768556985252145, 0.0037830035338675128, 0.9961811961088498, 0.017690352106948474, 0.004506336248816052, 1700230808437396719, 
0.2184937596321106, 0.18775427341461182, 0.0640449272725021, 0.08288193876511196, 0.084722908741047, 0.9782706943931552, 0.023266184869983907, 0.007437745449070058, 1700230808526787103, 
-0.01282799243927002, -0.09637820720672607, 0.026341229354506487, 0.04856948415596692, 0.04182354490193276, 1.1612952529454865, 0.026856655535376698, 0.010651683491213497, 1700230808686455910, 
-0.0329056978225708, -0.3211401104927063, -0.0051239642241674085, -0.059723071003798554, -0.0464971013735429, 1.2844471857289002, 0.024599169446083168, 0.009370059213114535, 1700230808786668580, 
-0.10045981407165527, 0.01719200611114502, -0.04630245266025754, 0.016421989119541642, 0.01409722432173871, 1.164909399520444, 0.02492725163283471, 0.009023404668700798, 1700230808837294041, 
0.4180113673210144, 0.24404072761535645, 0.17271601401638595, 0.11572109599551407, 0.10881755162827, 1.0634414601683666, 0.028758633368248167, 0.01449425238226308, 1700230808926886546, 
-0.32769566774368286, -0.08647191524505615, -0.06085693690602753, 0.08488020349143487, 0.07026763583354625, 1.2079558744868497, 0.0323073231555399, 0.022040032053945977, 1700230809086376843, 
-0.7147641181945801, -0.1958044171333313, -0.3656081128929337, 0.00077750695003227, 0.000664600370195112, 1.169886423331379, 0.033720112986476126, 0.026034569541730244, 1700230809186308679, 
0.1900010108947754, 0.7957122921943665, -0.0948021741804409, 0.28422246080978797, 0.26972992967041687, 1.0537297850374985, 0.03904853663756386, 0.043941972824464715, 1700230809237299539, 
-0.30991631746292114, -0.8126770853996277, -0.21014085903918933, -0.07457531382960805, -0.07891999641196784, 0.9449482668539384, 0.03862610909686836, 0.050163532027774946, 1700230809326047705, 
0.059929490089416504, 0.844450831413269, -0.06923025064526722, 0.2309949966377615, 0.24930165741021196, 0.9265682347938511, 0.040333582522011836, 0.06488004300486638, 1700230809437819536, 
0.11174523830413818, 0.43200135231018066, 0.01603345407925101, 0.2775565140338556, 0.2800378894188187, 0.9911391440989903, 0.03846886493558052, 0.09186260858631394, 1700230809536384920, 
0.14690428972244263, -0.38914841413497925, 0.06648965891340897, 0.06001963020225848, 0.064048355590199, 0.9370986912807326, 0.035517473478351165, 0.10364742642165496, 1700230809637303214, 
0.035355329513549805, 0.17836111783981323, 0.055284568994059556, 0.13348174517840086, 0.13942307470602391, 0.9573863254690771, 0.03288591986576021, 0.11467911251145418, 1700230809727802988, 
-0.261264443397522, 0.1922006607055664, -0.08945043010206488, 0.17176408652479322, 0.17428440960274066, 0.985539021627395, 0.027257810921683594, 0.13035898907495333, 1700230809836394874, 
-0.01428133249282837, 0.08991372585296631, -0.054908802132104424, 0.16382822872434047, 0.16153493239821495, 1.014196906465235, 0.019738097671912577, 0.14539914125696682, 1700230809936557599, 
-0.43700897693634033, -0.2890476584434509, -0.23658447561066753, 0.03939347820995738, 0.03997857944402805, 0.9853646317050899, 0.014796591857475372, 0.15260136746376346, 1700230810037656591, 
0.37323057651519775, -0.09435516595840454, 0.046687894013733244, 0.05519873427319629, 0.05646360387723121, 0.9775984967805965, 0.011388477810405438, 0.1569805240778298, 1700230810127343980, 
0.10256564617156982, 0.0899808406829834, 0.07535655260453028, 0.11984014559994068, 0.12409464304892816, 0.9657157042040081, 0.004714680456718805, 0.16457145990170136, 1700230810237567984, 
-0.020925462245941162, 0.2859371304512024, 0.03462860806134887, 0.21144817999230833, 0.21232093903249344, 0.9958894349084829, -0.008808051820424039, 0.1769705654007631, 1700230810336499183, 
0.1248084306716919, -0.19417965412139893, 0.07148101735297419, 0.10780759803370672, 0.11187666451628195, 0.9636289971624687, -0.020158350076896807, 0.18449350971623468, 1700230810437431867, 
-0.15652251243591309, -0.15794754028320312, -0.035581363806560226, 0.07759169716593062, 0.07837151195096767, 0.9900497672480156, -0.027704897585095603, 0.1886512913023969, 1700230810527348824, 
-0.229394793510437, 0.5088167786598206, -0.11673235956552985, 0.25656598906101635, 0.2562235948413612, 1.0013363102639596, -0.046791773562416525, 0.19841166502723595, 1700230810636392895, 
0.43341928720474243, 0.0459214448928833, 0.13564779936134785, 0.20944676463375572, 0.2114500952759286, 0.9905257520004488, -0.06778046138800845, 0.2051152974075758, 1700230810736407236, 
-0.3331342935562134, 0.38433992862701416, -0.07769101426930813, 0.29104474018560683, 0.2903757036176764, 1.0023040376987302, -0.09381029992719585, 0.2116552792812028, 1700230810836323885, 
0.4576359987258911, 0.4162701368331909, 0.17192197543875937, 0.3452087877188997, 0.3378200744265895, 1.0218717413547778, -0.12522240306133584, 0.21566037409106462, 1700230810926940512, 
0.19006824493408203, -0.10930931568145752, 0.17381473253865215, 0.2085784397930421, 0.21529201311509083, 0.968816431111823, -0.14937481538957395, 0.21573052602150716, 1700230811037394212, 
-0.6336936950683594, -0.4820883870124817, -0.20709575132468933, 0.05122472038608878, 0.05399620931184915, 0.9486725279222114, -0.16003423670900138, 0.21440090384269658, 1700230811136391592, 
0.8213789463043213, -0.2809341549873352, 0.26832172698472817, 0.04728951777680298, 0.050179945070761886, 0.9423987553218136, -0.16428054774132286, 0.21333804837163212, 1700230811236318882, 
-0.40320539474487305, -0.19602930545806885, -0.04181557054174545, 0.06742032621624787, 0.07248862273031051, 0.9300814897129591, -0.170446789846416, 0.21198695889867264, 1700230811326296789, 
0.651656448841095, 0.09631562232971191, 0.2829248289147304, 0.160853536104156, 0.1712926863093509, 0.9390566495854819, -0.1829113238413057, 0.20758504464776273, 1700230811436776611, 
-0.0627586841583252, 0.37105005979537964, 0.12754530238048198, 0.27124682834399827, 0.2912823217079016, 0.9312162398101353, -0.2055084869388241, 0.197391501559586, 1700230811539808097, 
-0.18211829662322998, 0.4658048748970032, -0.012552067278166351, 0.34168093200874583, 0.3660886494596792, 0.9333283960402556, -0.23526179719883958, 0.17998793208308736, 1700230811635683653, 
-0.3913363218307495, 0.015292584896087646, -0.19180558803205622, 0.2368433169078377, 0.26839663992289103, 0.8824377122451367, -0.2598419571543279, 0.16170343036024257, 1700230811728432070, 
0.48646724224090576, -0.30830466747283936, 0.11675371610045504, 0.12380857208220991, 0.15301210102323543, 0.8091423570702369, -0.2735450877603002, 0.14896636989693307, 1700230811836981875, 
-0.3234085440635681, 0.6340681314468384, -0.07782992119397605, 0.30337361406777397, 0.3532679526036712, 0.8587634735385314, -0.2953076238124826, 0.12776603971152115, 1700230811938086092, 
-0.09342652559280396, -0.5307223200798035, -0.09465920148513889, 0.09806132684568003, 0.13252931420742672, 0.739921785848831, -0.30714823332004465, 0.11223734769630872, 1700230812035791928, 
0.03825408220291138, 0.6007406115531921, -0.02383277474553043, 0.26717100030038776, 0.33358006847579463, 0.8009201554551942, -0.3244322967583384, 0.08880864981298786, 1700230812126988067, 
-0.1581134796142578, 0.2884446382522583, -0.08514062784395979, 0.2746639944377461, 0.3465983514015764, 0.7924561479506703, -0.3422697752792846, 0.05864279125680121, 1700230812286864152, 
0.2993124723434448, -0.42883092164993286, 0.08502928826352818, 0.12439969822019352, 0.1759280612993316, 0.7071054913095103, -0.35081551208083733, 0.03941224849996634, 1700230812337485290, 
-0.686312198638916, 0.6598635315895081, -0.2630160460807321, 0.27817299395037454, 0.3630435910826629, 0.7662247751594001, -0.3643251973984388, 0.008317764350917634, 1700230812435410677, 
0.19040685892105103, -0.5900483131408691, -0.06231096890097859, 0.09505075067596236, 0.14348736664481762, 0.6624328879855106, -0.36942208700303225, -0.010601555363116497, 1700230812527677725, 
-0.26094841957092285, 1.0447429418563843, -0.14054316515014845, 0.32742267519634016, 0.44167174927095393, 0.7413258279181334, -0.3802137654324483, -0.04920615888222917, 1700230812636385921, 
0.545581042766571, 0.4747992157936096, 0.177501876923761, 0.35680161387563686, 0.4577430181398418, 0.7794801880880528, -0.387202555848009, -0.0932058575677673, 1700230812736382342, 
-0.15763694047927856, 0.6373803019523621, 0.023980000932134843, 0.3928786309951588, 0.5022558875898363, 0.7822280250022681, -0.39174380373279155, -0.14202188702693833, 1700230812834371882, 
0.08163493871688843, 0.32691216468811035, 0.04808148022047748, 0.33394586274771426, 0.4490637547951972, 0.743649112585396, -0.3920035990321195, -0.18779107572527204, 1700230812927418865, 
0.4029158353805542, -0.5554355382919312, 0.20142776589026642, 0.13922999289217078, 0.22173585655907485, 0.6279092387345893, -0.3893477175071923, -0.21335227468607626, 1700230813037411259, 
0.07658302783966064, 0.2712382674217224, 0.1470290090779316, 0.20568292992387233, 0.31443988591824834, 0.6541248077457582, -0.38596804168873, -0.24156876574896297, 1700230813136421162, 
-0.0038184523582458496, 0.4114612936973572, 0.08012240318896319, 0.2656065986875582, 0.3913154128855566, 0.678753225509257, -0.37902701156460017, -0.2780289078202445, 1700230813234715429, 
-0.2567925453186035, 0.6676502227783203, -0.07201505925022147, 0.3554466000968406, 0.4754559172990559, 0.7475910745123171, -0.3671946851085531, -0.3226914863018541, 1700230813327559764, 
-0.0034018754959106445, 0.17644262313842773, -0.04341765385799462, 0.2738487997538041, 0.3993110268622158, 0.6858032494261597, -0.3532309883128131, -0.36214279770862023, 1700230813437459395, 
