e, e_dot, e_int, stamp, 
p_error, i_error, d_error, stamp, 
-0.05070929510840477, -0.00974029343215917, 0.0053526856355239445, builtin_interfaces.msg.Time(sec=1697814493, nanosec=948174760), 
-0.045050634569726966, -0.008610792773144454, 0.016581192889088183, builtin_interfaces.msg.Time(sec=1697814494, nanosec=44230188), 
-0.09627470364581497, -0.020018847961742702, -0.13298035962255586, builtin_interfaces.msg.Time(sec=1697814494, nanosec=156109422), 
-0.09471333839939494, -0.019692051547175637, -0.14719759846964345, builtin_interfaces.msg.Time(sec=1697814494, nanosec=252142314), 
-0.0979516456763383, -0.018813667696102248, -0.0058201139741045045, builtin_interfaces.msg.Time(sec=1697814494, nanosec=348180393), 
-0.09926981877928964, -0.018991359757543298, -0.01585160729514755, builtin_interfaces.msg.Time(sec=1697814494, nanosec=443452825), 
-0.09880733644135309, -0.02064562843520555, -0.003255800095941279, builtin_interfaces.msg.Time(sec=1697814494, nanosec=557128728), 
-0.09826413279548868, -0.020443628491086246, 0.0032748078386604187, builtin_interfaces.msg.Time(sec=1697814494, nanosec=651500542), 
-0.09823786739132728, -0.01897851259561487, 0.002007263818250168, builtin_interfaces.msg.Time(sec=1697814494, nanosec=750318107), 
-0.09210772544229462, -0.017716662350332327, 0.021936014761662237, builtin_interfaces.msg.Time(sec=1697814494, nanosec=843847734), 
-0.08133803154889724, -0.01674063666077356, 0.053818440458365424, builtin_interfaces.msg.Time(sec=1697814494, nanosec=956133718), 
-0.07193420840648296, -0.015055664370797549, 0.06428266540066568, builtin_interfaces.msg.Time(sec=1697814495, nanosec=53145434), 
-0.06661476063327176, -0.012863720358751237, 0.05076379319460661, builtin_interfaces.msg.Time(sec=1697814495, nanosec=149239874), 
-0.05915661328751348, -0.011259285956528784, 0.04483333658635955, builtin_interfaces.msg.Time(sec=1697814495, nanosec=243475565), 
-0.04960554978314852, -0.01026857341904116, 0.05461316664150904, builtin_interfaces.msg.Time(sec=1697814495, nanosec=356244402), 
-0.045158081719650134, -0.009423024694606319, 0.04369089587782998, builtin_interfaces.msg.Time(sec=1697814495, nanosec=452143080), 
-0.041562013391581665, -0.008024063467319351, 0.027795709424654712, builtin_interfaces.msg.Time(sec=1697814495, nanosec=549306836), 
-0.03769715656759409, -0.007224378383025536, 0.025972511059302678, builtin_interfaces.msg.Time(sec=1697814495, nanosec=643785608), 
-0.03963080484636988, -0.008244559531844683, 0.00795963325114963, builtin_interfaces.msg.Time(sec=1697814495, nanosec=757340954), 
-0.03884514231472852, -0.00809344533932828, -0.0029134444344539076, builtin_interfaces.msg.Time(sec=1697814495, nanosec=852137151), 
-0.07505263192687237, -0.014326119033149102, -0.12284689559070204, builtin_interfaces.msg.Time(sec=1697814495, nanosec=948221922), 
-0.07606774416135995, -0.014556629619320343, -0.12916089097754732, builtin_interfaces.msg.Time(sec=1697814496, nanosec=43501175), 
-0.07717132620035416, -0.016139905338637545, -0.006782044455934651, builtin_interfaces.msg.Time(sec=1697814496, nanosec=157365734), 
-0.07589451323746829, -0.015910553077127618, 0.0012130699419306199, builtin_interfaces.msg.Time(sec=1697814496, nanosec=253141535), 
-0.07429449082813702, -0.014180871263370226, 0.010052085074994265, builtin_interfaces.msg.Time(sec=1697814496, nanosec=348239527), 
-0.0740468069566986, -0.0141445693806229, 0.006469023482557134, builtin_interfaces.msg.Time(sec=1697814496, nanosec=444163538), 
-0.07243624634612686, -0.015211115037345445, 0.005567082226117122, builtin_interfaces.msg.Time(sec=1697814496, nanosec=558232670), 
-0.0657267257383134, -0.013671088231612293, 0.028516797611091688, builtin_interfaces.msg.Time(sec=1697814496, nanosec=652162462), 
-0.05547690743126554, -0.01054114937292748, 0.059370465489312796, builtin_interfaces.msg.Time(sec=1697814496, nanosec=748242349), 
-0.04704509183191999, -0.009016591074236753, 0.06496627422935171, builtin_interfaces.msg.Time(sec=1697814496, nanosec=843820948), 
-0.04064668498693125, -0.00849201956336112, 0.048223256797776226, builtin_interfaces.msg.Time(sec=1697814496, nanosec=957165157), 
-0.03755419559003134, -0.007823607508484848, 0.02966967775932065, builtin_interfaces.msg.Time(sec=1697814497, nanosec=52149402), 
-0.03451732470331914, -0.004935508238579944, 0.03194107111338735, builtin_interfaces.msg.Time(sec=1697814497, nanosec=100151564), 
-0.027554925368954847, -0.005285529158901285, 0.03722574063876911, builtin_interfaces.msg.Time(sec=1697814497, nanosec=243967347), 
-0.02544155515031085, -0.006538846439088936, 0.022360500563965487, builtin_interfaces.msg.Time(sec=1697814497, nanosec=357165980), 
-0.024026282625719292, -0.00500194028776426, 0.011189710137026597, builtin_interfaces.msg.Time(sec=1697814497, nanosec=452153539), 
-0.026887517635316133, -0.0051381717904498804, -0.0049568282599509106, builtin_interfaces.msg.Time(sec=1697814497, nanosec=548264759), 
-0.05513016092712231, -0.011427965184152797, -0.09459923600837343, builtin_interfaces.msg.Time(sec=1697814497, nanosec=659444158), 
-0.05448419129164955, -0.010453122273502194, -0.08200692349785496, builtin_interfaces.msg.Time(sec=1697814497, nanosec=740120819), 
-0.05467978414030816, -0.010536683786634067, 0.002086954534106816, builtin_interfaces.msg.Time(sec=1697814497, nanosec=852142135), 
-0.05696531149063486, -0.011857355164200506, -0.008507209194523177, builtin_interfaces.msg.Time(sec=1697814497, nanosec=948271268), 
-0.056669670592901705, -0.01097725555188664, -0.00691525655792808, builtin_interfaces.msg.Time(sec=1697814498, nanosec=45848141), 
-0.056998764801266866, -0.011906876670566724, 2.451382512158393e-05, builtin_interfaces.msg.Time(sec=1697814498, nanosec=157168368), 
-0.05438754513417701, -0.011276307006832837, 0.008080145704627948, builtin_interfaces.msg.Time(sec=1697814498, nanosec=253180665), 
-0.04993859220793739, -0.009544531463573822, 0.024657378311327856, builtin_interfaces.msg.Time(sec=1697814498, nanosec=348293729), 
-0.04256627939876165, -0.008171814470785426, 0.04096138243650107, builtin_interfaces.msg.Time(sec=1697814498, nanosec=445159259), 
-0.034375723833583754, -0.007180878295030061, 0.0497400627434067, builtin_interfaces.msg.Time(sec=1697814498, nanosec=557187608), 
-0.031278227696722116, -0.006456455670935842, 0.035308924207367864, builtin_interfaces.msg.Time(sec=1697814498, nanosec=651579384), 
-0.02994798147920974, -0.004282077092666474, 0.020063705045811606, builtin_interfaces.msg.Time(sec=1697814498, nanosec=700171438), 
-0.021841879134907316, -0.004229871928276155, 0.027751410869623922, builtin_interfaces.msg.Time(sec=1697814498, nanosec=845238176), 
-0.0198562102368893, -0.005105553691527577, 0.024532733317876518, builtin_interfaces.msg.Time(sec=1697814498, nanosec=957297729), 
-0.019198234757726307, -0.003972997986163602, 0.008218036825619094, builtin_interfaces.msg.Time(sec=1697814499, nanosec=52184181), 
-0.019433225510696345, -0.0027763137706632657, 0.0006788142625450598, builtin_interfaces.msg.Time(sec=1697814499, nanosec=100162009), 
-0.021650290369291808, -0.004178333640011109, -0.006728835801747955, builtin_interfaces.msg.Time(sec=1697814499, nanosec=245176218), 
-0.02155531892404111, -0.005544166800406606, -0.004814032615802794, builtin_interfaces.msg.Time(sec=1697814499, nanosec=357368447), 
-0.041825699985840875, -0.006692800114150708, -0.14100175099318282, builtin_interfaces.msg.Time(sec=1697814499, nanosec=405192670), 
-0.0427882356952029, -0.006109915736449155, -0.14466230256266935, builtin_interfaces.msg.Time(sec=1697814499, nanosec=500162737), 
-0.04358873206080821, -0.010471735195922535, -0.005215191202199692, builtin_interfaces.msg.Time(sec=1697814499, nanosec=645432170), 
-0.04421869326597169, -0.011334400991186927, -0.003727620172880581, builtin_interfaces.msg.Time(sec=1697814499, nanosec=756488742), 
-0.044638013405942006, -0.007130982277985147, -0.00476121027445153, builtin_interfaces.msg.Time(sec=1697814499, nanosec=805183506), 
-0.0451205762290362, -0.006450164823819712, -0.0045769087871586345, builtin_interfaces.msg.Time(sec=1697814499, nanosec=899442697), 
-0.04118687049545891, -0.009887931962101077, 0.007285906685631192, builtin_interfaces.msg.Time(sec=1697814500, nanosec=45258361), 
-0.03913659277285589, -0.010092378057198422, 0.015091162303923199, builtin_interfaces.msg.Time(sec=1697814500, nanosec=157318443), 
-0.03811694942697211, -0.006099257476212686, 0.013186360138344781, builtin_interfaces.msg.Time(sec=1697814500, nanosec=205272674), 
-0.03694650862070581, -0.005304036528740034, 0.011168408298969002, builtin_interfaces.msg.Time(sec=1697814500, nanosec=300878328), 
-0.03491022318329337, -0.008374688985163217, 0.008785057388087443, builtin_interfaces.msg.Time(sec=1697814500, nanosec=445164838), 
-0.03365381627839484, -0.008626369279626275, 0.008442231150750825, builtin_interfaces.msg.Time(sec=1697814500, nanosec=557204957), 
-0.03324219317418167, -0.005320126370096035, 0.006596386169529289, builtin_interfaces.msg.Time(sec=1697814500, nanosec=605206215), 
-0.034709342213570665, -0.004998330730769623, -0.002235631870543372, builtin_interfaces.msg.Time(sec=1697814500, nanosec=701210300), 
-0.032313977502276436, -0.006188254590408892, 0.003266744715752796, builtin_interfaces.msg.Time(sec=1697814500, nanosec=796710173), 
-0.029886282583885787, -0.007651189834293468, 0.01340241625681106, builtin_interfaces.msg.Time(sec=1697814500, nanosec=957220388), 
-0.02799787388613828, -0.007209075870283217, 0.011532581568281788, builtin_interfaces.msg.Time(sec=1697814501, nanosec=54196720), 
-0.026669068563737797, -0.0051201055855464965, 0.011152928405064712, builtin_interfaces.msg.Time(sec=1697814501, nanosec=149207055), 
-0.025026917312626296, -0.004780218389724615, 0.010364312414022048, builtin_interfaces.msg.Time(sec=1697814501, nanosec=245199804), 
-0.020534351356357783, -0.0042559038499808384, 0.01916139942706577, builtin_interfaces.msg.Time(sec=1697814501, nanosec=356464824), 
-0.03573395582081579, -0.0074748576086987265, -0.03828474613445404, builtin_interfaces.msg.Time(sec=1697814501, nanosec=454380608), 
-0.03501651595919872, -0.006723630690954634, -0.049202319644385595, builtin_interfaces.msg.Time(sec=1697814501, nanosec=548477950), 
-0.0349799097133337, -0.006678039818867351, 0.002667518289947281, builtin_interfaces.msg.Time(sec=1697814501, nanosec=645291330), 
-0.033211040000018455, -0.006937056576244015, 0.0053874933041552255, builtin_interfaces.msg.Time(sec=1697814501, nanosec=757355979), 
-0.03175589758968164, -0.0066021313560480225, 0.010322581053528209, builtin_interfaces.msg.Time(sec=1697814501, nanosec=853193857), 
-0.031353102455880216, -0.005997928606986659, 0.006467561796089927, builtin_interfaces.msg.Time(sec=1697814501, nanosec=948658534), 
-0.03277171485802027, -0.006297118306030891, -0.0034843346958655656, builtin_interfaces.msg.Time(sec=1697814502, nanosec=45344873), 
-0.0327287098804592, -0.006807359998568717, -0.004761983942997658, builtin_interfaces.msg.Time(sec=1697814502, nanosec=156652067), 
-0.029955580494998302, -0.006227995483412992, 0.009697853231808155, builtin_interfaces.msg.Time(sec=1697814502, nanosec=253252561), 
-0.03057298692419165, -0.005889448278637702, 0.007426078813944231, builtin_interfaces.msg.Time(sec=1697814502, nanosec=349287752), 
-0.03133886371076898, -0.005997875239938001, -0.0048203371277125715, builtin_interfaces.msg.Time(sec=1697814502, nanosec=444640331), 
-0.030954490103011642, -0.006435229982970787, -0.001538877323757612, builtin_interfaces.msg.Time(sec=1697814502, nanosec=557181016), 
-0.03146059470293937, -0.006561091735448978, -0.0006186729948385095, builtin_interfaces.msg.Time(sec=1697814502, nanosec=653189845), 
-0.030940190086828634, -0.004456231111486991, 0.001855387019056869, builtin_interfaces.msg.Time(sec=1697814502, nanosec=701208286), 
-0.025230207232080942, -0.004848748895844314, 0.016815245469127035, builtin_interfaces.msg.Time(sec=1697814502, nanosec=845370149), 
-0.02444153727159047, -0.0062600139425820584, 0.015550781421002498, builtin_interfaces.msg.Time(sec=1697814502, nanosec=957330226), 
-0.023204286257998627, -0.004807496234481482, 0.0066792108512345565, builtin_interfaces.msg.Time(sec=1697814503, nanosec=52551537), 
-0.020324644929603536, -0.003902570742685027, 0.01424824112723748, builtin_interfaces.msg.Time(sec=1697814503, nanosec=149341981), 
-0.030365416559817907, -0.0058543140589912964, -0.02494487428241356, builtin_interfaces.msg.Time(sec=1697814503, nanosec=245346984), 
-0.02688315925383858, -0.0055887258905050535, -0.02448741126738141, builtin_interfaces.msg.Time(sec=1697814503, nanosec=357231457), 
-0.026232138554711584, -0.005453274051909531, 0.012635033106148328, builtin_interfaces.msg.Time(sec=1697814503, nanosec=453232210), 
-0.02713218715254935, -0.0038897096375964716, -0.004074237736206511, builtin_interfaces.msg.Time(sec=1697814503, nanosec=500592905), 
-0.024435937049903586, -0.004696757541652392, -0.00012985444505064664, builtin_interfaces.msg.Time(sec=1697814503, nanosec=645439185), 
-0.02146738593444064, -0.005511295135249141, 0.015049108675761605, builtin_interfaces.msg.Time(sec=1697814503, nanosec=757321654), 
-0.024489265874800062, -0.005088844077904007, -0.0016575190073811867, builtin_interfaces.msg.Time(sec=1697814503, nanosec=853238149), 
-0.026028337574925967, -0.004995895017445548, -0.01584443042276987, builtin_interfaces.msg.Time(sec=1697814503, nanosec=949262265), 
-0.022848237111037173, -0.004390499764355513, 0.005683838982753846, builtin_interfaces.msg.Time(sec=1697814504, nanosec=45397384), 
-0.021448024335563642, -0.004460624228076361, 0.01519981180717254, builtin_interfaces.msg.Time(sec=1697814504, nanosec=157235930), 
-0.020291949061483697, -0.004217582750053558, 0.008187191041481764, builtin_interfaces.msg.Time(sec=1697814504, nanosec=253242512), 
-0.019801346686569285, -0.002851760465594492, 0.007419989502418476, builtin_interfaces.msg.Time(sec=1697814504, nanosec=301254441), 
-0.02058215388447432, -0.0039469018529053835, 0.001595564361973287, builtin_interfaces.msg.Time(sec=1697814504, nanosec=445005817), 
-0.017548738127227806, -0.004527329087917017, 0.007040868007166109, builtin_interfaces.msg.Time(sec=1697814504, nanosec=559240460), 
-0.01620541492361867, -0.0033746526978891116, 0.013614588113028236, builtin_interfaces.msg.Time(sec=1697814504, nanosec=653248106), 
-0.01672440124864981, -0.002374783061190957, 0.0011581562094491419, builtin_interfaces.msg.Time(sec=1697814504, nanosec=701235562), 
-0.016789524199509742, -0.0032249992685500655, -0.003755660364341351, builtin_interfaces.msg.Time(sec=1697814504, nanosec=845332124), 
-0.015000231172250467, -0.0038457013370487877, 0.005161370381825721, builtin_interfaces.msg.Time(sec=1697814504, nanosec=957611700), 
