imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
0.20204579830169678, 0.05954688787460327, 0.09855848947285137, 0.03275632145826163, 0.03270410529679815, 1.0015966240626246, 0.0475779207676351, 0.00991471816117866, 1700230727532481094, 
0.5820960402488708, -0.17541474103927612, 0.4348968440137806, 0.013552955874459422, 0.010819637408556938, 1.2526256992439304, 0.048617777589573356, 0.012395900152260256, 1700230727634499503, 
-0.32725584506988525, 0.39635372161865234, -0.09390739875545173, 0.2923261467514653, 0.22801188660269545, 1.2820653831123976, 0.050397033007774795, 0.017770824163209485, 1700230727742416932, 
-0.2571845054626465, -0.2214667797088623, -0.21001515002457166, 0.010523531439997251, 0.010032926632671302, 1.0488994712398614, 0.05350737002552405, 0.03606037777766449, 1700230727832412330, 
1.08120858669281, 0.36517226696014404, 0.6916798644714315, 0.20151425425426195, 0.20766435597437802, 0.9703844133902552, 0.053852379342537976, 0.04107535448755496, 1700230727932425751, 
-0.2462756633758545, 0.6807148456573486, 0.039768377555484125, 0.40318445020895816, 0.38893984253628316, 1.0366241925223851, 0.052778555305032664, 0.06478906808348522, 1700230728032435406, 
0.473568320274353, -0.17014992237091064, 0.33849639287685196, 0.08853441560605786, 0.09292474925299576, 0.9527538822301813, 0.04803058561756071, 0.09578055074553594, 1700230728142618324, 
-0.19356411695480347, 0.25095945596694946, -0.03121551813541923, 0.19780134990674614, 0.197416551741948, 1.0019491687064879, 0.04534420989055394, 0.10654063111128022, 1700230728232400265, 
0.4684693217277527, 0.3067213296890259, 0.3172887170499577, 0.23894507305111337, 0.24185652795922016, 0.9879620577841186, 0.038348020273649926, 0.12604890294361668, 1700230728327429231, 
-0.08915674686431885, 0.07686227560043335, 0.03307326767634067, 0.1651847135237014, 0.16919893752917445, 0.9762751228577846, 0.02891494483803701, 0.14572181719096872, 1700230728433495772, 
-0.0978931188583374, 0.47768235206604004, -0.05660314073802371, 0.3179832897266196, 0.3079612491569723, 1.032543187160989, 0.018515619082194484, 0.16306343581286223, 1700230728542678556, 
0.6265944838523865, 0.3050549626350403, 0.41885337423658436, 0.2773430753231996, 0.27433833748932246, 1.0109526720230784, 0.0006456854441615345, 0.18686398506386623, 1700230728632423643, 
0.29160839319229126, 0.5865057706832886, 0.33103852478534446, 0.40267391202407277, 0.3864726715326157, 1.0419207920373996, -0.019076844294137408, 0.20828027098410243, 1700230728728413329, 
-0.3977000117301941, 0.3010542392730713, -0.1778151693106622, 0.305049938410271, 0.29794697826836514, 1.0238396783991148, -0.04615541786040373, 0.23213047362923636, 1700230728828479010, 
0.3216714859008789, 0.5435773730278015, 0.17106516988863613, 0.3917359199014309, 0.37217633349262125, 1.0525546216903592, -0.07190673180404276, 0.25052201201096835, 1700230728937437018, 
0.07423728704452515, 0.2725881338119507, 0.10253813285011233, 0.29349616007456625, 0.29286212067201056, 1.002164975795097, -0.10247025930280534, 0.2678473796597822, 1700230729036406658, 
0.6063644289970398, -0.005220353603363037, 0.45192754022427317, 0.167962753338153, 0.1732404867815992, 0.9695352192695017, -0.1263054872837879, 0.27817738209336246, 1700230729128437130, 
-0.3355700969696045, 0.5058397054672241, -0.09496198043785109, 0.35661843096642626, 0.35290967420004793, 1.0105090821745963, -0.14621320224526105, 0.28472661350978046, 1700230729228491108, 
0.399797260761261, 0.16483598947525024, 0.24864859160911446, 0.2570593313762198, 0.25994511570518014, 0.9888984860472111, -0.17841326129252302, 0.2916954042383109, 1700230729337422497, 
-0.193956196308136, 0.06525915861129761, -0.060472103093110074, 0.2019218712939985, 0.20485083570380253, 0.985701965043291, -0.202483296834567, 0.294425835476127, 1700230729440440496, 
-0.6018989682197571, 0.3806139826774597, -0.4361527566358864, 0.31981353035286714, 0.32070058916215494, 0.9972339969452338, -0.22634280467171672, 0.29490024475763144, 1700230729528453594, 
0.10846513509750366, 0.4657978415489197, -0.05576825264652696, 0.37334766515847106, 0.3772861426044082, 0.9895610333876834, -0.2605795735942693, 0.2921116484631459, 1700230729633538575, 
0.7094264626502991, 0.23852503299713135, 0.47645928520510383, 0.308268781045151, 0.3139551616700409, 0.9818879212093791, -0.2958236570692861, 0.2855527764204404, 1700230729742421254, 
0.04490596055984497, 0.047253191471099854, 0.17448784483109242, 0.21842807832401254, 0.23391343734183018, 0.9337987625089359, -0.3233105594637703, 0.27757643471591414, 1700230729833912163, 
-0.2702634930610657, 0.0063474178314208984, -0.13583860169397804, 0.18231179366888617, 0.19734356694734345, 0.9238294234213971, -0.344032896648923, 0.26933247836219676, 1700230729932899413, 
-0.547458827495575, -0.11087948083877563, -0.4229690860610377, 0.1266950173620324, 0.1409853760817547, 0.8986394254717908, -0.36092728242316524, 0.2607297769186562, 1700230730033441414, 
-0.18623971939086914, 0.7692008018493652, -0.2539503650921646, 0.4358593355094981, 0.47371520617206175, 0.9200872799324629, -0.38128567564858123, 0.24818098908057393, 1700230730142849824, 
0.26821815967559814, 1.0013847351074219, 0.11163915599255086, 0.6394775089364824, 0.62356398063133, 1.0255202814778375, -0.4222225126387889, 0.21694035940965478, 1700230730233803655, 
0.2691417336463928, 0.4890068769454956, 0.2195578902013669, 0.4523030554137173, 0.4777236647523103, 0.9467880467010713, -0.46499573798393357, 0.1771685512132253, 1700230730332676157, 
-0.16240596771240234, -0.08552312850952148, -0.049351645467992034, 0.19423634117694524, 0.24553149381149664, 0.7910852419041098, -0.49307497273652506, 0.14521838485165217, 1700230730433706629, 
0.34106749296188354, 0.3374432325363159, 0.22377430809026522, 0.2928959174000972, 0.3509181404648769, 0.8346559599685696, -0.5090349183209346, 0.12345115501239615, 1700230730542844911, 
-0.04921752214431763, 0.8666360974311829, 0.03581357566573698, 0.5172636846796304, 0.5685562388099537, 0.9097845549321844, -0.5303890452170967, 0.088918113736991, 1700230730633150416, 
0.537921667098999, 0.7498053908348083, 0.3854133466023715, 0.5290438746149351, 0.5652705439894627, 0.9359126886059661, -0.5555588474423883, 0.03869828831288394, 1700230730733106150, 
0.08751142024993896, -0.14623504877090454, 0.1740987117565714, 0.19801603346333774, 0.2605054751612851, 0.7601223480648203, -0.5730352919414948, -0.00623085754434567, 1700230730833552337, 
-0.049826979637145996, 0.39240968227386475, 0.01931065208705543, 0.30252678330763855, 0.38100574689198125, 0.7940215752005645, -0.5811908986837988, -0.03389006876579382, 1700230730922585939, 
0.21394199132919312, 0.07227849960327148, 0.15385705194982868, 0.22256132721070138, 0.29221275068554853, 0.7616413954851704, -0.5884349870644927, -0.0685552894735574, 1700230731033852011, 
-0.18548858165740967, 0.6331753134727478, -0.08051450694711185, 0.3825222539050701, 0.48606523453417033, 0.7869771930339092, -0.5930511682149939, -0.10296631128946453, 1700230731132438484, 
0.017981529235839844, -0.2336333990097046, -0.014748544490739951, 0.1446988491232742, 0.2207716075994135, 0.6554232706672495, -0.5951416189502735, -0.14423588319337305, 1700230731233628788, 
0.0019295811653137207, 0.32166433334350586, -0.0016524831211337382, 0.26290177489354544, 0.3525025022933559, 0.7458153436730958, -0.5946316023016535, -0.16980004762654097, 1700230731323559255, 
-0.24165159463882446, 0.497700572013855, -0.16780413402499972, 0.338551245341258, 0.4438283406607559, 0.7627977177780827, -0.591266635272687, -0.20797273024527965, 1700230731433432557, 
-0.10373938083648682, 0.37976503372192383, -0.12320427748362434, 0.31704214589786356, 0.4262432832817734, 0.743805611332716, -0.584000622847328, -0.25178565605166087, 1700230731532435116, 
0.20758473873138428, 0.17223292589187622, 0.1064768026358332, 0.24376160891715593, 0.35296769553413265, 0.6906060016293579, -0.5742723977908097, -0.2914220878497871, 1700230731633628706, 
-0.41214561462402344, 0.11562365293502808, -0.2551786157182496, 0.21228789043932858, 0.31933537067123047, 0.6647803843122913, -0.5636790727139951, -0.32418905356257444, 1700230731723741858, 
-0.08158755302429199, 0.03816729784011841, -0.13439416562469914, 0.18837899752959683, 0.2841568517424075, 0.6629401908646048, -0.5519465627518657, -0.35342665928607747, 1700230731833467335, 
-0.49464190006256104, 0.1270630955696106, -0.38482335714517063, 0.203565227862953, 0.31287819254433497, 0.6506213367175078, -0.5389572852755391, -0.3806215427938896, 1700230731932648407, 
0.21909701824188232, -0.13544327020645142, 0.03522049254573151, 0.1328116881105837, 0.2267623669042242, 0.5856866371776684, -0.5244318051136656, -0.4063674770210696, 1700230732032587758, 
0.12467092275619507, -0.30280810594558716, 0.09690499633802946, 0.09940403008192808, 0.1735883296987905, 0.5726423559372533, -0.5130826243665718, -0.4237748884462659, 1700230732123438920, 
-0.40894097089767456, -0.09681570529937744, -0.2549250859789033, 0.1337954393093786, 0.22450182495432025, 0.5959659318431026, -0.5018099805505783, -0.4391663509776243, 1700230732233446696, 
0.294356107711792, 0.186296284198761, 0.12891091697949275, 0.20371198359382053, 0.3228088492653407, 0.6310607161403262, -0.48511946053596994, -0.4593833131522535, 1700230732332712677, 
-0.27114051580429077, 0.09900873899459839, -0.14985434594218577, 0.1929441787478475, 0.3202915622679536, 0.6024016910768065, -0.46314821825523805, -0.4828631044608523, 1700230732433582355, 
-0.296506404876709, 0.24046051502227783, -0.2513748231323176, 0.22655631646294044, 0.3618796143574535, 0.6260543768546053, -0.438455534998124, -0.5061911931230604, 1700230732523447580, 
-0.4551609754562378, -0.04703491926193237, -0.3938547959709347, 0.15924839704095578, 0.2853974749016199, 0.5579881079741533, -0.41167042869741166, -0.528549124769432, 1700230732633495502, 
0.33569568395614624, -0.20368778705596924, 0.11393306658231167, 0.11497383733320393, 0.22151578115231474, 0.519032263683948, -0.3896577182196758, -0.544740108633961, 1700230732734499512, 
-0.03524041175842285, 0.09921258687973022, 0.010871759525406366, 0.16763006550412873, 0.31043127896221023, 0.5399908993208602, -0.3688632895243566, -0.5584432016205806, 1700230732832703467, 
0.7834219932556152, 0.7033367156982422, 0.5509815966986049, 0.33915122830747096, 0.509480463918748, 0.6656805360088524, -0.3368441875544437, -0.5771664245794409, 1700230732924633570, 
-0.3563637137413025, 0.42531800270080566, -0.08166959816543318, 0.3112610181348161, 0.491832560352327, 0.6328597234632911, -0.29296222927199794, -0.5994340914658042, 1700230733034674616, 
-0.3421443700790405, -0.26900070905685425, -0.2655082770886764, 0.1240485488198911, 0.2598529862035857, 0.477379731640657, -0.25370615395545865, -0.6161661967427636, 1700230733135502974, 
0.3755950927734375, 0.2324761152267456, 0.1822495276746332, 0.1962596477303243, 0.35202103719715255, 0.5575224972148677, -0.2263905437411624, -0.6260128008844028, 1700230733231589840, 
0.21780002117156982, 0.1628626585006714, 0.20699756046578507, 0.1975866511755519, 0.36983090079002, 0.5342621472502004, -0.1926607738731161, -0.6362908051383741, 1700230733324458067, 
0.5928761959075928, -0.6712716221809387, 0.4730903359079859, 0.054058135644290344, 0.1443785087091568, 0.37441954573161385, -0.16489742240478997, -0.6430017396518827, 1700230733433462883, 
0.05905050039291382, -0.30459195375442505, 0.18507534012395588, 0.09464934494812376, 0.22107377121581911, 0.428134664856846, -0.14960161298687952, -0.6459897816914265, 1700230733533486583, 
0.17620712518692017, -0.010764062404632568, 0.17955352923285417, 0.1426765606694563, 0.30224617500345885, 0.4720541481387599, -0.12549657602166028, -0.6497249922442111, 1700230733631542648, 
-0.55361407995224, 0.5642180442810059, -0.329518665524257, 0.2894227875994481, 0.463585571420969, 0.6243136228599993, -0.08975394533085362, -0.6536512886448622, 1700230733723606829, 
0.39399486780166626, 0.35038453340530396, 0.17445524053988415, 0.253902246971446, 0.44268531033769315, 0.5735501970412391, -0.04347091543676631, -0.6562364346592569, 1700230733821729406, 
-0.7916854619979858, -0.12201768159866333, -0.500028995993037, 0.14399937042738029, 0.3067069473320028, 0.4695014954177235, -0.0032500653779872586, -0.6560267385073223, 1700230733933569462, 
-0.8551074266433716, 0.1556469202041626, -0.7467701334226937, 0.15729195922729006, 0.30609855637110306, 0.5138605065376226, 0.029153399542488443, -0.6541334124124173, 1700230734030816553, 
-0.9916965961456299, 0.47336357831954956, -0.9160688801794493, 0.20643240630550933, 0.35126561955346775, 0.5876817849920188, 0.06387021654507508, -0.6504422891527674, 1700230734123521793, 
0.9486406445503235, -0.16428470611572266, 0.38222441325987766, 0.10939256370056621, 0.23385232217675084, 0.46778480830258706, 0.09654841173311896, -0.6451210515430147, 1700230734220897532, 
0.47534000873565674, 0.48425567150115967, 0.44906175614923516, 0.22132715999335748, 0.46020801970425856, 0.4809285160558218, 0.12581380889792596, -0.6388604413541522, 1700230734333522038, 
-0.597968578338623, -0.20666295289993286, -0.2820625057799512, 0.10900361251854285, 0.31932438894561815, 0.3413569908595565, 0.1649928864163157, -0.6283768915697716, 1700230734430637015, 
1.2961863279342651, 0.04418224096298218, 0.8175927357441756, 0.148979437155288, 0.34166123630101464, 0.4360443074204423, 0.19551457171036496, -0.6186888634094585, 1700230734523688096, 
0.1098669171333313, 0.08170151710510254, 0.324228386456899, 0.1722312600206201, 0.3745417822869756, 0.45984525136011595, 0.226392575776319, -0.6076517485947482, 1700230734633539189, 
0.007370889186859131, 0.4870321750640869, 0.1042888746617768, 0.2516275351944672, 0.4751003704096711, 0.5296302652374127, 0.26352925165586316, -0.5925238431767035, 1700230734733503542, 
0.12904733419418335, -0.3204312324523926, 0.1194282550615161, 0.10961961657182759, 0.28699437713219733, 0.3819573667860881, 0.300279620241611, -0.5753753125380335, 1700230734829573486, 
0.10447686910629272, 0.7059850692749023, 0.11107711030299236, 0.2565605269232977, 0.49130278539957906, 0.5222045031042023, 0.33136802965907997, -0.5591160915400719, 1700230734923485737, 
-0.40058356523513794, 0.6948592066764832, -0.24462036928275535, 0.32617915894105426, 0.5618108254258751, 0.5805853931237395, 0.3760368240337112, -0.5331942828942455, 1700230735033596548, 
0.3289353847503662, 0.4148591160774231, 0.1544177479421441, 0.28149483982490525, 0.5007274036315679, 0.5621718279913185, 0.42151648881400283, -0.5033225996433365, 1700230735133519005, 
-0.32901328802108765, 0.34002333879470825, -0.1827307837272887, 0.24507073793179168, 0.47168087651941026, 0.5195689503890809, 0.46100784586409194, -0.47406537519789255, 1700230735229571957, 
1.014411449432373, -0.12497913837432861, 0.6497703478268337, 0.1341189276291601, 0.34469656107732194, 0.3890927348099499, 0.49413216874111415, -0.44651857777182, 1700230735343570979, 
-0.5125839114189148, 0.952180027961731, -0.1579496847234928, 0.33327690978235114, 0.5701744250578442, 0.5845174654204109, 0.5237914987830283, -0.41943401352868553, 1700230735433616627, 
-0.13446563482284546, 0.5391704440116882, -0.1417440474350979, 0.3076133697508955, 0.5403366387468449, 0.5692994842332292, 0.5637355518126089, -0.379441271605578, 1700230735533513845, 
0.3650549054145813, -0.035630106925964355, 0.2096362155715698, 0.15996864942114444, 0.38389091942852127, 0.41670339496251063, 0.5965373403813755, -0.34254003040583814, 1700230735629571935, 
-0.23752546310424805, 0.46851253509521484, -0.10109180027772846, 0.23700785342897213, 0.46569569537164546, 0.5089328842514413, 0.6217359090087918, -0.3110285865389599, 1700230735743674217, 
0.39384323358535767, 0.4975472688674927, 0.2440298616374535, 0.2756473798274375, 0.49742196941256284, 0.5541520012736207, 0.6497046711194221, -0.2726284727761028, 1700230735833514332, 
0.2760280966758728, 0.19301050901412964, 0.2654349364378603, 0.20940484699897038, 0.4401124601885502, 0.47579849684159925, 0.6754076405131272, -0.23317667656543192, 1700230735933526320, 
0.29298949241638184, 0.2592659592628479, 0.284338327755083, 0.1909295154606657, 0.44092669493003, 0.43301872546175507, 0.6971124634549902, -0.19570116478241784, 1700230736034557485, 
-0.16986793279647827, -0.1446768045425415, -0.03322267741207052, 0.12254413860590632, 0.3520722054555029, 0.34806535905713304, 0.7157823380281371, -0.15969316774498135, 1700230736142503911, 
-0.2632243037223816, 0.2940119504928589, -0.19265117729741638, 0.18377758435996752, 0.4181519144089346, 0.4394995646970563, 0.7317231446969528, -0.12563562269686931, 1700230736233527896, 
-0.18316131830215454, -0.08947527408599854, -0.18666759882521627, 0.12478917732469218, 0.33961393976868415, 0.36744421447979386, 0.7472117442740382, -0.08902823840551974, 1700230736333513453, 
0.46441274881362915, 0.5200716257095337, 0.2681986646339624, 0.21119620844729128, 0.4584303659550462, 0.4606941950874197, 0.7606659284984238, -0.05317821184100706, 1700230736434593630, 
-0.02250516414642334, -0.10366314649581909, 0.06440829839688345, 0.1247747701868518, 0.35736400081066655, 0.3491531600939239, 0.7736751567031611, -0.013775016020285868, 1700230736543486480, 
-0.02355647087097168, -0.20022910833358765, 0.002674252492063718, 0.0992329565684575, 0.31915575358023407, 0.310923288880991, 0.7830376458961144, 0.01920198847272781, 1700230736633541773, 
-0.36924469470977783, -0.02715355157852173, -0.2560086565080523, 0.12507532587504464, 0.3499442594953363, 0.35741499533502563, 0.7910491549728563, 0.05150005126790654, 1700230736733522655, 
0.31818127632141113, -0.0876544713973999, 0.14396009866701792, 0.11265421786833985, 0.3342449286902533, 0.3370409187950228, 0.7983428773263068, 0.08565767148191401, 1700230736833579419, 
-0.327231764793396, -0.19375395774841309, -0.18453662656566405, 0.10182281480321125, 0.3143832520552196, 0.32388116777075215, 0.804019555710527, 0.11769272618230296, 1700230736943325128, 
0.12436848878860474, 0.18321377038955688, 0.03152048989567194, 0.14631651528472506, 0.3857419251275548, 0.37931193306597927, 0.8089299263558712, 0.15191858549336656, 1700230737033294380, 
-0.19775086641311646, 0.31716591119766235, -0.12767413428077423, 0.18993437979056388, 0.4339078529795242, 0.43772975871798003, 0.8132732165037625, 0.19211046900451276, 1700230737133533853, 
0.16822248697280884, 0.4064396023750305, 0.07889847589457866, 0.22483519392274312, 0.46956020222216766, 0.47882080478439826, 0.816299494088086, 0.2369015279252039, 1700230737233550099, 
-0.14198803901672363, -0.005113840103149414, -0.075942499877173, 0.14877776345525895, 0.38193475774260177, 0.38953711449201256, 0.8172854307078469, 0.28073471238003733, 1700230737343512473, 
0.4346539378166199, 0.74690842628479, 0.2813387727483616, 0.2692176067283435, 0.5340994239508476, 0.5040589722731459, 0.8163368404922985, 0.3239519949352185, 1700230737437540184, 
-0.262362003326416, 0.34938913583755493, -0.0980333248105798, 0.241943676043236, 0.4913899375271933, 0.4923659553566803, 0.81298325832437, 0.37503239025929663, 1700230737529534558, 
-0.12317359447479248, 0.4020068645477295, -0.11548711115461634, 0.23210731312639232, 0.4873027192653714, 0.47631031789911515, 0.8073164833835701, 0.4241758572705338, 1700230737629559360, 
0.5109921097755432, 0.028096377849578857, 0.3198877734684923, 0.16123918610216206, 0.3907251480298717, 0.4126665174104305, 0.7998747412727248, 0.46891262134667805, 1700230737739530253, 
-0.16828465461730957, 0.24192464351654053, -0.020048642612183476, 0.18581818819689724, 0.42476602585290574, 0.4374601001193187, 0.7916694958309757, 0.5074843711210143, 1700230737818565494, 
-0.32284271717071533, 0.009883880615234375, -0.2314727527849624, 0.13523207022565478, 0.3708369056965218, 0.3646672382072008, 0.7814627658475622, 0.5472794481918503, 1700230737929542146, 
-0.23764055967330933, 0.06250876188278198, -0.23551425831327394, 0.13389814661717275, 0.3722824988653983, 0.3596681203796923, 0.770496393257468, 0.5837253883375518, 1700230738028584191, 
0.38668352365493774, 0.19490116834640503, 0.1983870603525673, 0.16263377746918264, 0.40588805644852094, 0.40068628501220654, 0.7579650878909139, 0.6203955009808408, 1700230738138517423, 
0.29298967123031616, 0.6161355972290039, 0.26516227345825394, 0.2610613504040473, 0.5102193226161111, 0.5116649621685727, 0.7423758995877289, 0.6609420918724735, 1700230738239542796, 
-0.008434712886810303, 0.2261320948600769, 0.07373776345229116, 0.20537790284796884, 0.45195041732075014, 0.4544257400302647, 0.723139281736628, 0.7051068639060273, 1700230738329540186, 
-0.039985716342926025, 0.35437655448913574, -0.0053578954529188705, 0.21096865715651952, 0.4692514456340048, 0.44958552417772557, 0.7028733149528781, 0.7460653303262363, 1700230738433535089, 
-0.40914082527160645, 0.05830305814743042, -0.2872916997835674, 0.15782997500975313, 0.39940995867400186, 0.3951578361584465, 0.6811385425872412, 0.7853866696086171, 1700230738543552382, 
0.6350371837615967, 0.5472518801689148, 0.3561735670778887, 0.24202813165433754, 0.47818809731577494, 0.5061358344402966, 0.6588733498525748, 0.8217771867713877, 1700230738634727914, 
-0.10135656595230103, 0.6391695141792297, 0.038001902706032153, 0.3007388959443064, 0.557041610102552, 0.5398858729582876, 0.6311459121835891, 0.8630948709341562, 1700230738733667985, 
-0.17418497800827026, 0.2253357172012329, -0.11078794278434217, 0.2154518984637552, 0.4653166938918548, 0.4630220692529652, 0.5995340573590296, 0.905262233478786, 1700230738833599837, 
0.32927387952804565, -0.13540542125701904, 0.19450851557886245, 0.12445055081951996, 0.34690301860161143, 0.35874738513717236, 0.5720884195825962, 0.9381584801871525, 1700230738943084958, 
-0.1007305383682251, -0.004505276679992676, -0.011177941848144857, 0.1275953181970484, 0.3587216987980874, 0.3556944523416399, 0.5487658380672156, 0.9638181365557437, 1700230739033027189, 
0.7128373980522156, 0.21580559015274048, 0.49359993365980165, 0.16391199403904944, 0.41186051833787485, 0.39797938073923905, 0.5227752935523368, 0.9904009505270067, 1700230739132980811, 
-0.3338795304298401, -0.25587034225463867, -0.08413368357768175, 0.10164111263476086, 0.31994016199903064, 0.31768788263309317, 0.49621830201004613, 1.0156250597745016, 1700230739233609199, 
0.2164764404296875, -0.5293578505516052, 0.12454260126356895, 0.06360657694229842, 0.24800159817276124, 0.2564764800345731, 0.4741104957463421, 1.0351131626397685, 1700230739343865712, 
0.07540935277938843, -0.11793267726898193, 0.09102073499771575, 0.10668011798984767, 0.32694027128634096, 0.32629849351417173, 0.45312858284493224, 1.0525513524142653, 1700230739433109234, 
-0.1693096160888672, -0.019529640674591064, -0.0901725355343798, 0.12393533649322666, 0.34576842527011975, 0.35843451118015307, 0.4269522942112736, 1.0730721837135935, 1700230739532982354, 
-0.008732378482818604, 0.3658876419067383, -0.03250280984884595, 0.1955281203803411, 0.4282125179562566, 0.4566146765478607, 0.3963183821815215, 1.0954519088039576, 1700230739633642937, 
0.09730678796768188, 0.1214483380317688, 0.05762744763743826, 0.16686889981408629, 0.3994259499960003, 0.41777180430003924, 0.36162290693816274, 1.1187699476282322, 1700230739724886365, 
-0.4667670726776123, -0.33411073684692383, -0.308861359449588, 0.08333153321966082, 0.2834966966948223, 0.2939418137537077, 0.3306706680839286, 1.1376578909171586, 1700230739833857434, 
-0.23671120405197144, -0.08582115173339844, -0.2578661760500331, 0.11244120457869744, 0.3236302037662938, 0.3474373011855707, 0.3037961001688732, 1.152705613130333, 1700230739933742834, 
-0.03528928756713867, 0.34478873014450073, -0.10166525211147534, 0.17466431538135532, 0.41337495784727557, 0.42253240566615635, 0.27135129737117647, 1.1695676675613556, 1700230740033826510, 
-0.608702540397644, -0.18133264780044556, -0.455562571285574, 0.10144724253224274, 0.32804412769252705, 0.30924876859045125, 0.2359755309436421, 1.1863329886132605, 1700230740123967168, 
-0.2362334132194519, -0.2880541682243347, -0.30278043170501046, 0.09683046052799237, 0.2856264890120944, 0.33901078594952105, 0.2059788122102574, 1.1991124313663724, 1700230740233622383, 
-0.2341623306274414, 0.208825945854187, -0.253772850878421, 0.15311479705416994, 0.3731041388994053, 0.41038085909696137, 0.1752488610920421, 1.211112173806109, 1700230740332623829, 
-0.3564329743385315, 0.2963690161705017, -0.3245239858937605, 0.18197322074441694, 0.4195768060791053, 0.4337065779325, 0.13727585769562686, 1.2243686167853634, 1700230740433689356, 
-0.4026278257369995, 0.04739600419998169, -0.3790719728556009, 0.13728148162721984, 0.3734578019246515, 0.36759569868329495, 0.09733184968194016, 1.2364742900588033, 1700230740524745501, 
0.3312716484069824, 0.21028923988342285, 0.11623626662757086, 0.16589246056901716, 0.39404172830346995, 0.42100226613881775, 0.05981723769014321, 1.246131176460684, 1700230740633534632, 
-0.263766348361969, -0.11082112789154053, -0.1491217057038764, 0.1256955607744111, 0.33673138349961296, 0.37328139559808976, 0.02344208756116954, 1.25402689830492, 1700230740733536665, 
0.057907938957214355, 0.47408896684646606, -0.003633065013186304, 0.21038927948286826, 0.4462045261385371, 0.4715086180402097, -0.013902994400990288, 1.26058327769572, 1700230740833664624, 
0.1313123106956482, 0.19910013675689697, 0.09018216863400742, 0.17555470159150793, 0.431443993718353, 0.4069003257607294, -0.05768230227003645, 1.2664610594354921, 1700230740923368665, 
0.12209302186965942, -0.025246858596801758, 0.111682043748503, 0.13743165126359724, 0.37198362854432654, 0.36945618225566756, -0.09819923185923857, 1.270011212203368, 1700230741033546495, 
-0.05293172597885132, -0.004385113716125488, -0.0031624390133696834, 0.13220343892857647, 0.36335505380564437, 0.3638409251334949, -0.13475953088786638, 1.2717795167673054, 1700230741133777780, 
0.1126829981803894, 0.6076328754425049, 0.07882531083799567, 0.24158121464764123, 0.48747898318401583, 0.4955725743697304, -0.1753626184391087, 1.2722446153667102, 1700230741233684838, 
