e, e_dot, e_int, stamp, 
p_error, i_error, d_error, stamp, 
11.600302918271675, 1.2783717680736641, -5.039530011980095e-06, builtin_interfaces.msg.Time(sec=1697811502, nanosec=28394161), 
11.600302510188317, 1.2886865032888457, -6.152883235511372e-06, builtin_interfaces.msg.Time(sec=1697811502, nanosec=78002853), 
11.600302510188317, 1.1488649598527756, -2.74201516492538e-06, builtin_interfaces.msg.Time(sec=1697811502, nanosec=127431661), 
11.600176790113093, 1.152751571873695, -0.0008390599388497943, builtin_interfaces.msg.Time(sec=1697811502, nanosec=177376474), 
11.59922740752953, 1.1595167097975525, -0.007165723468138585, builtin_interfaces.msg.Time(sec=1697811502, nanosec=227396656), 
11.598179876984654, 1.053166634685156, -0.014888215602578261, builtin_interfaces.msg.Time(sec=1697811502, nanosec=268180949), 
11.596130747633216, 1.0496765370169223, -0.022295131798148293, builtin_interfaces.msg.Time(sec=1697811502, nanosec=317916206), 
11.592014326211022, 1.386068003110461, -0.033381709358779925, builtin_interfaces.msg.Time(sec=1697811502, nanosec=387751885), 
11.589139119784464, 1.271248387775925, -0.0436939045727879, builtin_interfaces.msg.Time(sec=1697811502, nanosec=427609288), 
11.584610292777162, 1.0295865608302095, -0.05484282757964515, builtin_interfaces.msg.Time(sec=1697811502, nanosec=476627258), 
11.579168834034729, 1.1468838229091576, -0.06705227628212729, builtin_interfaces.msg.Time(sec=1697811502, nanosec=526656451), 
11.572530271638263, 1.1649715576791007, -0.07995489339887657, builtin_interfaces.msg.Time(sec=1697811502, nanosec=577294228), 
11.557395103251935, 1.6349615125354169, -0.09924559361756334, builtin_interfaces.msg.Time(sec=1697811502, nanosec=668120985), 
11.534694336226982, 2.421520598985401, -0.1190764342759668, builtin_interfaces.msg.Time(sec=1697811502, nanosec=787227888), 
11.514952647120769, 2.4185090295230336, -0.135903927002417, builtin_interfaces.msg.Time(sec=1697811502, nanosec=878153028), 
11.491692507131528, 2.1806047097042573, -0.15082530923860868, builtin_interfaces.msg.Time(sec=1697811502, nanosec=976982766), 
11.468948732528482, 2.1904485086964787, -0.16071404275736278, builtin_interfaces.msg.Time(sec=1697811503, nanosec=69142504), 
11.44264748496095, 2.1996628299944576, -0.16986815214519405, builtin_interfaces.msg.Time(sec=1697811503, nanosec=169216498), 
11.412307443536047, 2.394274700703691, -0.1797771181970876, builtin_interfaces.msg.Time(sec=1697811503, nanosec=278940103), 
11.384371130983833, 2.3425115807053194, -0.18912982035427692, builtin_interfaces.msg.Time(sec=1697811503, nanosec=374982065), 
