e, e_dot, e_int, stamp, 
p_error, i_error, d_error, stamp, 
0.9008947720445766, 0.0857581373015263, 0.0, builtin_interfaces.msg.Time(sec=1697814486, nanosec=604019782), 
0.9008947720445766, 0.08640406533966068, 0.0, builtin_interfaces.msg.Time(sec=1697814486, nanosec=652188068), 
0.9008947720445766, 0.0866314322613345, 0.0, builtin_interfaces.msg.Time(sec=1697814486, nanosec=700181326), 
0.9008947720445766, 0.08736721824671694, 0.0, builtin_interfaces.msg.Time(sec=1697814486, nanosec=749166340), 
0.9008947720445766, 0.08630719212482271, 0.0, builtin_interfaces.msg.Time(sec=1697814486, nanosec=795982961), 
0.9004952733558031, 0.08521104646596823, -0.002785307350042536, builtin_interfaces.msg.Time(sec=1697814486, nanosec=843793207), 
0.8958121219528564, 0.1011677859273149, -0.026755773307152755, builtin_interfaces.msg.Time(sec=1697814486, nanosec=908917117), 
0.8899224287119102, 0.09999716156261895, -0.06552715066410102, builtin_interfaces.msg.Time(sec=1697814486, nanosec=956159362), 
0.8824075385759783, 0.08401985975609412, -0.09377130110381564, builtin_interfaces.msg.Time(sec=1697814487, nanosec=4133733), 
0.8733029681938639, 0.08374528333859439, -0.11554567980514846, builtin_interfaces.msg.Time(sec=1697814487, nanosec=52054242), 
0.863423005835624, 0.0830089585027343, -0.13163047066703149, builtin_interfaces.msg.Time(sec=1697814487, nanosec=100273120), 
0.8369889290863458, 0.1607942110032352, -0.1295355641416591, builtin_interfaces.msg.Time(sec=1697814487, nanosec=244164562), 
0.8170617143985305, 0.20927797148759328, -0.12041473677536006, builtin_interfaces.msg.Time(sec=1697814487, nanosec=356407960), 
0.8005581396402645, 0.16649376788033488, -0.11664505258128466, builtin_interfaces.msg.Time(sec=1697814487, nanosec=452136675), 
0.7835813624419077, 0.15031583182307856, -0.11635037932998538, builtin_interfaces.msg.Time(sec=1697814487, nanosec=548239771), 
0.7668283628043552, 0.1467364559341663, -0.11751089323241966, builtin_interfaces.msg.Time(sec=1697814487, nanosec=643491694), 
0.7475958054945373, 0.15537438303165124, -0.1155717736109144, builtin_interfaces.msg.Time(sec=1697814487, nanosec=756071840), 
0.7372292253121662, 0.15375638936924024, -0.09294748254319936, builtin_interfaces.msg.Time(sec=1697814487, nanosec=852051507), 
0.7247144479309218, 0.13919374074146507, -0.07941728180622198, builtin_interfaces.msg.Time(sec=1697814487, nanosec=948138855), 
0.7111298755928664, 0.13612714965640962, -0.09091156059534383, builtin_interfaces.msg.Time(sec=1697814488, nanosec=43475260), 
0.6974070731885846, 0.1456731968815364, -0.08778402316780624, builtin_interfaces.msg.Time(sec=1697814488, nanosec=157017145), 
0.6863426941818496, 0.14315837974403645, -0.0790932544574482, builtin_interfaces.msg.Time(sec=1697814488, nanosec=252056747), 
0.6807746451925397, 0.09738817602154004, -0.07746086069965193, builtin_interfaces.msg.Time(sec=1697814488, nanosec=300072085), 
0.6638409865727872, 0.1278557932653074, -0.07769442365239432, builtin_interfaces.msg.Time(sec=1697814488, nanosec=444656776), 
0.6496023944043086, 0.16694774585445107, -0.08126001372703884, builtin_interfaces.msg.Time(sec=1697814488, nanosec=557071978), 
0.6375715886788679, 0.13223317633506249, -0.08443977686747998, builtin_interfaces.msg.Time(sec=1697814488, nanosec=652058076), 
0.81518712582449, 0.15576559324427255, 0.5739012833620398, builtin_interfaces.msg.Time(sec=1697814488, nanosec=748151533), 
0.8041092447270954, 0.154387153680163, 0.5776175583784081, builtin_interfaces.msg.Time(sec=1697814488, nanosec=844055811), 
0.7908001363841523, 0.16520827705879623, -0.07776019991742104, builtin_interfaces.msg.Time(sec=1697814488, nanosec=957064341), 
0.7857003699351022, 0.12571198533378156, -0.07543213737777078, builtin_interfaces.msg.Time(sec=1697814489, nanosec=4055717), 
0.7753068002168262, 0.11088039581597776, -0.07225515069666621, builtin_interfaces.msg.Time(sec=1697814489, nanosec=100079204), 
0.758912945692713, 0.18231327445163578, -0.07397448129018881, builtin_interfaces.msg.Time(sec=1697814489, nanosec=244285213), 
0.7461829442451345, 0.19176863313296622, -0.07551490783250055, builtin_interfaces.msg.Time(sec=1697814489, nanosec=357078690), 
0.7276603608795392, 0.15122363432274982, -0.10259258163256446, builtin_interfaces.msg.Time(sec=1697814489, nanosec=452106942), 
0.7029313780681782, 0.13434304226080235, -0.15075626655728727, builtin_interfaces.msg.Time(sec=1697814489, nanosec=548196979), 
0.6828032188889038, 0.14201113003180652, -0.14574686957241198, builtin_interfaces.msg.Time(sec=1697814489, nanosec=660089456), 
0.6715574232242911, 0.13960636168777713, -0.09901395864491362, builtin_interfaces.msg.Time(sec=1697814489, nanosec=756081453), 
0.6577467649760426, 0.1262883753617491, -0.08700007763407976, builtin_interfaces.msg.Time(sec=1697814489, nanosec=852090971), 
0.6432845850313413, 0.123581057473118, -0.09811259698806292, builtin_interfaces.msg.Time(sec=1697814489, nanosec=948190918), 
0.6292927866553633, 0.12143644517986774, -0.0983085230934656, builtin_interfaces.msg.Time(sec=1697814490, nanosec=45063857), 
0.6167999850601352, 0.1288464026559377, -0.08531849782137173, builtin_interfaces.msg.Time(sec=1697814490, nanosec=157085869), 
0.6133438951454169, 0.09813553107201188, -0.06118487253869447, builtin_interfaces.msg.Time(sec=1697814490, nanosec=205064685), 
0.6005366656396376, 0.11482135534866751, -0.05381923356502457, builtin_interfaces.msg.Time(sec=1697814490, nanosec=348283779), 
0.5869040767624035, 0.14967308464905368, -0.07045294584816911, builtin_interfaces.msg.Time(sec=1697814490, nanosec=460086060), 
0.7772070657068622, 0.16151484723787948, 0.6200456873394941, builtin_interfaces.msg.Time(sec=1697814490, nanosec=556098214), 
0.7725796915785338, 0.11125385126986047, 0.6285499991602308, builtin_interfaces.msg.Time(sec=1697814490, nanosec=604089135), 
0.7586235907865242, 0.1456471107083977, -0.06444692265805545, builtin_interfaces.msg.Time(sec=1697814490, nanosec=748086853), 
0.7465197648389575, 0.1911056720920803, -0.06833031797276704, builtin_interfaces.msg.Time(sec=1697814490, nanosec=860084597), 
0.7356994280844209, 0.1530414280623627, -0.07358526716165527, builtin_interfaces.msg.Time(sec=1697814490, nanosec=956108529), 
0.7248949712180748, 0.1391922410513028, -0.07507938943348981, builtin_interfaces.msg.Time(sec=1697814491, nanosec=52101712), 
0.7135798616431379, 0.13699091396286608, -0.07681334252230583, builtin_interfaces.msg.Time(sec=1697814491, nanosec=148085519), 
0.6948333537110997, 0.13344323613256442, -0.10434191579358452, builtin_interfaces.msg.Time(sec=1697814491, nanosec=244152418), 
0.6659360840762838, 0.13918765454484472, -0.1503319389568197, builtin_interfaces.msg.Time(sec=1697814491, nanosec=357096050), 
