e, e_dot, e_int, stamp, 
-0.5093182225530111, -2.0072181842560136e-07, -0.10186364157738403, 191250000000, 
-0.5093181220910843, 3.8893399908109433e-07, -0.10186363889435862, 191318000000, 
-0.5093181236831326, 3.29566261688304e-07, -0.10186363122181519, 191420000000, 
-0.5116350612274525, -0.007723130454560708, -0.10201808713344462, 191488000000, 
-0.49061900995703667, 0.06233037908698632, -0.10077147965784145, 191590000000, 
-0.4465688428283099, 0.2168873946638087, -0.09658819426751994, 191658000000, 
-0.38317033604648953, 0.3581622463684904, -0.08802387925545574, 191760000000, 
-0.3384748474602919, 0.3603133178933933, -0.07788093508900609, 191828000000, 
-0.35364744218020094, 0.09840964622096197, -0.07168617504579883, 191896000000, 
-0.2845564627382684, 0.1797279490734116, -0.06511191682525075, 191998000000, 
-0.2441576088253763, 0.36496611118274885, -0.058824100916256374, 192066000000, 
-0.20910554355666244, 0.25150306393868654, -0.04918797434135381, 192134000000, 
-0.1842612061304214, 0.19965467564984962, -0.042501623900830676, 192202000000, 
-0.14663561278105064, 0.20823310258537267, -0.036000157497875634, 192304000000, 
-0.10512766112541039, 0.26377848335003673, -0.029068298669125494, 192406000000, 
-0.08861326268170533, 0.19340783366448436, -0.02269176910587776, 192474000000, 
-0.06757425185022381, 0.1251780309172886, -0.017421011710489303, 192576000000, 
-0.08230481958146063, 0.02102814366748233, -0.015899488940892652, 192644000000, 
-0.06884040463639174, -0.00422050928722643, -0.014581298404538411, 192746000000, 
-0.06522164061153868, 0.05694392989973984, -0.014424457655292737, 192814000000, 
-0.06018566059213759, 0.028849146814180493, -0.012949847056004533, 192916000000, 
-0.0593546555032467, 0.019556617027639927, -0.012317463780461531, 192950000000, 
-0.055477002072497505, 0.015695528398800285, -0.01166782121119212, 193018000000, 
-0.04461953935096297, 0.04911705384094578, -0.010630079795113812, 193120000000, 
-0.03858446305334118, 0.05630846339718776, -0.009245400298453443, 193188000000, 
-0.03484032467623521, 0.03259738224909251, -0.00786962180536929, 193256000000, 
-0.041659466001913614, -0.010250009828574788, -0.007672283582099333, 193358000000, 
-0.03682990130647035, -0.0066319221007837825, -0.007555312798974611, 193426000000, 
-0.03257602054338049, 0.030278151528443747, -0.00740435919011763, 193494000000, 
-0.029534769127491867, 0.0243171072632616, -0.00659604606515618, 193596000000, 
-0.026263947101869523, 0.02104024480503656, -0.005891649118182792, 193698000000, 
-0.020052235567837418, 0.031608445198848166, -0.005056730119813254, 193800000000, 
-0.01617331441765346, 0.033635442280720206, -0.004165966472490693, 193902000000, 
-0.013908657327745377, 0.020478594133640133, -0.0033422804875490836, 193970000000, 
-0.018554627436562665, -0.007937710063030678, -0.0032424399454641004, 194072000000, 
-0.01669894618047918, -0.009300962842446006, -0.003277482062985815, 194140000000, 
-0.015682207971041695, 0.009574731551736567, -0.0033957187725389025, 194208000000, 
-0.01475060523010363, 0.006494469834585163, -0.0031421172921083005, 194276000000, 
-0.014039579873709851, 0.005475426991106147, -0.0029648262049903453, 194378000000, 
-0.013133519202608301, 0.005390286758317764, -0.002794913620428119, 194446000000, 
-0.010215748384199141, 0.012746104965035698, -0.0024925898307011527, 194548000000, 
-0.00893039207591606, 0.014010423755640803, -0.0021519773108482337, 194616000000, 
-0.007137960684294953, 0.010259292333013962, -0.0017522734096273437, 194718000000, 
-0.010342700384227133, -0.004707694361036907, -0.0017607368762958763, 194786000000, 
-0.00925922882651653, -0.007070893807405258, -0.0017826593263359078, 194854000000, 
-0.00831135856099241, 0.006771139410782408, -0.0018608858514490715, 194922000000, 
-0.007939313110739032, 0.004399719052591659, -0.0017006600332165314, 194990000000, 
