p_error, i_error, d_error, stamp, 
0.801235259507864, 0.08025892829976114, 2.6531541807604247e-08, 1697812206585865188, 
0.801235259507864, 0.07195518967662203, 2.6531541807604247e-08, 1697812206625718081, 
0.801235259507864, 0.08785726581031161, 0.0, 1697812206695517459, 
0.80123526348381, 0.09670306860960867, 2.604116009825059e-08, 1697812206746410558, 
0.8012351799806264, 0.07230476625108954, -6.813396733089638e-07, 1697812206785759086, 
0.8012144151224497, 0.06377610659365641, -0.00017266978175914033, 1697812206826009858, 
0.7984218118092568, 0.07979324910176713, -0.01576753731728531, 1697812206885697800, 
0.7936866697776584, 0.0871029316604083, -0.04712737401229913, 1697812206935754591, 
0.7878149397736091, 0.07881896797060112, -0.0706838885670678, 1697812206985745367, 
0.7820982966844943, 0.07035014222109817, -0.0868387833064328, 169781220725705103, 
0.7659491856928478, 0.10729032605833216, -0.10145509250189243, 1697812207125820359, 
0.7491583183227751, 0.15768128084548402, -0.1044826152389179, 1697812207236183018, 
0.7352307887364713, 0.1538475197078885, -0.09766137225929745, 1697812207335071008, 
0.7209957907725033, 0.1376808370889479, -0.09848330035619779, 1697812207427142298, 
0.7048846904678804, 0.1358959339916243, -0.1048556808174481, 1697812207527862731, 
1.083669123661802, 0.22761627173038673, 1.1016329919004646, 1697812207637184521, 
1.069692275206682, 0.22025734445851408, 1.1067159533907682, 1697812207733769934, 
1.0549227484659638, 0.19908177087350865, -0.1016729700234626, 1697812207825901440, 
1.038348672188787, 0.19981299029514185, -0.10851701797530044, 1697812207926203358, 
1.0204583033080685, 0.2139858855881595, -0.10959420870502638, 169781220835597304, 
1.0048818554705041, 0.20839679655047266, -0.10749987546239043, 1697812208133587734, 
0.9907684934700236, 0.18847958247779759, -0.10398567074664929, 1697812208225833049, 
0.9708195561184798, 0.18630824810178978, -0.11772075697514532, 1697812208325495949, 
0.9421733747136329, 0.19766011723114846, -0.15342649284422039, 1697812208435624710, 
0.9178858727076363, 0.18939421751511604, -0.17085380760318256, 1697812208531833385, 
0.894901488763639, 0.17025111004639726, -0.16562155571953294, 1697812208625870354, 
0.8708533320042637, 0.16869181545286777, -0.16189744430776074, 1697812208725542026, 
1.3303540334934036, 0.2790507091471788, 1.3109259463853586, 1697812208835627082, 
1.3072319891504445, 0.2759510125951458, 1.315048166505555, 1697812208936637696, 
1.2870936477711463, 0.24471215750952546, -0.15162776061048788, 169781220925754784, 
1.2652842601143135, 0.23988925635674577, -0.14767889722875685, 1697812209126230868, 
1.2410633168606182, 0.26072451642378963, -0.1460144850149061, 1697812209235836343, 
1.2200033848376648, 0.256687188385617, -0.14330826784073317, 1697812209336629619, 
1.2016193659966785, 0.2282000973559119, -0.13841073539588625, 1697812209425746812, 
1.1770682011272076, 0.2229526206619585, -0.15035889140182634, 1697812209526043130, 
1.1410344904850576, 0.2396081307004211, -0.19109140648213185, 1697812209635738826, 
1.1105352681095955, 0.2327697980297689, -0.21125595557868915, 1697812209735644576, 
1.0844251694068627, 0.20605548916145142, -0.19834834836294957, 1697812209825752388, 
1.633054720533413, 0.3111531503356431, 1.724408106700471, 1697812209926179006, 
1.6007446111735986, 0.33597158159003104, 1.7226021838088996, 169781221035636950, 
1.5727697643443552, 0.3294332434544855, -0.19164133331107255, 1697812210135639571, 
1.548121838697081, 0.2943190454076363, -0.1844232103568956, 1697812210225750569, 
1.520429008586944, 0.28934809632438746, -0.18330513732177237, 1697812210325946448, 
1.490780576935973, 0.3130216709442234, -0.1821562129196738, 1697812210435722228, 
1.4659966732699168, 0.3073994871321214, -0.17271420217964684, 1697812210535632795, 
1.4393981398388043, 0.27345504496491985, -0.18112548343976595, 1697812210625700968, 
1.4069476041737101, 0.2673492614669532, -0.20665827774585246, 1697812210725653561, 
1.376565120711423, 0.27535070761246405, -0.2094190219958482, 1697812210825728343, 
1.3428762798835567, 0.2824390690610645, -0.20305592289857854, 1697812210935977530, 
1.3149353068864764, 0.263317102249712, -0.20533966432496106, 169781221125979337, 
1.2842010851771521, 0.2444662178587387, -0.20556024943994725, 1697812211126341968, 
1.9211445795585882, 0.41241040860203376, 1.7553370432006272, 1697812211240648453, 
1.8938787832991346, 0.38696586954802215, 1.7564500844448148, 1697812211330666486, 
1.8631621065458668, 0.3542288401065833, -0.20324638053544208, 1697812211430770847, 
1.8354665865881206, 0.3505208417851888, -0.20387989189245248, 1697812211521637460, 
1.7988313813253665, 0.3757351050456113, -0.2050775898527796, 1697812211639648182, 
1.7708983573146644, 0.37188343796951895, -0.20470152451593537, 1697812211731634514, 
1.741267422557251, 0.331292721420054, -0.20172695698228363, 1697812211829907712, 
1.7066830807051219, 0.35667029491947183, -0.20463302510476236, 1697812211940619005, 
1.676447321528375, 0.3499392350170838, -0.20694180468271994, 169781221238646293, 
1.6482008650029838, 0.31318014970190516, -0.20517184303554944, 1697812212130632344, 
1.6171444170674827, 0.3125645077849662, -0.20455507361973516, 1697812212231928046, 
1.5891411488008855, 0.3044993465139972, -0.20554930454083423, 1697812212322244868, 
1.5528772794634382, 0.32102951891067233, -0.20718681413541806, 1697812212438660106, 
1.5243708075682727, 0.3176823716794898, -0.20713368327171863, 1697812212530647161, 
2.262222010182047, 0.43701612936696027, 2.327209650772722, 1697812212631840142, 
2.234579930601496, 0.42795137886803586, 2.328493312041769, 1697812212722160283, 
2.1993030340860757, 0.4508597765464077, -0.20455143374325768, 1697812212836841349, 
2.1684994055451376, 0.46297900995818425, -0.20644007439815695, 1697812212935662306, 
2.1410638028164586, 0.40652528726755055, -0.20434563961260424, 169781221326712051, 
2.1098092137393456, 0.40088527488407427, -0.20571816352958297, 1697812213125672508, 
2.075762912088069, 0.4345127000064054, -0.20810455815239473, 1697812213236038799, 
2.0450711967274673, 0.4294449771023897, -0.2055201005365761, 1697812213335662741, 
2.01764725132684, 0.38502882143552086, -0.2029183082649947, 1697812213426869392, 
1.9866944642237077, 0.3777143964481404, -0.20453369881354655, 1697812213525784777, 
1.9526356408758778, 0.4077332262309508, -0.2076131921484754, 1697812213635681122, 
1.9222298369712625, 0.40343647944576344, -0.20467574118444484, 1697812213735664195, 
1.8945157008543327, 0.3600933425201179, -0.20391409437353347, 1697812213825752570, 
1.8571543335868705, 0.3907109460031299, -0.2060729265485688, 1697812213946045712, 
1.8291140377626653, 0.38580544674417727, -0.20665785531751765, 169781221436677334, 
1.8024154075619154, 0.34178994473650864, -0.1930260876538934, 1697812214135674553, 
1.784309167661636, 0.3373829817791846, -0.15689300703585862, 1697812214225760587, 
1.7600390015857144, 0.3349194989289141, -0.14773121597206607, 1697812214325965506, 
2.5885885243630056, 0.5459893213122938, 2.4137678567599465, 1697812214436682221, 
2.5574237872883834, 0.5363587778124483, 2.389581248568438, 1697812214535691708, 
2.5302909338098702, 0.4784281157159408, -0.20533478742688496, 1697812214625762500, 
2.499655954809544, 0.4750657808627944, -0.2025483801969895, 1697812214725744175, 
2.465309233465681, 0.5175412086861108, -0.20626564924573132, 1697812214835692030, 
2.43513346216938, 0.5111840784158419, -0.20474391034188197, 1697812214935664529, 
2.4140597506673007, 0.45885716521985576, -0.17857386109984408, 169781221525769001, 
2.393803053048669, 0.45528515858121815, -0.14542272737623965, 1697812215125857769, 
2.3681256714497843, 0.4994802972170862, -0.14469051569490685, 1697812215236686987, 
2.340807967974827, 0.491144318036429, -0.1692170318191345, 1697812215335676056, 
2.3109993443364427, 0.43699665079180183, -0.2022624116999742, 1697812215425781221, 
2.280956941859716, 0.43798233119043567, -0.208536250952983, 1697812215527692978, 
2.2478678427539465, 0.4779892683193858, -0.19787227170208088, 1697812215638422400, 
2.2172006445505406, 0.4603450931880598, -0.20510919295677957, 1697812215735317441, 
2.188797839988547, 0.41350132071771967, -0.20838377052576673, 1697812215827339491, 
2.1585051803778366, 0.41581486317350697, -0.20323924300024662, 1697812215927957638, 
2.1240156581842333, 0.44571787202772994, -0.20560695190739406, 169781221637186283, 
2.093805829461059, 0.4336316764010837, -0.20813909162530184, 1697812216135059782, 
2.0658641137597047, 0.3908707082090117, -0.20486704039824546, 1697812216226390745, 
2.0351721453295957, 0.39045122366309715, -0.20375629047240307, 1697812216326911476, 
2.0013446878477645, 0.4197445410752737, -0.20502504224579501, 1697812216436122004, 
1.9712830312032057, 0.407601512269241, -0.20596106943730133, 1697812216533681131, 
1.9430897286295723, 0.3701198442085652, -0.20384985745699177, 1697812216626602062, 
1.9067834570027167, 0.39999777829897604, -0.2047020381700627, 1697812216743457326, 
1.8783379659733759, 0.39239187491261807, -0.2065738545017235, 1697812216835505828, 
1.8481145941026538, 0.35168121904837685, -0.20555497396557468, 1697812216933749216, 
1.819974276708366, 0.348356123957571, -0.20322994601660826, 169781221726912997, 
1.7894561155653932, 0.34474435387152474, -0.2029333620066461, 1697812217126402364, 
1.7585164881006108, 0.36740018156433774, -0.19648823757561984, 1697812217235839205, 
1.7310233147048038, 0.36458940457628536, -0.18481055320528883, 1697812217337023100, 
1.7016122531169868, 0.32353723347175095, -0.2007851118716503, 1697812217425974903, 
1.6709769283538027, 0.31629292819800225, -0.21199084878358374, 1697812217526309333, 
1.6379981391716714, 0.3436267156309516, -0.20221517204074355, 1697812217635759461, 
1.6069597289094641, 0.3381058600021326, -0.20292469239755592, 1697812217736710287, 
1.57924033049653, 0.3017541026057427, -0.20500933705919974, 1697812217826834940, 
1.5486761839133873, 0.2931627197524685, -0.20525120161383217, 1697812217926009201, 
1.5147655665444444, 0.3179127305211992, -0.20483694022413937, 169781221836710803, 
1.4836922787581452, 0.312631015209701, -0.20567556228231124, 1697812218136720694, 
1.456212693845106, 0.27537059219883725, -0.20638246728629603, 1697812218225811333, 
1.4258542589801246, 0.2701782566200326, -0.20361217817445296, 1697812218326205878, 
1.3921058876084054, 0.29251147053420407, -0.20331930601611545, 1697812218435932900, 
1.3611376605839152, 0.28515362763374935, -0.2059881087735201, 1697812218535702416, 
1.3337377504670187, 0.2532673146045433, -0.2048081232797038, 1697812218625825789, 
1.303679670231693, 0.2486038193327806, -0.20096739500343555, 1697812218726396361, 
1.2696561650982066, 0.26665937609807405, -0.20324072365207965, 1697812218835850663, 
1.238006734678169, 0.2591300345749638, -0.20926368214314053, 1697812218935708659, 
1.2102213583974326, 0.229789080064704, -0.208539093713508, 169781221925724258, 
1.1737020372253837, 0.2464519749149513, -0.20436505540448638, 1697812219145686973, 
1.1459250476030232, 0.2417748995500279, -0.20319453538057633, 1697812219236710919, 
1.1150676373549562, 0.21204952011034073, -0.20546711357658845, 1697812219335854379, 
1.0874586338334178, 0.2071957086575182, -0.20444854212520225, 1697812219427242956, 
1.0573420505427524, 0.2011338199108155, -0.2022714354915102, 1697812219526080257, 
1.0236695186438955, 0.21345874242680238, -0.20389982712545018, 1697812219635766057, 
0.9941619989770307, 0.20346624156322402, -0.20589240202394607, 1697812219730741310, 
0.965790484309313, 0.18846833030175275, -0.19797442225365736, 1697812219830910173, 
0.9416191031590574, 0.1800615762781895, -0.18289708203465196, 1697812219921966802, 
0.9109758153900152, 0.19062983258317445, -0.17489959625095816, 169781222040169112, 
0.8876056972775165, 0.18528078639717385, -0.17245463951139658, 1697812220130709025, 
0.8634553374017395, 0.163727718084946, -0.16728910197521255, 1697812220229788321, 
0.8408505873946953, 0.16066272343143362, -0.16315732509539713, 1697812220321780692, 
0.813939638872518, 0.16762303771252948, -0.16063094742225806, 1697812220435728700, 
0.7911246568967789, 0.16924455419275045, -0.1547872397365849, 1697812220535709752, 
0.7710229670313866, 0.14809066886928512, -0.14882591946819432, 1697812220627799073, 
0.7491627172757327, 0.142484186160441, -0.147038910202033, 1697812220725900992, 
0.7261500174919829, 0.15103914046328093, -0.14407752482859712, 1697812220835798986, 
0.7060531632942935, 0.14815166267575455, -0.1368347742469804, 1697812220935731739, 
0.6885004292234439, 0.13161217984287962, -0.1311717565483065, 169781222126956717, 
0.6690356640715293, 0.1275469761411235, -0.12939951705868216, 1697812221126374754, 
0.6480937299706505, 0.13532573170578685, -0.1290779421054116, 1697812221235762520, 
0.6295788888611251, 0.13180638102038525, -0.1255510787232713, 1697812221335731172, 
0.6146167726853113, 0.11742015954231909, -0.11649514988529486, 1697812221426808656, 
0.5974784152731812, 0.11483142657979549, -0.11125703726606832, 1697812221527924603, 
0.5789295152523426, 0.1209836028678049, -0.11382022164871981, 1697812221635786778, 
0.5626317245074635, 0.11748787731826313, -0.11113423565810472, 1697812221736743040, 
0.5485625608955708, 0.10480152834376154, -0.10586660965976642, 1697812221826834319, 
0.532898128614384, 0.10098843724152955, -0.10457635845609813, 1697812221926251000, 
