e, e_dot, e_int, stamp, 
0.3217506598788175, -1.8695116565936587e-08, 0.06435013094966845, 41310000000, 
0.32175071065734523, 2.392616284726164e-07, 0.0643501339610013, 41378000000, 
0.32175071810853567, 1.9409906052795614e-07, 0.0643501392429799, 41446000000, 
0.32175066616638615, -1.4830319694514316e-07, 0.06435013966215114, 41548000000, 
0.32413653559767364, 0.007952724963793215, 0.06450919465817302, 41582000000, 
0.3176451285249794, -0.013685125471355844, 0.06423548868593594, 41684000000, 
0.29456050229099223, -0.09858677768893802, 0.06242281109424302, 41752000000, 
0.2639313817406554, -0.17904582261441335, 0.0584091341704418, 41854000000, 
0.24405046805191488, -0.1683667807969245, 0.0535028234722375, 41922000000, 
0.21162291053394802, -0.17436157068902455, 0.04797365068843455, 42024000000, 
0.05933434528412662, -0.6157204092259608, 0.0343338482579993, 42092000000, 
0.01610471686288878, -0.6517273122368641, 0.01913746484539756, 42194000000, 
-0.009330217802014373, -0.22888187695380333, 0.004407256289666735, 42262000000, 
-0.033861726880767884, -0.16655481247885554, -0.0018058151879928985, 42330000000, 
-0.1511689883194015, -0.47279590172462377, -0.012957395533478917, 42432000000, 
-0.1524387839098789, -0.3952568567637033, -0.022497966607336554, 42534000000, 
-0.14734362138587895, 0.012751223111741872, -0.030063426241010622, 42602000000, 
-0.14537848132903844, 0.023534341936134833, -0.029677392441653083, 42670000000, 
-0.14296021514215007, 0.014611354145762923, -0.02904548785713783, 42772000000, 
-0.12049948779184513, 0.08292997845731102, -0.02725587895086891, 42840000000, 
0.14003684609668088, 0.9433235374627699, -0.008228190455820957, 42942000000, 
0.16570873213441473, 0.9540273997541996, 0.012349739362616697, 43010000000, 
0.20033313211839104, 0.20098762007236723, 0.03373858068996577, 43112000000, 
0.22371618632089546, 0.19335818062160245, 0.03931720337158008, 43180000000, 
0.2458788409465157, 0.15181902942708214, 0.04466187729238681, 43248000000, 
0.25222571405334415, 0.0950317591081623, 0.04812138275471702, 43350000000, 
0.09317651826296133, -0.5090077422785145, 0.03941873821752141, 43452000000, 
0.07717022120763262, -0.5835183094857052, 0.028171496901595875, 43486000000, 
0.05340477591450593, -0.13257247449485135, 0.014916767692339992, 43554000000, 
0.007104561384817354, -0.2335521994093842, 0.00917863723379706, 43656000000, 
-0.02476230890298159, -0.26055694939162505, 0.0023831352264227796, 43724000000, 
-0.06743711731325647, -0.24847226232691275, -0.00567299098876138, 43826000000, 
-0.05520031332866754, -0.1014600147522865, -0.009826649302993706, 43894000000, 
0.096454897809444, 0.5463067170756682, -0.0017455021888320007, 43996000000, 
0.11135654805450745, 0.5551895379439166, 0.01017407550235226, 44098000000, 
0.12666831250115373, 0.10071138230569913, 0.022298650557673678, 44166000000, 
0.1345872887355436, 0.07743580227012048, 0.024840809952746984, 44200000000, 
0.1604873447232686, 0.11273010740704952, 0.02811619639733106, 44302000000, 
0.16631599555586574, 0.10576235606774047, 0.030759375267645193, 44370000000, 
-0.26654936461159423, -1.4234556977828758, 0.004016931711169339, 44472000000, 
-0.30842627044372223, -1.5824742199986261, -0.027243975966630047, 44540000000, 
-0.35082303177211904, -0.280912223868416, -0.061719911121829035, 44642000000, 
-0.4062219898088971, -0.32598573121724966, -0.07103141946831588, 44744000000, 
-0.4470147901964921, -0.3206391947479102, -0.08027065411850055, 44812000000, 
